pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,-0.0003250948093168615,-0.17469538856129796,0.861320234798365,14354,14095,0.944005048830226,False
bdce,correlated-propagation,-7.414059322158328e-05,-0.03985539782320437,0.9682086871229287,14262,14476,0.9873711507222367,False
bdce,mem2reg,-0.005035073615747343,-3.8326521385221244,0.00012704191232903677,14247,14188,0.0013231280018098617,True
bdce,sroa,-0.0051284797065411225,-3.9077840242489668,9.336232541273997e-05,14162,14251,0.0010241088692333046,True
bdce,instsimplify,-0.0012918872455460195,-0.719642328471391,0.4717510851143265,14522,14281,0.7168712647682198,False
bdce,constmerge,-0.0012275007012217953,-0.6626799651030927,0.507540872052759,14243,14428,0.7471917499844377,False
bdce,function-attrs,-0.003659914799782782,-1.9761031799215971,0.04815265286193015,14476,14227,0.1762297089788023,False
bdce,deadargelim,0.0020255502471065445,1.0955856389213188,0.2732693888576561,14306,14255,0.5353291279472643,False
bdce,globaldce,-0.004894014885835518,-2.65819396812406,0.007860428057742576,14514,14154,0.04311125528588225,True
bdce,elim-avail-extern,0.0005989723796517854,0.32390106636502697,0.7460152962443112,14384,14327,0.8933336890201438,False
bdce,mergefunc,-0.00424071658992875,-2.3075499009839944,0.021031319015543202,14154,14336,0.09610110299284384,False
bdce,instcombine,0.011582583521628331,7.384260847546834,1.5748430056514769e-13,14347,14251,1.4683536214598055e-11,True
bdce,simplifycfg,0.0025233706988585514,1.3793290472310178,0.16780407360070337,14402,14296,0.4040039389981917,False
bdce,tailcallelim,-1.74569990621376e-05,-0.009443077980619725,0.9924656915428857,14337,14339,0.9981439791778185,False
bdce,reassociate,0.0003938859446755427,0.21373465375441447,0.8307555031604846,14451,14277,0.9299083048666438,False
bdce,memcpyopt,-0.0007473283759441007,-0.4052509298173086,0.6852960744217786,14362,14515,0.861515064987379,False
bdce,sccp,-7.473016492282047e-05,-0.040129652300783046,0.9679900438995596,14206,14186,0.9873711507222367,False
bdce,dce,-0.000568528175835803,-0.3075732416813335,0.7584093099337064,14589,14211,0.8984826486985508,False
bdce,adce,-0.0016689705395326326,-0.8971018785237991,0.3696721279721871,14194,14332,0.6349929930334233,False
bdce,dse,0.008376142665891817,4.60808331420401,4.081582407137231e-06,14425,14096,6.919253985432639e-05,True
bdce,jump-threading,0.0025227489558688476,1.3707537885547318,0.1704625184492606,14192,14303,0.4062880232789437,False
bdce,loop-idiom,-0.005071609239918895,-2.7494952543262094,0.005972433100601365,14491,14318,0.03447313037772986,True
bdce,loop-deletion,-0.0011736681445322916,-0.6324219217621665,0.5271162897153215,14278,14209,0.7639479609641744,False
bdce,gvn,-0.006780427511718479,-4.656465638625177,3.231319158634503e-06,14472,14152,5.649038314827105e-05,True
bdce,gvn-hoist,0.0008028650633636891,0.4411242730462165,0.6591263463948501,14382,14394,0.8477311930751553,False
bdce,gvn-sink,-0.0033150494140353204,-1.8085715415573143,0.07052807422784099,14432,14233,0.22774670835219693,False
bdce,newgvn,-0.005807610382582373,-4.1478848155209604,3.365367248571174e-05,14147,14245,0.00044224087736257446,True
bdce,early-cse,-0.0014326306499941044,-0.8657146599025571,0.38665386405158503,14465,14368,0.6481748851138728,False
bdce,mergereturn,0.00021584874998942238,0.11595935913071465,0.9076855667180614,14178,14378,0.9635393546402626,False
bdce,globalopt,0.0017753308539936175,0.9604080684741605,0.3368579366240037,14454,14368,0.6020701414055675,False
bdce,strip-dead-prototypes,-0.004458125646295996,-2.414167044255427,0.015777474653942438,14124,14474,0.0767510444035262,False
bdce,indvars,0.0002648846676026051,0.14321020760067465,0.8861251757260011,14408,14250,0.9548888795110128,False
bdce,mergeicmps,-0.0004413292581381678,-0.2378085016774121,0.8120313248686257,14282,14373,0.9200312491399778,False
bdce,separate-const-offset-from-gep,-0.006263239043937441,-3.371632374142136,0.0007482404067715401,14146,14175,0.00611713869085042,True
bdce,libcalls-shrinkwrap,-0.0016053133707816247,-0.869200743335237,0.38474462162006956,14324,14331,0.645803659778908,False
bdce,flattencfg,-0.0028290599638226,-1.5231206727500424,0.1277395822701198,14295,14286,0.3400599620460837,False
bdce,loop-reduce,-0.0047278519190551704,-2.553719331844667,0.010663059344919816,14354,14209,0.0559739147382118,False
bdce,loop-unroll,-0.003972301227734287,-2.129470053730002,0.033223967117783464,14132,14272,0.13523619733756698,False
