source,target,ate,p_adj
sroa,bdce,0.013022772881973177,1.1449009923252431e-08
bdce,instcombine,0.008016855180608073,0.008714956742565259
bdce,dse,0.009160379317099954,0.005469750548931285
gvn,bdce,0.010202779057150058,0.0006342685584734344
loop-reduce,bdce,0.00910180498908053,0.011511481037875367
loop-unroll,bdce,0.009441740498943918,0.00756648834353938
licm,bdce,0.009197985508793693,0.013008892225727863
loop-vectorize,bdce,0.01806986984565684,1.205940443648456e-07
slsr,bdce,0.008421949672895002,0.02104484939332691
break-crit-edges,bdce,0.009145285096095912,0.010509972986905286
mem2reg,ipsccp,0.006216427918595502,0.03080933105558278
sroa,ipsccp,0.010297967258088514,1.8891617421899505e-05
ipsccp,instcombine,0.009877019487877725,0.0005795192859886127
ipsccp,dse,0.014390805274907548,1.9009194436662823e-06
gvn,ipsccp,0.007915096667446997,0.013396624381948977
loop-unroll,ipsccp,0.015038148068431456,2.420017445600642e-06
partial-inliner,ipsccp,0.009085517779009511,0.01110296820567975
licm,ipsccp,0.008449084982552924,0.026445980712323625
loop-vectorize,ipsccp,0.00914407190296651,0.01919749699289899
correlated-propagation,instcombine,0.008715058654449437,0.0037654638464829633
correlated-propagation,simplifycfg,0.007924887541607528,0.036427103488973454
correlated-propagation,dse,0.011430458508124741,0.00020910254921016212
gvn,correlated-propagation,0.008754441562296433,0.0045379325483753076
licm,correlated-propagation,0.012192272659421965,0.0003385748482225969
loop-vectorize,correlated-propagation,0.013422468908466767,0.00013158486986448005
vector-combine,correlated-propagation,0.009239506826642041,0.008156275287525981
sroa,mem2reg,0.005758434918772648,0.041011793183639116
mem2reg,constmerge,0.006018223857728822,0.043485540581067635
mem2reg,simplifycfg,0.010124628467543084,0.0001468083918453137
mem2reg,early-cse,0.010204878069364487,3.129598308679385e-05
loop-unroll,mem2reg,0.014325715411760753,8.423960581844455e-09
mem2reg,loop-rotate,0.010322555751548501,0.00017760212502310015
mem2reg,lower-expect,0.005927615286490051,0.04456305686094682
loop-vectorize,mem2reg,0.014973326192153247,1.5777703011693361e-07
mem2reg,nary-reassociate,0.007349694946735541,0.008725657046497857
sroa,instsimplify,0.014459018472540663,2.2095030301342067e-10
sroa,constmerge,0.005637910838171445,0.04241454625178274
sroa,function-attrs,0.009327459926924853,0.00011822591390530269
sroa,deadargelim,0.006270257382912037,0.019488633700235798
sroa,globaldce,0.006257055458518679,0.01901089894754688
sroa,instcombine,0.00836371889405052,0.0002752640925186276
sroa,simplifycfg,0.016633579619624306,7.041922127005563e-13
sroa,reassociate,0.009248168222876163,9.697572168497598e-05
sroa,memcpyopt,0.007480764797569317,0.0033834190921094376
sroa,sccp,0.009569531021623334,9.27458884831211e-05
sroa,dce,0.011603546545882859,3.2963929329878633e-07
sroa,adce,0.010169762159861095,2.4209882862684267e-05
sroa,jump-threading,0.012857531778684872,3.2131587074539723e-08
sroa,loop-deletion,0.006789433550215773,0.010286530540968057
sroa,gvn,0.013543904924972927,1.986254631714782e-09
sroa,gvn-sink,0.007706522065476451,0.002818141529361286
sroa,newgvn,0.011726787557489904,1.2734179544832223e-07
sroa,early-cse,0.011787410907772244,2.0026036498235622e-07
sroa,mergereturn,0.006765696390779841,0.010126240930398437
sroa,globalopt,0.006274918459628576,0.022314061948248365
sroa,strip-dead-prototypes,0.008732465676015655,0.00044247435688803095
sroa,indvars,0.0057114323492423735,0.03677905319911823
sroa,mergeicmps,0.007052317924460538,0.005978191949976852
sroa,separate-const-offset-from-gep,0.00790089704448288,0.0016216307990618158
sroa,libcalls-shrinkwrap,0.008296383669376406,0.0005937939579200435
sroa,flattencfg,0.006431439554184792,0.013396624381948977
loop-unroll,sroa,0.00903478718606976,0.00036716640880765086
sroa,loop-rotate,0.009220841780717859,0.0006414258654153484
sroa,partial-inliner,0.006461099359386047,0.016922393131759444
sroa,lower-expect,0.008241635360607569,0.0005937939579200435
sroa,inferattrs,0.007193747672446071,0.006223129660698587
sroa,licm,0.010911665824987649,6.874665493848532e-06
sroa,div-rem-pairs,0.006332918170769586,0.019610928457112126
sroa,inline,0.009149752974780656,0.00013370467469434353
loop-vectorize,sroa,0.012526603115476265,1.2237232710936114e-05
sroa,slp-vectorizer,0.00933127032083736,8.787141389065836e-05
sroa,callsite-splitting,0.006037760021886052,0.02619096151005397
sroa,dfa-jump-threading,0.006024190049155109,0.0264527734332711
sroa,consthoist,0.008829752872354546,0.0002986963694082658
sroa,mldst-motion,0.007619089613303043,0.0028538540710069775
sroa,loop-interchange,0.005695132242462875,0.04226108527328514
sroa,loop-fusion,0.009023269018683333,0.00024714714280806455
sroa,loop-distribute,0.007391490429221992,0.003293934887665513
sroa,loop-sink,0.008053190345720052,0.0008823229929178097
sroa,loop-unroll-and-jam,0.007616985482606364,0.0028029000374008186
sroa,nary-reassociate,0.006725548058006903,0.010286530540968057
sroa,globalsplit,0.006274774879172329,0.01958037010184482
sroa,lowerswitch,0.008446128027786215,0.0005935653673459131
sroa,early-cse-memssa,0.009024117743398175,8.189394844642971e-05
sroa,simple-loop-unswitch,0.006313081184557201,0.017322248164634943
sroa,loop-versioning,0.0068197488179702614,0.007949022784860444
sroa,loop-instsimplify,0.006687631180936515,0.01325922804825645
sroa,loop-simplifycfg,0.006619561637744187,0.011228543527542503
sroa,speculative-execution,0.005613213008059004,0.04777492641767644
sroa,load-store-vectorizer,0.013563876140347098,5.422852865582633e-09
sroa,iroutliner,0.0074067472790818045,0.0033091256441945683
sroa,unreachableblockelim,0.007209202412661375,0.0041814647452330395
tailcallelim,instsimplify,0.008438689388368947,0.019182257877614257
instsimplify,dse,0.007151255221420183,0.042945769946407725
gvn,instsimplify,0.007734708812874191,0.016356656763117827
gvn-hoist,instsimplify,0.007689462711706785,0.03863148401845556
newgvn,instsimplify,0.008394207538455822,0.005595028024766927
loop-unroll,instsimplify,0.011434470500493676,0.00054107833028402
licm,instsimplify,0.013155880992169688,8.103738566446372e-05
loop-vectorize,instsimplify,0.019506677221371227,5.129289614017842e-09
slsr,instsimplify,0.007493097559869988,0.04535859500743523
early-cse-memssa,instsimplify,0.00880177122157072,0.0033781120146905213
partially-inline-libcalls,instsimplify,0.009041744398630536,0.01110296820567975
constmerge,instcombine,0.013295994954473311,1.290613247063322e-06
constmerge,simplifycfg,0.01005539413957085,0.004360413373525365
constmerge,dse,0.012748501628958242,2.979350541906028e-05
gvn,constmerge,0.009467876375461648,0.00200840424033637
loop-unroll,constmerge,0.009641419760675785,0.005978191949976852
constmerge,float2int,0.009479019711318315,0.006223129660698587
loop-vectorize,constmerge,0.010193506557740262,0.006572935860549864
function-attrs,instcombine,0.009321858771511149,0.0016851210036359589
function-attrs,dse,0.011498568225590644,0.00020033344693232835
gvn,function-attrs,0.011236198409323939,0.0001136945890671966
sink,function-attrs,0.008447883526478517,0.020935683580280334
loop-vectorize,function-attrs,0.009656099704182575,0.011380751387592326
loop-predication,function-attrs,0.008171911827068723,0.0264527734332711
deadargelim,instcombine,0.011555800623241907,3.4343712360352035e-05
deadargelim,dse,0.011900587222929082,0.00011898639511032
deadargelim,early-cse,0.0073122578630322455,0.042945769946407725
loop-vectorize,deadargelim,0.009418993989018243,0.014968520598910786
globaldce,instcombine,0.008342057360970545,0.0056411362384782325
globaldce,dse,0.01007192679936314,0.001529416642853566
globaldce,jump-threading,0.008012602234956867,0.03126818769808181
loop-vectorize,globaldce,0.008876918256019606,0.02443432334904525
globaldce,slp-vectorizer,0.008190947560288042,0.02385320687265885
elim-avail-extern,instcombine,0.014665953718016878,7.512050607109928e-08
elim-avail-extern,simplifycfg,0.008923007960577878,0.015043590087295555
elim-avail-extern,dse,0.010967211782563435,0.00044594446497356343
mergefunc,instcombine,0.012235657169620218,1.5175399444916416e-05
mergefunc,dse,0.010646673968395026,0.000701458137230147
loop-unroll,mergefunc,0.00902973564776649,0.010993399113424611
loop-vectorize,mergefunc,0.008660263272728952,0.031196756180783675
tailcallelim,instcombine,0.008963606230856569,0.0023246429948260215
reassociate,instcombine,0.009882515173803785,0.0005937939579200435
memcpyopt,instcombine,0.0085208623586146,0.004018163960548012
sccp,instcombine,0.007018810594928371,0.030357409270138698
dce,instcombine,0.008817831561228784,0.0025587744339992044
adce,instcombine,0.008290356149861677,0.006643254598694404
loop-idiom,instcombine,0.01049574360946065,0.00026628439808383194
loop-deletion,instcombine,0.00836649172463011,0.005758958506553618
