pass_a,pass_b,rate_with_bigram,rate_without_bigram,n_with_bigram,chi2,p_value,p_adj,significant,positive
bdce,correlated-propagation,0.05340264650283554,0.04413352966459425,4232,8.587052752288812,0.0033856151703677752,0.01324482418297723,True,True
bdce,mem2reg,0.07122574538570753,0.04407841988687327,4226,73.55416334524463,9.791219170998561e-18,4.3324761891107753e-16,True,True
bdce,sroa,0.06975621530292059,0.04408452725419678,4143,64.48724839527323,9.715911424688491e-16,3.00770823233835e-14,True,True
bdce,instsimplify,0.05289492494639028,0.04413532744549897,4197,7.6057169652956755,0.005818352395061029,0.02091295821850297,True,True
bdce,deadargelim,0.053933113518605746,0.044131785414858994,4246,9.633124027927161,0.0019109928960806667,0.008143033929327411,True,True
bdce,instcombine,0.05606166783461808,0.04412486178945133,4281,14.405478185041673,0.0001473729624598937,0.0008279950085981977,True,True
bdce,simplifycfg,0.05577590480912246,0.044127864284579515,4034,12.927851576292548,0.00032372911994082163,0.001709673949680725,True,True
bdce,dce,0.05201900237529691,0.0441379441636445,4210,6.175610844835658,0.012952318488675616,0.04044759106989929,True,True
bdce,jump-threading,0.05614973262032086,0.044126056037433456,4114,14.047470865621944,0.0001782533949953872,0.0009922392250205205,True,True
bdce,loop-deletion,0.053524492234169656,0.04413347528053854,4185,8.716806710539299,0.0031528980473087987,0.012515710849732646,True,True
bdce,gvn,0.060969755160825735,0.044110895931643704,4166,27.96522902386467,1.2351503786257638e-07,1.1131988222551187e-06,True,True
bdce,gvn-hoist,0.05433498700685093,0.04413063311752499,4233,10.40976037639936,0.0012535100865500798,0.0056680973010872744,True,True
bdce,gvn-sink,0.06060606060606061,0.0441121019070972,4158,26.71650109128813,2.3560092590096394e-07,2.0411797031596786e-06,True,True
bdce,newgvn,0.056072591903210796,0.04412467881665401,4298,14.489429667228771,0.00014094823408504042,0.0007947491500029061,True,True
bdce,early-cse,0.05498602050326188,0.04412814619169207,4292,11.949562689067317,0.0005466020859220104,0.0027232745145936293,True,True
bdce,rpo-function-attrs,0.053697827678789355,0.04413356039518133,4097,8.851850268279753,0.002927919324902208,0.011759725206479024,True,True
bdce,loop-unroll-and-jam,0.05532015065913371,0.044127456701786555,4248,12.5681234197955,0.0003923823908995088,0.0020365400169151445,True,True
bdce,globalsplit,0.06158218853623875,0.04410831138534804,4222,30.445402778593348,3.433961476146815e-08,3.36605585496644e-07,True,True
bdce,early-cse-memssa,0.06547192353643967,0.04409686578813647,4185,45.159254115830585,1.8164532227782823e-11,3.033360691002027e-10,True,True
bdce,speculative-execution,0.05544887181949112,0.04412773606387536,4166,12.610781707153906,0.00038352807800621537,0.001997202065787685,True,True
bdce,partially-inline-libcalls,0.052733430091920656,0.04413622029891266,4134,7.216696529923984,0.007222851349047007,0.0251306712336826,True,True
ipsccp,correlated-propagation,0.054189544043924565,0.04413140796126997,4189,10.00877225383067,0.0015579634796902794,0.006843652531165927,True,True
ipsccp,mem2reg,0.0634469696969697,0.04410251829245523,4224,37.33026287400156,9.97250367366626e-10,1.2516770636563165e-08,True,True
ipsccp,sroa,0.07014961981849399,0.044084593454447485,4077,65.42264434463841,6.044040825081176e-16,1.9723719892514905e-14,True,True
ipsccp,instsimplify,0.05208079824774885,0.044138341037982434,4109,6.122189658122734,0.013349534076147425,0.04146363295547843,True,True
ipsccp,constmerge,0.05231724796942188,0.04413716854656548,4186,6.6153168656249575,0.010110534836399012,0.033201555068627694,True,True
ipsccp,globaldce,0.053466796875,0.044134260225280136,4096,8.426056374349406,0.0036988169006666642,0.014207520336449885,True,True
ipsccp,instcombine,0.06420233463035019,0.044101830450001794,4112,39.239812602870465,3.748189318549309e-10,4.9420570274205704e-09,True,True
ipsccp,simplifycfg,0.062172463077656025,0.04410680408536536,4198,32.35807082571381,1.2822353729028669e-08,1.3318922334980441e-07,True,True
ipsccp,sccp,0.05487228003784295,0.044129007126628164,4228,11.524742375215864,0.0006867596766521949,0.0033284045714975187,True,True
ipsccp,jump-threading,0.057067812798471826,0.044122589351153894,4188,16.575304896244454,4.6755900552253675e-05,0.0002834305055149,True,True
ipsccp,gvn,0.05184108527131783,0.04413895504761598,4128,5.783839490816059,0.01617417264834133,0.048349664191530264,True,True
ipsccp,gvn-hoist,0.05224929709465792,0.044136889746742104,4268,6.633369980158333,0.010008573643808317,0.032908122912807196,True,True
ipsccp,gvn-sink,0.06057737813535258,0.044111369419172965,4226,27.06012768004173,1.972242164924767e-07,1.723950963804774e-06,True,True
ipsccp,newgvn,0.05632790028763183,0.044125001189797175,4172,14.672738529934474,0.0001278825716231703,0.0007289492728913171,True,True
ipsccp,early-cse,0.056576748627357364,0.04412408604134542,4189,15.341585129581798,8.971964667420317e-05,0.0005216661267649289,True,True
