source,target,ate,p_adj
mem2reg,bdce,0.006655246037537366,3.2266314327066195e-21
sroa,bdce,0.00547861330875915,3.200993411625732e-14
bdce,instcombine,0.008417512090356849,3.226465248022718e-23
bdce,simplifycfg,0.005073382111531632,4.406878880082898e-07
bdce,dse,0.006409297733498409,8.801251418681833e-11
loop-unroll,bdce,0.009403313096245092,2.0955493047429143e-19
early-cse-memssa,bdce,0.005849303372029935,3.741864603850744e-15
break-crit-edges,bdce,0.006704455296268785,2.069656105372655e-11
mem2reg,ipsccp,0.005606454034589092,5.415331505968225e-15
sroa,ipsccp,0.006785211215220188,4.484246587994005e-21
ipsccp,instcombine,0.00777945867592289,1.3570555875089746e-19
ipsccp,dse,0.006871901586398721,4.607027077926392e-12
gvn,ipsccp,0.005432731892098808,1.0813175391242466e-11
loop-unroll,ipsccp,0.011202681797423841,5.0322486817256735e-27
early-cse-memssa,ipsccp,0.0054396058040237505,5.628044288793563e-13
break-crit-edges,ipsccp,0.007542236694577598,6.654638299478801e-14
correlated-propagation,instcombine,0.008162216957257495,4.342839298645765e-22
correlated-propagation,simplifycfg,0.006634967950303439,1.8459158496306654e-11
correlated-propagation,dse,0.006224779414771009,2.751996968642191e-10
loop-unroll,correlated-propagation,0.010918496452892335,9.04791034866539e-26
early-cse-memssa,correlated-propagation,0.006263291401229332,3.546373371896286e-17
break-crit-edges,correlated-propagation,0.008490606646530285,8.363865646613582e-18
mem2reg,instcombine,0.00588116476553513,7.713083107869606e-18
mem2reg,simplifycfg,0.011692119075711993,1.0191543961372521e-63
mem2reg,jump-threading,0.010938894643246877,1.9357477751303744e-56
mem2reg,gvn,0.012679032137503043,4.622867344110914e-77
mem2reg,early-cse,0.011489419174636972,8.716241233742983e-67
loop-unroll,mem2reg,0.013671604834512352,7.44405673382192e-61
mem2reg,licm,0.009174676059887199,5.635212804324634e-38
mem2reg,slp-vectorizer,0.006336272596148884,1.9619618839875442e-19
mem2reg,iroutliner,0.011209530102932852,3.809943863271727e-59
sroa,mergefunc,0.005839389858079136,9.35797755513667e-16
sroa,instcombine,0.007495724077314692,1.679582250793373e-28
sroa,simplifycfg,0.012778876310384601,1.8380755487875865e-75
sroa,reassociate,0.006058161559274411,9.339367843459872e-18
sroa,dce,0.005076730249264694,2.1896373790693405e-12
sroa,jump-threading,0.011477927594314596,3.026473016582231e-60
sroa,gvn,0.013758540055578083,1.2702806506431284e-90
sroa,early-cse,0.011262171019530143,1.3274146392528963e-64
sroa,indvars,0.005287769842455992,9.38777057759818e-14
loop-unroll,sroa,0.015163443834564527,4.8874514902320085e-73
sroa,attributor,0.005074652733424834,1.8338405853333156e-12
sroa,licm,0.010312223703488,2.884447492152004e-47
sroa,slp-vectorizer,0.005756829591937074,5.0288346828750265e-16
sroa,iroutliner,0.011935744812668403,1.3433215715324636e-65
instsimplify,instcombine,0.008152067969826982,3.4396561921524925e-22
instsimplify,dse,0.006077572703345413,1.7437408720260378e-10
loop-unroll,instsimplify,0.010265384408359002,1.5383565320110905e-24
early-cse-memssa,instsimplify,0.005658535504502182,1.4554888384046947e-14
break-crit-edges,instsimplify,0.008173453525026964,1.3440596235837407e-17
constmerge,instcombine,0.009377552029281533,1.2313904560619509e-28
constmerge,simplifycfg,0.0065402360593153075,3.9763886082366116e-11
constmerge,dse,0.006567692097700861,2.623220460033906e-11
loop-unroll,constmerge,0.009941212565581725,1.7498961138865066e-21
break-crit-edges,constmerge,0.006533360436923763,7.552813108642517e-11
function-attrs,instcombine,0.00835581757521403,4.510803601503743e-23
function-attrs,simplifycfg,0.00747651602991356,2.5670078618622208e-14
function-attrs,dse,0.008036938267216853,1.0534035516369507e-16
function-attrs,jump-threading,0.005627756688853125,1.4972707029395104e-08
loop-unroll,function-attrs,0.008596641341565514,2.054438775436611e-16
break-crit-edges,function-attrs,0.0078189150116319,3.839460791327232e-15
deadargelim,instcombine,0.009733282257658404,1.0341577988431023e-30
deadargelim,simplifycfg,0.005263864478710023,1.4687459848347176e-07
deadargelim,jump-threading,0.005320719842603017,8.311586106137758e-08
loop-unroll,deadargelim,0.009753158754966351,5.218223953165015e-21
break-crit-edges,deadargelim,0.0051279326496891375,4.854162800381792e-07
globaldce,instcombine,0.011014490068822824,8.821519233319496e-40
globaldce,simplifycfg,0.0082099008532312,3.438708210454818e-17
globaldce,dse,0.008418925403413102,5.032489527765788e-18
globaldce,jump-threading,0.005565994034745225,2.419987961655629e-08
loop-unroll,globaldce,0.010088597623449158,3.599938200518754e-22
break-crit-edges,globaldce,0.006056535732546164,1.9315038057821804e-09
elim-avail-extern,instcombine,0.01006504405893971,4.7711089430295494e-33
elim-avail-extern,simplifycfg,0.0068757048376282826,2.5013826369520586e-12
elim-avail-extern,dse,0.006808311983286908,2.6874310315481905e-12
elim-avail-extern,jump-threading,0.005708442694679738,8.72875171034231e-09
loop-unroll,elim-avail-extern,0.009474547780757792,7.841747991478369e-20
mergefunc,instcombine,0.00992370036673984,3.8908761840920547e-32
mergefunc,dse,0.0072966416179469085,9.173366837473344e-14
loop-unroll,mergefunc,0.008123678379861388,1.4572265185407383e-14
break-crit-edges,mergefunc,0.006447642214705729,1.5969999426894786e-10
tailcallelim,instcombine,0.009494120354872237,1.2151811075883147e-29
reassociate,instcombine,0.010028937526348147,3.795373660742844e-33
memcpyopt,instcombine,0.008903914809741342,4.344125251944332e-26
sccp,instcombine,0.007247759462395087,2.978414593190529e-17
dce,instcombine,0.009223342592054706,1.3122746579462637e-27
adce,instcombine,0.008290354193667526,1.1103926297825163e-22
loop-idiom,instcombine,0.010424576554488474,8.138954047279855e-35
loop-deletion,instcombine,0.01061871018820254,2.151250015417399e-36
gvn,instcombine,0.03339608641001296,0.0
gvn-hoist,instcombine,0.010431655568322706,4.2549359438363475e-36
gvn-sink,instcombine,0.011806208896707138,2.4951720125241007e-44
newgvn,instcombine,0.023078027793794753,7.149870880105607e-253
early-cse,instcombine,0.007472469167972562,3.6257857921139887e-20
mergereturn,instcombine,0.010388841640208757,8.060263040550024e-35
globalopt,instcombine,0.0111793317523331,1.2652734305794375e-39
strip-dead-prototypes,instcombine,0.009156067466720208,1.3673476103466832e-27
indvars,instcombine,0.008053706757632562,1.726800778305366e-21
mergeicmps,instcombine,0.009260552360714991,5.631179829216481e-28
separate-const-offset-from-gep,instcombine,0.009111335744863891,9.748895035244747e-27
libcalls-shrinkwrap,instcombine,0.009626857221192275,5.583333911735905e-30
flattencfg,instcombine,0.009659561894114377,1.5692488927327538e-30
loop-reduce,instcombine,0.012030877884742774,7.693365386025258e-48
loop-unroll,instcombine,0.021716079398295063,2.385207319021875e-128
loop-rotate,instcombine,0.01002047422196567,1.8090149437534386e-30
partial-inliner,instcombine,0.00916081919777706,1.2967010577884304e-27
lower-expect,instcombine,0.009798798963554789,1.5948247637085152e-31
alignment-from-assumptions,instcombine,0.009130620676248091,2.628201757087928e-27
rpo-function-attrs,instcombine,0.010015085583090555,8.411120208002803e-33
attributor,instcombine,0.009516646541515572,6.888223347433938e-34
inferattrs,instcombine,0.009953841273793396,3.8908761840920547e-32
called-value-propagation,instcombine,0.009367335310740299,3.499177577289857e-29
licm,instcombine,0.014685877355045673,2.616122217300846e-67
loop-simplify,instcombine,0.00889037771792539,6.070243588169157e-26
div-rem-pairs,instcombine,0.009827322414765416,2.2466923033487565e-31
float2int,instcombine,0.009234774184224748,8.624928468342182e-28
inline,instcombine,0.009354110386004755,1.5247212446709007e-28
sink,instcombine,0.010093039653811309,1.5333330646750048e-32
loop-vectorize,instcombine,0.01243269272560521,2.0464871851664187e-49
slp-vectorizer,instcombine,0.007607292957759082,3.7257400625023237e-19
callsite-splitting,instcombine,0.011046284879109025,1.1967466831711358e-39
dfa-jump-threading,instcombine,0.009017640438336139,9.219140306209504e-27
consthoist,instcombine,0.009466897812923702,5.650551573115259e-29
mldst-motion,instcombine,0.009214482337364993,1.2397957384114184e-27
slsr,instcombine,0.008848340600275728,6.893408540977575e-26
loop-interchange,instcombine,0.010263190168115555,1.4529030779200512e-33
loop-fusion,instcombine,0.009152503897666031,1.9307442569823114e-27
loop-distribute,instcombine,0.009180261602602824,2.0812519288968076e-27
loop-load-elim,instcombine,0.008638319890320711,3.165910313994858e-24
loop-sink,instcombine,0.00904454567530899,4.557104559905232e-27
loop-unroll-and-jam,instcombine,0.009509626596416743,2.248087788618818e-29
hotcoldsplit,instcombine,0.009911071095759616,7.73584679413488e-32
irce,instcombine,0.008983406207117628,2.2478745792695807e-26
nary-reassociate,instcombine,0.009794689877249185,6.257064057803582e-31
scalarizer,instcombine,0.010893095628264682,7.016651373044873e-38
vector-combine,instcombine,0.008695082581438807,9.233841580334843e-25
always-inline,instcombine,0.010029872480494362,1.091032757635468e-33
globalsplit,instcombine,0.0077470319054023795,1.1845912105555905e-19
lowerswitch,instcombine,0.011010040625955286,3.0197249773601947e-38
early-cse-memssa,instcombine,0.0233952648398284,7.558919958588356e-266
simple-loop-unswitch,instcombine,0.010714775378575458,6.66163333866478e-37
loop-versioning,instcombine,0.011474053012599683,2.771925442071801e-41
loop-flatten,instcombine,0.010595432352137557,1.1368425053733729e-36
loop-reroll,instcombine,0.009910797253567749,1.2126443829370726e-31
loop-instsimplify,instcombine,0.009910973278426383,3.987762381887055e-32
loop-simplifycfg,instcombine,0.01050272984915257,2.3460311669766002e-35
loop-predication,instcombine,0.011396513866215818,4.9206470241168695e-42
speculative-execution,instcombine,0.009915053027168219,5.249466843395558e-32
partially-inline-libcalls,instcombine,0.010897527247320404,1.5184783756961186e-38
load-store-vectorizer,instcombine,0.010178125390719439,9.727009123372576e-34
iroutliner,instcombine,0.005347332407818706,4.246870586982236e-10
global-merge,instcombine,0.008119791072920879,1.099463772323684e-21
break-crit-edges,instcombine,0.015209843664077738,1.0735153603592183e-72
unreachableblockelim,instcombine,0.008995115441003787,1.8380611996810928e-26
tailcallelim,simplifycfg,0.005215194150735292,2.0447591745385587e-07
reassociate,simplifycfg,0.006397521537142181,7.552813108642517e-11
sccp,simplifycfg,0.005318258879468629,1.2281682075293343e-07
dce,simplifycfg,0.005540938637798087,2.9637240446059954e-08
loop-idiom,simplifycfg,0.006773129525786292,1.016764427108618e-11
loop-deletion,simplifycfg,0.006646175508206842,2.109492824682276e-11
gvn,simplifycfg,0.010307185051076528,3.6155680719268784e-42
gvn-hoist,simplifycfg,0.005242010649147366,1.1885644385903328e-07
gvn-sink,simplifycfg,0.011316034153946664,1.1823811202913653e-31
newgvn,simplifycfg,0.010603250282275045,6.43079370710004e-48
early-cse,simplifycfg,0.005192012134529078,6.783782101600909e-09
mergereturn,simplifycfg,0.006431858308604099,7.695502017728183e-11
globalopt,simplifycfg,0.0061816205412842384,4.150391942870661e-10
strip-dead-prototypes,simplifycfg,0.006133187237885862,4.945378880758265e-10
mergeicmps,simplifycfg,0.006977303774379051,1.773632233879168e-12
separate-const-offset-from-gep,simplifycfg,0.006051344089441635,1.214247966980789e-09
libcalls-shrinkwrap,simplifycfg,0.005360700930130358,8.281693354499131e-08
flattencfg,simplifycfg,0.005943093770513441,2.3075739525219183e-09
loop-reduce,simplifycfg,0.007770712114255507,9.641092388017305e-16
loop-unroll,simplifycfg,0.018313963015719137,2.7966928644419213e-72
loop-rotate,simplifycfg,0.009370457303284563,1.6285535189703582e-20
lower-expect,simplifycfg,0.0069418362298231395,1.1441646621087415e-12
alignment-from-assumptions,simplifycfg,0.005405814696584688,8.281693354499131e-08
inferattrs,simplifycfg,0.006551448774320068,3.864954970041477e-11
licm,simplifycfg,0.008637531716733482,3.1619478050447856e-18
loop-simplify,simplifycfg,0.005970659944273038,1.8694976319816615e-09
div-rem-pairs,simplifycfg,0.007548769008731526,2.125414076340409e-14
float2int,simplifycfg,0.0057476736784145555,1.0500459484820596e-08
inline,simplifycfg,0.008407640502749392,6.758977341508494e-18
loop-vectorize,simplifycfg,0.009730833564050412,2.3570930723679573e-23
dfa-jump-threading,simplifycfg,0.005977059977368138,1.7890399397933138e-09
consthoist,simplifycfg,0.005891905748072135,3.094101256800471e-09
mldst-motion,simplifycfg,0.007743278962308531,2.9406291551182313e-15
loop-interchange,simplifycfg,0.006419482899126805,1.2102106657629494e-10
loop-fusion,simplifycfg,0.006238216752573245,3.380881538111539e-10
loop-distribute,simplifycfg,0.0053847715012282915,8.291431596012913e-08
