pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,gvn-sink,-0.0013845630851806456,-2.578632698510218,0.00991953464985054,224488,224595,0.02383122557595995,True
bdce,newgvn,-0.002804481687309679,-6.011613890838238,1.8382623615336239e-09,224889,224576,8.419456617269792e-09,True
bdce,early-cse,0.001810776325549046,3.55736564487866,0.0003746310936106079,225463,224086,0.0011515348214906913,True
bdce,mergereturn,-0.00161579660299227,-2.9775946153961894,0.002905354292939096,224954,225023,0.007734444195207002,True
bdce,globalopt,-0.00033159893187612033,-0.6116894032715753,0.5407435837521244,225078,224202,0.6720253487696983,False
bdce,strip-dead-prototypes,-0.0013025618293034391,-2.409245519566771,0.015985938694250548,225280,225009,0.036889178507180403,True
bdce,indvars,-0.0010776663757143812,-1.9968692618293038,0.04583998791251352,225645,224657,0.09383658790664033,False
bdce,mergeicmps,-0.0008924763529524204,-1.6482701764442214,0.09929794127637055,225160,223980,0.18376688943207328,False
bdce,separate-const-offset-from-gep,-0.0017056123941379675,-3.142499661912704,0.0016752279977503908,224331,224480,0.0046592278687432745,True
bdce,libcalls-shrinkwrap,-0.0011109234898588616,-2.0493215368394266,0.04043126250334161,225632,224399,0.08412796172321241,False
bdce,flattencfg,-0.00031122244889048023,-0.5765327133652454,0.5642554535331642,224976,224452,0.6929834795136548,False
bdce,loop-reduce,-0.003942310631458723,-7.308907903773689,2.6976556920989085e-13,225249,224630,1.4692656036522013e-12,True
bdce,loop-unroll,-0.008932297918323728,-15.995607782266033,1.4225879674827726e-57,224191,224008,1.9546857826886097e-56,True
bdce,loop-rotate,-0.000601412217264119,-1.0712993301130578,0.2840354359190044,225505,224220,0.42502207377104356,False
bdce,partial-inliner,-0.0009256350954531256,-1.7180366387391408,0.0857906221950439,224867,224070,0.1618285532349672,False
bdce,lower-expect,-0.0015143140973033486,-2.813163681713953,0.004905880062881227,224377,225226,0.01254009551321337,True
bdce,alignment-from-assumptions,-0.0006436711484835711,-1.1906712054772948,0.23378331574146527,224027,224874,0.3669320498771856,False
bdce,rpo-function-attrs,-0.0013747052435515439,-2.5507590946676086,0.010749188381759874,224002,225031,0.025627716382449605,True
bdce,attributor,0.000966355758401094,1.9182837634344385,0.05507567398845251,224500,224250,0.1104899279399488,False
bdce,inferattrs,-0.00273164209956811,-5.065606757532636,4.0726233248855e-07,224718,224158,1.6424709516222058e-06,True
bdce,called-value-propagation,-0.00188011565898899,-3.4609894173069975,0.0005382438942417479,225192,224495,0.0016114396711396674,True
bdce,licm,-0.0033219701558861447,-5.78509882319281,7.251751278091039e-09,224891,224862,3.230700569397555e-08,True
bdce,loop-simplify,-0.0010097864453700867,-1.855872089624499,0.0634724465152245,225051,224161,0.12521818667688622,False
