pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,-0.0013929874304363654,-0.7032721259356842,0.4818900006253052,21688,21170,0.7528443874876335,False
bdce,correlated-propagation,0.0009623416016966146,0.49761193295303224,0.6187601593649985,21396,21221,0.8346980094927168,False
bdce,mem2reg,-0.006634016949690458,-4.12190141940373,3.764689546526461e-05,21277,21300,0.000367643996613407,True
bdce,sroa,-0.008087483617323088,-4.99849386444486,5.800946169186745e-07,21229,21282,7.700510236791624e-06,True
bdce,instsimplify,-0.0005460814480190979,-0.2866044803807171,0.7744165901800192,21314,20945,0.9112193169414703,False
bdce,constmerge,-0.0003742228221839672,-0.19301837139873235,0.8469454982097826,21475,21242,0.9434199530974546,False
bdce,function-attrs,-0.0033760542363909796,-1.764597924361089,0.07763855309194684,21348,21119,0.2695324236773615,False
bdce,deadargelim,-0.003530801292851493,-1.8232138939683573,0.06827801805903165,21229,21301,0.24575066058747055,False
bdce,globaldce,-0.0037003894286433137,-1.9197384176628893,0.05489762237259772,21363,21225,0.2097356967913099,False
bdce,elim-avail-extern,-0.00436727028239281,-2.2732846243724714,0.02301400204745018,21309,21208,0.10652817023382377,False
bdce,mergefunc,-0.002033814757725072,-1.0550158666519631,0.2914240634373565,21219,21298,0.586596863414985,False
bdce,instcombine,0.009885709316476698,5.500954198794826,3.7992004687763656e-08,21050,21339,5.851673186909169e-07,True
bdce,simplifycfg,0.00591091176523012,3.038659463657763,0.002377782982967826,21135,21162,0.016081862109329888,True
bdce,tailcallelim,-0.0024106028746733177,-1.2585402239612669,0.20820335424920944,21273,21284,0.49031629640712937,False
bdce,reassociate,-0.0019196140669187067,-0.9886891563343103,0.3228208936849271,21478,20981,0.6204864871088774,False
bdce,memcpyopt,-0.003856071529841243,-2.006721035294131,0.04478571224201727,21249,21150,0.18174181258004107,False
bdce,sccp,-0.0023208850963616356,-1.182195175744268,0.23713487659960608,21144,21385,0.5228717211509333,False
bdce,dce,-0.004939889453081381,-2.5490995119115256,0.010803601372327096,21487,21383,0.05756041220956858,False
bdce,adce,-0.002352739110920987,-1.2123906807234794,0.22536959870014875,21266,21304,0.5124295492651997,False
bdce,dse,0.006666898158555756,3.5042806976140763,0.0004583138731069509,21146,21325,0.003583462221334712,True
bdce,jump-threading,0.005581587368994501,2.8731909308820907,0.004065509531958403,21113,21124,0.02547285652343857,True
bdce,loop-idiom,-0.004295257346453418,-2.1975360997666638,0.02798759119718622,21079,21153,0.1256873934956207,False
bdce,loop-deletion,-0.0023269750859002958,-1.20810335395228,0.22701421843867328,21443,21195,0.5140438951389298,False
bdce,gvn,0.0022907817787618523,1.2826982364653432,0.1996048267427877,21407,21187,0.48013052919211097,False
bdce,gvn-hoist,-0.002254431169801785,-1.1683226197890784,0.2426832276837078,21204,21174,0.529672257986676,False
bdce,gvn-sink,-0.003512498853888324,-1.8271817561415742,0.06767942868714527,21319,21346,0.24449505787717793,False
bdce,newgvn,-0.0045000532146731165,-2.61822427784786,0.008842006319081486,21274,21189,0.048905786363733196,True
