pass_a,pass_b,rate_with_bigram,rate_without_bigram,n_with_bigram,chi2,p_value,p_adj,significant,positive
bdce,mem2reg,0.10876132930513595,0.08005525768683663,662,7.377641201598528,0.006603973014118986,0.03530533559493509,True,True
bdce,sroa,0.17360114777618366,0.07984459715185978,697,82.84736990496646,8.864011272564313e-20,1.3739937960538033e-17,True,True
bdce,instcombine,0.14555256064690028,0.07992027584193818,742,43.21082243346112,4.9148078309048876e-11,1.4580596565017835e-09,True,True
bdce,jump-threading,0.113997113997114,0.08003465493262807,693,10.808915399452037,0.0010101246333598251,0.0077744702082358855,True,True
bdce,gvn,0.12307692307692308,0.08000164171413196,715,17.93780693749161,2.282418770524151e-05,0.0002841956090738498,True,True
bdce,newgvn,0.11094452773613193,0.08004796403609157,667,8.610895258189391,0.003341580125775689,0.020781650807607695,True,True
bdce,consthoist,0.11059907834101383,0.08005124300765454,651,8.216288173062713,0.004151603299111924,0.024745324991358134,True,True
bdce,loop-sink,0.10703812316715543,0.08005799850444108,682,6.713433460460776,0.009568931043907174,0.04739796589974132,True,True
bdce,hotcoldsplit,0.11465892597968069,0.08003319517210876,689,11.170578553563605,0.0008310470791451331,0.006601177204730915,True,True
bdce,early-cse-memssa,0.1222707423580786,0.08000966663778834,687,16.592061197143753,4.634461056125064e-05,0.0005345669954576069,True,True
bdce,loop-instsimplify,0.10755813953488372,0.08005562901828461,688,7.037098754447817,0.007983825795943875,0.04097596568403174,True,True
bdce,loop-predication,0.11095890410958904,0.08003903898425671,730,9.435727514449548,0.002127986570026197,0.014355203114939857,True,True
ipsccp,mem2reg,0.13416536661466458,0.07998377074814116,641,25.451606868051435,4.536196723561807e-07,7.877492846770748e-06,True,True
ipsccp,sroa,0.14852941176470588,0.07992959994163726,680,43.274407666760844,4.7576576171453473e-11,1.4276618566085196e-09,True,True
ipsccp,instcombine,0.16405135520684735,0.07987341368098971,701,67.16598760503128,2.4958307527031457e-16,2.0151903562031998e-14,True,True
ipsccp,simplifycfg,0.11363636363636363,0.08004085019467672,660,10.074476171809183,0.001503373572131011,0.010636334071300884,True,True
ipsccp,dce,0.10782865583456426,0.08005617337145098,677,7.061555588394533,0.007875558283605285,0.04059671023344158,True,True
ipsccp,gvn-sink,0.11145038167938931,0.08004814377481843,655,8.735512144762797,0.0031207165050964394,0.019694965082929342,True,True
ipsccp,attributor,0.11029411764705882,0.08004814926271442,680,8.412406900921438,0.003726689526943828,0.022625916569786096,True,True
ipsccp,called-value-propagation,0.11002785515320335,0.08004377964246626,718,8.727842215333888,0.003133871580064547,0.019746164292088118,True,True
ipsccp,loop-distribute,0.11470588235294117,0.08003447049489781,680,11.054225945051286,0.0008848528028247582,0.00696499211228493,True,True
ipsccp,early-cse-memssa,0.1389290882778582,0.07995640814018705,691,32.49633374827281,1.1941759959839968e-08,2.55540612036794e-07,True,True
ipsccp,loop-predication,0.10735294117647058,0.08005726844125881,680,6.851298481034109,0.00885768734591233,0.04449865766079882,True,True
ipsccp,iroutliner,0.11408450704225352,0.08003173908284995,710,11.132178134202954,0.0008484290391256557,0.0067188030681821385,True,True
correlated-propagation,mem2reg,0.11128048780487805,0.08004850872153987,656,8.65419631143051,0.0032630897569187493,0.020450889638543347,True,True
