source,target,ate,p_adj
gvn,bdce,0.009541254067822746,0.005369951221082174
loop-vectorize,bdce,0.011914825064484436,0.001014695785982223
vector-combine,bdce,0.008487859006128584,0.033134591116075716
loop-vectorize,mem2reg,0.024041265298158032,6.461229820132943e-16
loop-vectorize,sroa,0.016585040845166488,1.3251470122916642e-07
sroa,early-cse-memssa,0.00812626729504623,0.033223705058924136
sroa,iroutliner,0.009331464021207547,0.005705600249502844
loop-vectorize,instsimplify,0.015071362106268804,4.7320527045232185e-06
newgvn,constmerge,0.00810852734470996,0.027426280443994734
loop-vectorize,constmerge,0.009293318093690772,0.024240022246547817
gvn,function-attrs,0.008085356947285127,0.031396348597183876
newgvn,function-attrs,0.007775388692346008,0.04122396779611522
loop-vectorize,function-attrs,0.012783309418383904,0.0003232629031777273
loop-vectorize,deadargelim,0.008567493353535016,0.049680848192563715
loop-vectorize,globaldce,0.01004407017372394,0.011884946843530296
elim-avail-extern,dse,0.010619228163886996,0.0033558320647714096
mergefunc,instcombine,0.00837039659580363,0.018174097526088447
loop-vectorize,mergefunc,0.00889886124881073,0.039695838319498016
sccp,instcombine,0.007856454473349872,0.030859941959357137
dce,instcombine,0.008437482542255237,0.01488523299701189
gvn,instcombine,0.019205745930937934,2.6220192126712417e-13
gvn-hoist,instcombine,0.00875475519541058,0.012646710730165892
newgvn,instcombine,0.019527600426712033,5.127507827124106e-14
early-cse,instcombine,0.009571817121438897,0.004377665260030266
mergeicmps,instcombine,0.007554288191335412,0.04613060396209451
libcalls-shrinkwrap,instcombine,0.007772394288937612,0.0360523200948192
loop-reduce,instcombine,0.007407233484353515,0.04762813818575063
partial-inliner,instcombine,0.00805220090124903,0.024689695960981774
attributor,instcombine,0.011892126901286104,6.339062702000792e-05
inferattrs,instcombine,0.010129024251681218,0.001466809665955655
called-value-propagation,instcombine,0.007489164928654868,0.04762813818575063
licm,instcombine,0.007834249320526399,0.04122396779611522
loop-simplify,instcombine,0.008888927268742408,0.010239885394085881
div-rem-pairs,instcombine,0.008147553857868861,0.024117052341146288
loop-vectorize,instcombine,0.013547761088622323,1.9175297222741365e-05
loop-interchange,instcombine,0.007851340083228409,0.02903526468334224
hotcoldsplit,instcombine,0.00973308535802414,0.0029404063100058695
irce,instcombine,0.008969827522690876,0.009065964064605221
nary-reassociate,instcombine,0.007667907604297086,0.03641300186203625
lowerswitch,instcombine,0.00784220993251633,0.033134591116075716
early-cse-memssa,instcombine,0.01604206050583662,3.2951083364221484e-09
loop-instsimplify,instcombine,0.008241616958035936,0.022778052125918807
loop-simplifycfg,instcombine,0.010960809060674814,0.0003232629031777273
global-merge,instcombine,0.008087382205529181,0.024117052341146288
break-crit-edges,instcombine,0.008283941218824031,0.020928798649141878
newgvn,simplifycfg,0.009587098590349619,0.0048838082055358565
loop-vectorize,simplifycfg,0.008721900911093372,0.04132139015432495
gvn,reassociate,0.009160382812101131,0.009228214459372316
loop-vectorize,adce,0.00873104149105508,0.04401758898403358
loop-deletion,dse,0.010648156360191952,0.0033558320647714096
gvn,dse,0.02125216090712584,7.414583342977205e-16
newgvn,dse,0.022555560826042043,9.413502242262972e-18
mergereturn,dse,0.010100479276399232,0.0065684622856333
flattencfg,dse,0.009680411102654274,0.009910372720556572
attributor,dse,0.011583059536898865,0.0002553314518908515
licm,dse,0.009109854582408872,0.024117052341146288
inline,dse,0.010079553909648875,0.005705600249502844
loop-vectorize,dse,0.015632177774994704,2.110223270824847e-06
loop-load-elim,dse,0.009221153091816037,0.016800999877028263
early-cse-memssa,dse,0.01949469175287405,1.1992628925872008e-13
global-merge,dse,0.009829817565494503,0.009138520122896187
loop-vectorize,jump-threading,0.011262860792718932,0.0029404063100058695
gvn,loop-idiom,0.007654588455278111,0.04970442257844049
loop-vectorize,loop-deletion,0.010175651381113482,0.011884946843530296
gvn,attributor,0.013575764176093685,3.870872653576495e-06
loop-vectorize,gvn,0.008617899538869878,0.03414819332654325
gvn,loop-load-elim,0.007585762757084558,0.04970442257844049
gvn,always-inline,0.00829270968436524,0.024240022246547817
newgvn,attributor,0.011420508401254192,0.0003001396458543369
loop-vectorize,newgvn,0.010013946955233388,0.0065684622856333
newgvn,loop-sink,0.008313799472017214,0.021865623977174706
loop-vectorize,early-cse,0.009524562429697403,0.014874449916906826
loop-vectorize,globalopt,0.009331059491861027,0.024117052341146288
loop-vectorize,strip-dead-prototypes,0.011410125224726064,0.0022644047367577965
loop-vectorize,indvars,0.009567414275580721,0.019352258046855593
loop-vectorize,mergeicmps,0.010761039342814083,0.0065684622856333
loop-vectorize,separate-const-offset-from-gep,0.008904158991833,0.03842900897721768
loop-vectorize,libcalls-shrinkwrap,0.00980785775311832,0.01488523299701189
loop-vectorize,loop-unroll,0.009389206571014275,0.024102627373930357
inferattrs,loop-rotate,0.0084747411980442,0.04970442257844049
loop-vectorize,loop-rotate,0.05506194588648072,1.1733901482685788e-69
loop-vectorize,partial-inliner,0.013804576871135177,6.339062702000792e-05
loop-vectorize,rpo-function-attrs,0.011822518391731707,0.0011670960637556597
loop-vectorize,licm,0.016218044999835535,3.24352244526856e-06
licm,loop-sink,0.00832948914505982,0.04653059276349162
loop-simplify,inline,0.008023842135961856,0.04970442257844049
loop-vectorize,div-rem-pairs,0.009920425421612478,0.013622714560781228
loop-vectorize,float2int,0.01179773483316704,0.0012079204008449362
loop-vectorize,inline,0.010591620922396128,0.006756872071931368
loop-vectorize,slp-vectorizer,0.010102028456545897,0.011884946843530296
loop-vectorize,callsite-splitting,0.009911601514751345,0.012144888877743594
loop-vectorize,dfa-jump-threading,0.01223287573360582,0.0006678496909481258
loop-vectorize,mldst-motion,0.008455959376526656,0.04970442257844049
loop-vectorize,loop-interchange,0.009315867037989811,0.024240022246547817
loop-vectorize,loop-fusion,0.009840788033047276,0.014874449916906826
loop-vectorize,loop-distribute,0.011077347045272412,0.004377665260030266
loop-vectorize,loop-load-elim,0.011724582336744394,0.001466809665955655
loop-vectorize,loop-sink,0.010095900856196605,0.010780575299281928
loop-vectorize,loop-unroll-and-jam,0.014338076532997901,2.0366863767735348e-05
loop-vectorize,hotcoldsplit,0.010606708448249236,0.006420651087970842
loop-vectorize,irce,0.009550430580321068,0.019285981932338856
loop-vectorize,always-inline,0.01013578788067393,0.01159741260792725
loop-vectorize,globalsplit,0.01362094050807433,8.57793739117458e-05
loop-vectorize,lowerswitch,0.00871041777662962,0.0411809784556759
loop-vectorize,simple-loop-unswitch,0.009335002777578316,0.024117052341146288
loop-vectorize,loop-versioning,0.008516887465962242,0.04970442257844049
loop-vectorize,loop-reroll,0.009747994896238732,0.01488523299701189
loop-vectorize,loop-instsimplify,0.013136362848551741,0.0001831214594343265
loop-vectorize,loop-predication,0.009745196232746611,0.01488523299701189
loop-vectorize,iroutliner,0.008423385720627452,0.041161110379018116
loop-vectorize,unreachableblockelim,0.01202997225859731,0.001014695785982223
loop-simplifycfg,dfa-jump-threading,0.008219153659249578,0.04401758898403358
global-merge,always-inline,0.009126576874663506,0.018174097526088447
