source,target,ate,p_adj
nary-reassociate,instcombine,0.010498356866172343,2.0269344831285466e-14
scalarizer,instcombine,0.011535903656344493,6.078937488555037e-17
vector-combine,instcombine,0.009896317447944003,1.4067821210964566e-13
always-inline,instcombine,0.009756676970418376,5.5018257232547226e-12
globalsplit,instcombine,0.009136093372777265,2.9567694313227547e-11
lowerswitch,instcombine,0.010355015679335833,5.6643393497939505e-14
early-cse-memssa,instcombine,0.0243544578228167,2.3435118900147632e-105
simple-loop-unswitch,instcombine,0.010653424888872387,1.2556401776689723e-14
loop-versioning,instcombine,0.01236377862303284,4.872858283288234e-19
loop-flatten,instcombine,0.01369866069116804,5.0931268422884036e-24
loop-reroll,instcombine,0.013142916995510956,2.470995489724796e-21
loop-instsimplify,instcombine,0.01110573157516287,1.283284974173853e-16
loop-simplifycfg,instcombine,0.01240749121122764,2.942932373581261e-20
loop-predication,instcombine,0.01218043900085386,7.79937467634751e-20
speculative-execution,instcombine,0.008501078226740011,1.3077864650869627e-09
partially-inline-libcalls,instcombine,0.009101991739794701,1.0735713611134905e-11
load-store-vectorizer,instcombine,0.009594230675453952,1.0239066595567481e-12
iroutliner,instcombine,0.007469300487462027,1.9082286227036602e-07
global-merge,instcombine,0.011185724259033691,1.5042072172068277e-15
break-crit-edges,instcombine,0.01670160289931899,6.7027651132583425e-34
unreachableblockelim,instcombine,0.012983814503603808,3.0628186236505642e-21
tailcallelim,simplifycfg,0.00795996223914125,1.0380567049783702e-06
reassociate,simplifycfg,0.0077240807237383136,3.1303895431708584e-06
memcpyopt,simplifycfg,0.008594577613008858,1.623871385125778e-07
sccp,simplifycfg,0.00509403611148912,0.0045034659565256945
dce,simplifycfg,0.008681088254748448,9.402148856083083e-08
loop-idiom,simplifycfg,0.009521359042955202,9.387593221979524e-09
loop-deletion,simplifycfg,0.008356661698937617,6.815250857478833e-07
gvn,simplifycfg,0.007630453240248636,8.008793965810125e-09
gvn-hoist,simplifycfg,0.006118350943670803,0.0003617934007064245
gvn-sink,simplifycfg,0.011201918188018745,6.931490774415202e-13
