source,target,ate,p_adj
adce,simplifycfg,0.006099513519740141,5.119879043696091e-09
loop-idiom,simplifycfg,0.00898366448594079,3.723719630641381e-18
loop-deletion,simplifycfg,0.011880313264932107,1.1337955799975326e-30
gvn,simplifycfg,0.0065217617007880535,1.9200077928595737e-12
gvn-hoist,simplifycfg,0.0076013636292294184,1.7247999942449519e-13
gvn-sink,simplifycfg,0.01145240562446137,2.3239462361447985e-30
newgvn,simplifycfg,0.010234397597035927,8.008741161415488e-32
early-cse,simplifycfg,0.005600115564490082,1.3134935705311698e-08
mergereturn,simplifycfg,0.006913045696639419,5.178331549189582e-11
globalopt,simplifycfg,0.009915506743729319,4.2350138941768957e-22
strip-dead-prototypes,simplifycfg,0.009678529948115189,6.0096182151493275e-21
indvars,simplifycfg,0.009124351041076173,1.965773375051777e-19
mergeicmps,simplifycfg,0.007633927767535631,1.7253796003599554e-13
separate-const-offset-from-gep,simplifycfg,0.01030783425605486,9.58184759823509e-24
libcalls-shrinkwrap,simplifycfg,0.009460696587532236,4.5985922029801805e-20
flattencfg,simplifycfg,0.007739857568861752,7.078886994487517e-14
loop-reduce,simplifycfg,0.015088376429852113,7.000538473277749e-51
loop-unroll,simplifycfg,0.023891903145859983,7.933503500783801e-115
loop-rotate,simplifycfg,0.015308557931537403,2.953255365119596e-47
partial-inliner,simplifycfg,0.010442368851599437,1.6319214104958812e-24
lower-expect,simplifycfg,0.009123164816804308,8.781209082248199e-19
alignment-from-assumptions,simplifycfg,0.009498694611707825,1.8617068042133578e-20
rpo-function-attrs,simplifycfg,0.009005483181273588,1.462291630768306e-18
inferattrs,simplifycfg,0.009617876293051886,1.0893901287234166e-20
called-value-propagation,simplifycfg,0.009564705940667995,4.5612974513264256e-20
licm,simplifycfg,0.00958241008832783,7.226764589617273e-17
loop-simplify,simplifycfg,0.009398168115131444,6.236405955984787e-20
div-rem-pairs,simplifycfg,0.00909404435262473,1.470913043349997e-18
float2int,simplifycfg,0.008605008996015628,5.881055365077974e-17
inline,simplifycfg,0.00883523075805831,6.7846290815627054e-18
sink,simplifycfg,0.010189964227236004,2.2772369601268653e-23
loop-vectorize,simplifycfg,0.04482180621566345,0.0
slp-vectorizer,simplifycfg,0.00825806042959254,1.5640427911510557e-15
callsite-splitting,simplifycfg,0.009656142673547807,1.088410814778996e-20
dfa-jump-threading,simplifycfg,0.009275669920526919,2.9495510534815975e-19
consthoist,simplifycfg,0.00934727171633315,1.1082577252647155e-19
mldst-motion,simplifycfg,0.009981450653539947,1.6531543242328046e-22
slsr,simplifycfg,0.007059336891256984,1.1117219816781159e-11
loop-interchange,simplifycfg,0.01099916163006942,5.057239901443248e-27
loop-fusion,simplifycfg,0.008141445324207575,4.544489190454303e-15
loop-distribute,simplifycfg,0.008658165805525864,4.5738001822109885e-17
loop-load-elim,simplifycfg,0.00901806079717804,2.555193870785174e-18
loop-sink,simplifycfg,0.010455892731077276,2.2396245738118867e-24
loop-unroll-and-jam,simplifycfg,0.010551048832314669,1.204234881595865e-24
hotcoldsplit,simplifycfg,0.009990103098946768,1.7376917937706985e-22
irce,simplifycfg,0.010605302704780106,1.5657714624055108e-24
nary-reassociate,simplifycfg,0.007804557643210863,8.312935735265815e-14
scalarizer,simplifycfg,0.010758193310150377,6.503437753372948e-25
vector-combine,simplifycfg,0.009878992561612843,5.790051357785705e-22
always-inline,simplifycfg,0.009807257312909545,1.5856642731088224e-21
globalsplit,simplifycfg,0.008748825544651562,6.943303512007668e-18
lowerswitch,simplifycfg,0.012185682632583017,8.428055336302103e-32
early-cse-memssa,simplifycfg,0.012387197524479754,4.126186490566282e-46
simple-loop-unswitch,simplifycfg,0.0100735444883015,1.0690529355740637e-22
loop-versioning,simplifycfg,0.015592000856599952,5.324582040835456e-47
loop-flatten,simplifycfg,0.010214278401737109,4.2308447189295574e-23
loop-reroll,simplifycfg,0.007912915605412685,2.4219215979457187e-14
loop-instsimplify,simplifycfg,0.009470311787127483,1.57358019791995e-20
loop-simplifycfg,simplifycfg,0.009046339746993537,1.7326711904675781e-18
loop-predication,simplifycfg,0.009849049565233692,4.628114685290155e-22
speculative-execution,simplifycfg,0.00949942682105176,5.878110903833959e-20
partially-inline-libcalls,simplifycfg,0.010697058346024302,1.5286337041377455e-25
load-store-vectorizer,simplifycfg,0.010942747453315249,2.0073696605509756e-27
iroutliner,simplifycfg,0.00790934562805562,1.3665397340739984e-14
global-merge,simplifycfg,0.009098428479016318,1.0754957095112972e-18
break-crit-edges,simplifycfg,0.02998704709222272,4.266209091326877e-194
unreachableblockelim,simplifycfg,0.007837393527598158,2.131679683534295e-14
tailcallelim,dse,0.012704422958475736,9.269243921346968e-37
tailcallelim,jump-threading,0.008275980968144636,1.043725913369583e-15
tailcallelim,gvn,0.006414330095023846,1.98079899674323e-11
tailcallelim,early-cse,0.005956740309216557,2.537774182845177e-09
loop-reduce,tailcallelim,0.006033370535540594,1.3004561909093619e-08
loop-unroll,tailcallelim,0.010212108282678711,4.849571383027967e-21
tailcallelim,attributor,0.006138435237632467,9.428104484912297e-10
loop-vectorize,tailcallelim,0.03209108492248042,1.2509734473776962e-157
loop-versioning,tailcallelim,0.007322696508914817,8.786420206580159e-11
