pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,0.0012168565961042654,1.2773814936637933,0.2014700832529507,59734,59461,0.40607044705047785,False
bdce,correlated-propagation,0.00047355090874268146,0.5031745602376256,0.6148424807210401,59406,59571,0.8010912175995177,False
bdce,mem2reg,-0.006655246037537366,-9.798109952249298,1.1700246768241572e-22,59395,59526,3.2266314327066195e-21,True
bdce,sroa,-0.00547861330875915,-7.934874861801585,2.1252765245727537e-15,59587,59267,3.200993411625732e-14,True
bdce,instsimplify,-0.0006363370513299826,-0.700421151522179,0.48366570288265903,59545,59221,0.7048883113094502,False
bdce,constmerge,-0.00119747196469272,-1.2713406776309637,0.20360995153221956,60080,59442,0.4084716035861536,False
bdce,function-attrs,-0.0010053341915659542,-1.0763210653558861,0.2817858645816591,59590,59872,0.5099230340581226,False
bdce,deadargelim,-0.0005179980527998951,-0.5477429900868196,0.5838694165479138,59923,59096,0.7790948009519083,False
bdce,globaldce,-0.00216154995992629,-2.3080271938300356,0.02099932532259732,59844,59505,0.06536832906461931,False
bdce,elim-avail-extern,-0.00229130100785524,-2.444046051304526,0.014525012936042503,59333,59794,0.04736049180478138,True
bdce,mergefunc,-0.00221643447407166,-2.3420573929490107,0.019179410636765374,59248,59366,0.060403816587781586,False
bdce,instcombine,0.008417512090356849,10.266491545613087,1.02165906730035e-24,59415,59628,3.226465248022718e-23,True
bdce,simplifycfg,0.005073382111531632,5.407818154157898,6.392000009926164e-08,59243,59381,4.406878880082898e-07,True
bdce,tailcallelim,-0.001316721342617455,-1.4049362257922708,0.1600428449764322,59547,59844,0.34683330433188075,False
bdce,reassociate,5.2966211223137716e-05,0.0562312569655096,0.9551576751504652,60115,59351,0.9835386420955093,False
bdce,memcpyopt,-0.00013131380361947054,-0.13938554299937908,0.8891457317794776,59402,59577,0.9513373458055832,False
bdce,sccp,-0.0007831565608766855,-0.8314599620064662,0.4057154983920485,59794,59749,0.6342442681450147,False
bdce,dce,-0.00031295863754171593,-0.3310524808029729,0.7406054279005758,59543,59344,0.8792343530855649,False
bdce,adce,-0.0001397761423070909,-0.14856001044805237,0.8819010808401063,59839,59488,0.9472091696571191,False
bdce,dse,0.006409297733498409,6.837611547563116,8.091038076418437e-12,59769,59363,8.801251418681833e-11,True
bdce,jump-threading,0.0042253763681682766,4.516343902575388,6.29767705570997e-06,59505,59507,3.392256306762069e-05,True
bdce,loop-idiom,-0.0011431382269223023,-1.2099913697779763,0.22628460061659839,59814,59556,0.43636182944192164,False
bdce,loop-deletion,-0.002776087191633081,-2.9556326438741083,0.003120896054332026,59490,59601,0.011785370249531546,True
