source,target,ate,p_adj
slsr,dse,0.009757059156659309,3.6400403741336173e-06
loop-interchange,dse,0.013015183969973587,2.749728177741335e-10
loop-fusion,dse,0.009791206111608608,3.931119757302276e-06
loop-distribute,dse,0.009066821058397567,2.4224877141774927e-05
loop-load-elim,dse,0.010752929431800007,2.2626190728629708e-07
loop-sink,dse,0.01096994597336004,9.894402802810581e-08
loop-unroll-and-jam,dse,0.008081962752351957,0.00022191096548281674
hotcoldsplit,dse,0.010201720220442745,8.272866213522033e-07
irce,dse,0.01411114017179177,1.8377298157837455e-12
nary-reassociate,dse,0.012508293183859542,7.273971315048384e-10
scalarizer,dse,0.009834562227789723,4.028917243715535e-06
vector-combine,dse,0.010246763551598204,8.272866213522033e-07
always-inline,dse,0.007152328252210849,0.001432357435914923
globalsplit,dse,0.011280654306728588,4.1600465261696276e-08
lowerswitch,dse,0.006048849381169119,0.011040126544607018
early-cse-memssa,dse,0.022008077503344325,2.653179246247633e-39
simple-loop-unswitch,dse,0.01161097922781551,1.4597039422523734e-08
loop-versioning,dse,0.012779841838139072,8.129285861604086e-10
loop-flatten,dse,0.009959643282270336,2.240910735954945e-06
loop-reroll,dse,0.00703925277963352,0.001648780674116794
loop-instsimplify,dse,0.006768828455251064,0.0036525837995111717
loop-simplifycfg,dse,0.008614029679180901,6.768116739068517e-05
loop-predication,dse,0.009001588459645327,1.994133908908314e-05
speculative-execution,dse,0.010239417501590187,1.0281014785298231e-06
partially-inline-libcalls,dse,0.012118663632347537,3.2724626452293807e-09
load-store-vectorizer,dse,0.006664761318719958,0.0034009851985480834
iroutliner,dse,0.005590178411163715,0.016947731626956498
global-merge,dse,0.00845443647955263,8.54969483375117e-05
break-crit-edges,dse,0.01665837355024702,1.2882753517130227e-16
unreachableblockelim,dse,0.009918931278586285,3.1819074983700702e-06
loop-idiom,jump-threading,0.00963853387101532,1.403412226523165e-05
loop-deletion,jump-threading,0.006942475811442916,0.0027567042556304153
gvn-hoist,jump-threading,0.005441707510670413,0.029076120266724882
gvn-sink,jump-threading,0.005793351109550204,0.0182168093451291
newgvn,jump-threading,0.008797792100945279,3.246426553927934e-06
early-cse,jump-threading,0.006569319265812279,0.002869174193466372
mergereturn,jump-threading,0.006653558560807071,0.004749167724885646
globalopt,jump-threading,0.007561806987911257,0.0009295071235837696
strip-dead-prototypes,jump-threading,0.005078828094349674,0.04643876698609534
indvars,jump-threading,0.005262606595204611,0.03852996880846372
mergeicmps,jump-threading,0.006249771845975138,0.008611904118658005
libcalls-shrinkwrap,jump-threading,0.007043799456807942,0.002133944774880577
loop-reduce,jump-threading,0.007352826903918641,0.0010805879511279325
loop-unroll,jump-threading,0.02696932510516331,3.268094405169212e-34
loop-rotate,jump-threading,0.006224423540360291,0.014822994682401676
partial-inliner,jump-threading,0.006707922125735899,0.004399026603308762
lower-expect,jump-threading,0.00619405467600026,0.009525656162565255
inferattrs,jump-threading,0.005717230817571084,0.019829657476623914
licm,jump-threading,0.008543539660937183,0.00020614073018238396
div-rem-pairs,jump-threading,0.007901271229277196,0.0005164653795299507
inline,jump-threading,0.00575060566116814,0.019829657476623914
loop-vectorize,jump-threading,0.016609868359526714,3.4857869872393792e-15
callsite-splitting,jump-threading,0.006412927076782482,0.006639032122427922
dfa-jump-threading,jump-threading,0.008204445171296981,0.0002673828092112761
consthoist,jump-threading,0.007048597612730412,0.002488711495953152
mldst-motion,jump-threading,0.007559921529131153,0.0008529839338139006
loop-interchange,jump-threading,0.006597982287411208,0.00562774838204279
loop-fusion,jump-threading,0.007334328688389458,0.0015706155356481045
loop-distribute,jump-threading,0.005193693439749292,0.04541711254804644
loop-load-elim,jump-threading,0.0059559491224250305,0.014822994682401676
loop-unroll-and-jam,jump-threading,0.008312940619806475,0.00023851824071245052
irce,jump-threading,0.005677287213638471,0.02021262702815249
nary-reassociate,jump-threading,0.008385037858175126,0.00016452704594034192
vector-combine,jump-threading,0.006089061321637945,0.012587188855919817
globalsplit,jump-threading,0.005743556360987501,0.019638754136479482
early-cse-memssa,jump-threading,0.007604778199604145,7.576782239474273e-05
simple-loop-unswitch,jump-threading,0.008055873284611714,0.0003293077139659535
loop-versioning,jump-threading,0.005839801724383975,0.01886062521833914
loop-reroll,jump-threading,0.006115340666712377,0.011235062205417288
loop-instsimplify,jump-threading,0.007281911341495806,0.001812120846911953
loop-simplifycfg,jump-threading,0.008755479433013635,7.375187149809501e-05
loop-predication,jump-threading,0.005875534315497977,0.01644143655641465
partially-inline-libcalls,jump-threading,0.006031878734838736,0.013122583253969602
iroutliner,jump-threading,0.005354104339864996,0.028886893510409767
break-crit-edges,jump-threading,0.025292855098270728,1.553163204816569e-36
loop-idiom,early-cse,0.005506587866207502,0.017217484215935417
loop-unroll,loop-idiom,0.01594169148408109,1.3156103038641402e-12
loop-idiom,attributor,0.007334682808381454,0.000712361392421849
loop-idiom,mldst-motion,0.005408659526841553,0.030378972987347968
loop-unroll,loop-deletion,0.018041658804986926,3.047199199781294e-16
loop-deletion,attributor,0.005813924091859546,0.010511387000096285
loop-vectorize,loop-deletion,0.00900843401806034,5.5434366993625435e-05
break-crit-edges,loop-deletion,0.005320494830682698,0.03559122829264831
gvn-sink,gvn,0.006121154993858846,0.004496611215410319
separate-const-offset-from-gep,gvn,0.005246090803857573,0.021200741663039802
loop-reduce,gvn,0.007371803819593792,0.00025930627250452806
loop-unroll,gvn,0.044425601005358695,1.658243180832327e-99
gvn,attributor,0.020411764823419554,1.7791671511992096e-29
licm,gvn,0.015118396301789128,1.2366827511375889e-14
div-rem-pairs,gvn,0.0056371445812475884,0.01192343382906512
loop-vectorize,gvn,0.019269618442288028,3.04724500209678e-23
mldst-motion,gvn,0.00634343720759073,0.003110839786095676
scalarizer,gvn,0.007943562966643392,0.00014480725735220598
early-cse-memssa,gvn,0.011266259031721182,1.7399768675281127e-09
break-crit-edges,gvn,0.007339613381504351,0.00039415480572748286
loop-unroll,gvn-hoist,0.017180118282166812,4.490150878495034e-15
loop-vectorize,gvn-hoist,0.006153918125840541,0.010866850652386257
break-crit-edges,gvn-hoist,0.009314615795353642,1.751276356226511e-05
gvn-sink,early-cse,0.006822640016412862,0.0014758689288387576
gvn-sink,strip-dead-prototypes,0.005881187924934916,0.012669060676098675
gvn-sink,flattencfg,0.005038904652764742,0.047916863048554525
loop-unroll,gvn-sink,0.016302223234433255,1.3565093471153505e-13
gvn-sink,rpo-function-attrs,0.0057893535308618516,0.016683417604708678
