pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,0.0003790672726969868,0.3777526791280469,0.7056148766735463,73726,72958,0.8271807471199737,False
bdce,correlated-propagation,0.0012612079683007593,1.2544299480954322,0.20968776401071962,73564,73696,0.3698816593990892,False
bdce,mem2reg,-0.0013906711311712505,-1.6655435394422515,0.09580650436329975,73430,73315,0.20203556607482773,False
bdce,sroa,-0.0030709393777228478,-3.787334026605844,0.00015233297114534953,73672,73204,0.0005622393166872656,True
bdce,instsimplify,2.6258796917200122e-05,0.02662315344909175,0.9787603423341763,73421,72877,0.9888610682612576,False
bdce,constmerge,-6.285905257008562e-05,-0.06281075789358516,0.9499172842725293,73660,73950,0.9745212409034061,False
bdce,function-attrs,-0.0026862998318264997,-2.653921126273499,0.007957101050839913,73530,73005,0.023516986954784228,True
bdce,deadargelim,-0.000865363615954573,-0.8674928351655466,0.38567345141764003,73640,73410,0.5671412826704763,False
bdce,globaldce,-0.0025603253765310585,-2.5627274940638416,0.010386337349956011,73892,73372,0.029840716846975597,True
bdce,elim-avail-extern,-0.0016826339260186396,-1.6791877932447414,0.09311756552663121,73982,73727,0.1974273885231661,False
bdce,mergefunc,-0.0010317339386157753,-1.0226246775345766,0.30648702106989634,73624,73291,0.48545630341229123,False
bdce,instcombine,0.01402031125044162,15.95356736775019,3.007474452594238e-57,73489,73219,6.366091868302182e-56,True
bdce,simplifycfg,0.006980761143474734,7.053359432848138,1.754182843673251e-12,73423,72931,1.1564612821253285e-11,True
bdce,tailcallelim,-0.0009851851258548816,-0.9821701190393666,0.326017664427906,73593,73223,0.5056085679673166,False
bdce,reassociate,-0.002189812547197856,-2.1848753404589103,0.028899562942884954,73387,73518,0.07391945688069071,False
bdce,memcpyopt,-0.0011011190247472435,-1.087717841363866,0.27672147497761673,73452,73336,0.45114125562545676,False
bdce,sccp,0.0012022128897679063,1.1968856516521076,0.23135306755180335,73169,73136,0.3960718916192728,False
bdce,dce,0.0009167572601895824,0.9128550836029958,0.3613202633496544,73509,73210,0.5406687624292115,False
bdce,adce,0.00041636680350221056,0.4149594092167817,0.678172225538631,73555,72963,0.8082390660993151,False
bdce,dse,0.008911749890958776,9.252807827412969,2.2148249679039147e-20,73536,73253,2.0849169649787814e-19,True
bdce,jump-threading,0.0049564111221216955,4.987804795480514,6.113868142795121e-07,74023,72880,2.7145020008147043e-06,True
bdce,loop-idiom,-0.0030837589936643095,-3.0872206592624845,0.0020207505616104547,74064,73335,0.0066553904114941475,True
bdce,loop-deletion,-0.00021036845345767663,-0.20944584132117722,0.8341004996346623,74059,73284,0.9096707880787473,False
bdce,gvn,0.004572229909518388,5.035075827300753,4.782244232551857e-07,73778,73601,2.1378160290722685e-06,True
bdce,gvn-hoist,-0.0003414763481757177,-0.3413086380648132,0.7328717336684165,73688,73305,0.8453714287081117,False
bdce,gvn-sink,-0.0021785661373030507,-2.200447470362983,0.027776714723341107,73436,73368,0.07142062695771752,False
bdce,newgvn,-0.0029468986129064234,-3.379252624097296,0.0007270213613161206,73430,73226,0.0025239500451364615,True
bdce,early-cse,0.0025979035032437925,2.728383588110662,0.006365313441046891,73719,72832,0.0193229204923563,True
bdce,mergereturn,-0.000318430249398427,-0.3151215885046943,0.7526697848685836,73320,73762,0.8545824521732018,False
bdce,globalopt,0.00011178181743753957,0.11140565409137113,0.9112948286311969,73850,73325,0.9536891805299097,False
bdce,strip-dead-prototypes,-0.002361006153878298,-2.3472982088405803,0.0189114308689805,73767,73455,0.05139289610196227,False
bdce,indvars,-0.0023798996205911527,-2.37859589653418,0.01737997974969525,74023,73652,0.04756114654074536,True
bdce,mergeicmps,-0.0005578762545948579,-0.5588194599060262,0.576285790431124,73993,73184,0.7310447539126278,False
bdce,separate-const-offset-from-gep,-0.002288577956717386,-2.26385944370017,0.023584216157573695,73394,73187,0.061859203263937436,False
bdce,libcalls-shrinkwrap,-0.0008220465449949588,-0.8156793269231806,0.4146848848259553,74053,73239,0.5963141657163901,False
bdce,flattencfg,-0.0006630142105209513,-0.6620489395902239,0.5079408956792731,73760,73236,0.6778616284556268,False
bdce,loop-reduce,-0.005950333280638043,-5.947723958351001,2.72507864213555e-09,73713,73472,1.4096972209514946e-08,True
bdce,loop-unroll,-0.014413189076175226,-13.760109580385414,4.7111776152265156e-43,73369,73250,8.702345066616525e-42,True
bdce,loop-rotate,0.001329124268451165,1.2798818698198264,0.20058870483989144,73860,73129,0.35917026435894595,False
bdce,partial-inliner,-0.00209818117274968,-2.1104234720028265,0.03482358467497111,73701,73020,0.08752834248214818,False
bdce,lower-expect,-0.002574538551477157,-2.594781303606906,0.009466051858208079,73571,73552,0.027357239171027926,True
bdce,alignment-from-assumptions,-0.0008042601835234753,-0.8051965486142879,0.4207075695435023,73529,73583,0.6011136897987238,False
bdce,rpo-function-attrs,-0.0036335186111476903,-3.6495091910298423,0.00026283295464360923,73309,73626,0.0009530128244299757,True
bdce,attributor,0.0033203795453619622,3.4901087338938686,0.0004829654977996591,73963,73075,0.001697749451870256,True
bdce,inferattrs,-0.0035312083673889605,-3.533984770486188,0.00040947038020542725,73532,73340,0.0014524329790620047,True
bdce,called-value-propagation,-0.0036569903268255932,-3.597697777370485,0.00032115177410029,73634,73204,0.0011516761422863879,True
bdce,licm,-0.0024381225093630943,-2.1857685953455186,0.028834113885013616,73259,73541,0.07380025488477995,False
bdce,loop-simplify,-0.0026013686173576023,-2.565469127950679,0.010304621516731302,73565,73454,0.029627678310954315,True
bdce,div-rem-pairs,-0.0019112690827894907,-1.874129161799272,0.06091460884865889,74104,72743,0.13974317999493158,False
bdce,float2int,-0.0010143838983363573,-1.0051143805211944,0.31484342841603696,73917,73296,0.49336809350828364,False
bdce,inline,-0.000481046053329548,-0.4716559598540149,0.6371730785679884,73489,73165,0.7790102328043218,False
bdce,sink,-0.002506913258222887,-2.4971922963924125,0.01251918984970229,73787,73268,0.03547405749018391,True
bdce,loop-vectorize,-0.03542326358876419,-30.26657738852492,1.367766433666919e-200,73453,73902,2.142469341695862e-198,True
