source,target,ate_global,cate_crypto,cate_general,cate_loop_bench,cate_multimedia,cate_numeric,cate_pointer_data,cate_string_parse,cate_systems,cate_cluster_0,cate_cluster_1,cate_cluster_2,cate_cluster_3,cate_cluster_4,cate_cluster_5
loop-simplifycfg,instcombine,0.0129817330059266,0.0160721375529775,0.0158117762458745,0.0119699059402222,0.0124074912112276,0.0144157051563579,0.0099733610407957,0.0134682898733097,0.0103988522643163,0.0164651457331858,0.012285020076052,0.0109722558951304,0.0111704358235836,0.0105027298491525,0.0109608090606748
loop-predication,instcombine,0.0122239953754956,0.0173619359034156,0.0138680940488585,0.0120723725717332,0.0121804390008538,0.0170609950329204,0.0094725604151809,0.0104637128399545,0.0090138612500073,0.0146346045961692,0.0106139368210212,0.0139342382335403,0.0125735390170619,0.0113965138662158,0.0059870213101818
speculative-execution,instcombine,0.0113086272410989,0.0141785828671848,0.0149667747149797,0.0090359268272772,0.00850107822674,0.0168053515890589,0.0096926108370127,0.0084965426448941,0.0095225838476157,0.0147748146845485,0.0090126569433528,0.0145547099522849,0.0115444734869679,0.0099150530271682,0.0058696553665061
partially-inline-libcalls,instcombine,0.0118082293154122,0.0139969516183107,0.0153548351564631,0.0115338814259063,0.0091019917397947,0.0176108400266953,0.0089186308389492,0.0097819688124025,0.0096468390817104,0.0144664121897093,0.0102507945875539,0.0143639730020393,0.0109541477891055,0.0108975272473204,0.0070428803527473
load-store-vectorizer,instcombine,0.0113744346606391,0.0126888139855216,0.0124280945374658,0.0093769107582978,0.0095942306754539,0.0168362428795602,0.0112539319287532,0.0089298670525869,0.010019928362243,0.0155602040770038,0.0085097158601656,0.0084321083356599,0.0104817858306196,0.0101781253907194,0.006242911234686
iroutliner,instcombine,0.008276284033227,0.0105721599934627,0.0094819057191189,0.0071167911919924,0.007469300487462,0.0114171595730688,0.0036162058453281,0.0069200511582843,0.0076848904879853,0.0120430235584592,0.0074722786420983,0.0064276223944947,0.0083112139993552,0.0053473324078187,0.0037082723536803
global-merge,instcombine,0.0114407169101802,0.0128400696462638,0.0144418346738074,0.0125334216257952,0.0111857242590336,0.0157558360613856,0.0109333812272525,0.0090798136178292,0.0082134213942112,0.0148848507044451,0.010676976449257,0.0135008627625269,0.0117920878422922,0.0081197910729208,0.0080873822055291
break-crit-edges,instcombine,0.0183979404053076,0.0210347222306421,0.0238188336045842,0.0137074644332751,0.0167016028993189,0.0193263323924554,0.0177807665240924,0.0203318358074739,0.0162549003401427,0.0220361556206908,0.0204928635026565,0.013890624604095,0.0135927755005291,0.0152098436640777,0.008283941218824
unreachableblockelim,instcombine,0.0116125409896094,0.0124483745808476,0.0124676410491283,0.0117160718273049,0.0129838145036038,0.0156647442885364,0.0100647311329393,0.0112966442654336,0.008432622436887,0.0146416196148267,0.0109879395528394,0.0106240463106914,0.0128915711546139,0.0089951154410037,0.0066878838506095
tailcallelim,simplifycfg,0.0085491887480224,0.0044019273727999,0.0115763491472711,0.0216377894542677,0.0079599622391412,0.0063589215209655,0.0080874154854045,0.0090726204842212,0.0070001659860153,0.0101668948755769,0.0133852561352335,-0.0003141843782163,0.0056233122259068,0.0052151941507352,0.0022748620008131
reassociate,simplifycfg,0.0071565171975842,0.007224909564829,0.009220767003316,0.00768566355721,0.0077240807237383,0.0058799406540148,0.0050481874143125,0.0077186894944148,0.0071547088081749,0.0079572627267928,0.0083343703665439,0.0050937190582219,0.0059771584275936,0.0063975215371421,0.0040466439982584
memcpyopt,simplifycfg,0.006640562000882,0.0090608386762666,0.0060952965531214,0.0080894994076281,0.0085945776130088,0.0055535329754682,0.0059402372651943,0.0086534672265792,0.0048652697762195,0.0078321533853386,0.0092395170479447,0.0017567290320098,0.0052603303065846,0.0047935823991884,0.0023579115561884
sccp,simplifycfg,0.0064850179785799,0.0054930866201517,0.0082760637370886,0.0064040239847498,0.0050940361114891,0.0052977323923906,0.0051745024596468,0.0088534525785426,0.0069418535641436,0.0075902119466755,0.0089704137915448,-0.0016514846815445,0.0054089996887076,0.0053182588794686,-0.0001701345506099
dce,simplifycfg,0.0067034481863474,0.0060159537802115,0.0094404996537779,0.0072656877129594,0.0086810882547484,0.0035738960185148,0.0056006722988796,0.0088196048763058,0.0058781349559226,0.0066642511407906,0.0095500735707364,0.0048360811796995,0.003037311562056,0.005540938637798,0.002701666837104
adce,simplifycfg,0.0061852838912437,0.0087344008260431,0.0086066099755024,0.0088842232468842,0.0045017865479099,0.000452589949467,0.0068531736417363,0.0067318159108875,0.0076257250390077,0.0060995135197401,0.0099375773838969,0.0057385058557471,0.0017862444709942,0.0037146179418851,0.0039540415099802
loop-idiom,simplifycfg,0.0081406325277931,0.0078000990269411,0.0113141171814639,0.0086787765560537,0.0095213590429552,0.0062016970219394,0.0045736897526353,0.0105187397737421,0.0070761366566823,0.0089836644859407,0.0106895902902831,0.0034954519552551,0.0075274539076984,0.0067731295257862,0.0010744338522448
loop-deletion,simplifycfg,0.0090849619216244,0.0112444497406007,0.0148356327921716,0.0068300696880107,0.0083566616989376,0.006600304607329,0.0080113244487062,0.0100799265395989,0.0082924548013293,0.0118803132649321,0.0107804002735466,0.0023415833368293,0.007312982037976,0.0066461755082068,0.0005895844532482
gvn,simplifycfg,0.0086776186808598,0.0107157882442155,0.0052250419612641,-0.0033004145628702,0.0076304532402486,0.0008791581754381,0.0107544672896313,0.0128169473925164,0.0151922328674947,0.006521761700788,0.0106159035054526,0.0008494450653158,0.0119688806180283,0.0103071850510765,0.0058517856440437
gvn-hoist,simplifycfg,0.0069629638707823,0.0060091269913489,0.007234829145456,0.0079789198474582,0.0061183509436708,0.0057105764966923,0.0063691971701107,0.0096944605704704,0.0072343734265339,0.0076013636292294,0.0102227784440768,-0.0002624011780607,0.0040066454481175,0.0052420106491473,0.0059663299757357
gvn-sink,simplifycfg,0.0106800631236701,0.0129366248445305,0.0114985223309392,0.0029266894366548,0.0112019181880187,0.0056453038720086,0.0105557958053365,0.0130591924937047,0.01284193335357,0.0114524056244613,0.01198249567815,0.0020032452956874,0.0078395852794194,0.0113160341539466,0.0048088480155029
newgvn,simplifycfg,0.0104577916481888,0.0115037214492708,0.0099532439043504,0.0051377578773719,0.0122633227395024,0.0088530300397711,0.008998086629807,0.013240933820774,0.0105608835672143,0.0102343975970359,0.0123227484709111,0.0036304720532959,0.008290979847678,0.010603250282275,0.0095870985903496
early-cse,simplifycfg,0.0056863893733913,0.0092261926814616,0.0080986157888919,0.0049846753461306,0.0088711745689897,0.0018661904083268,0.0030675735524106,0.0062955062592499,0.0049982039650519,0.00560011556449,0.0085499952369569,0.0016126719584634,0.0030619945736476,0.005192012134529,0.0034427473884071
mergereturn,simplifycfg,0.0072350890679045,0.0067693897643935,0.0086347338365614,0.0101596828721201,0.0079744527425019,0.0042722595890083,0.0056031318351982,0.0104697777878523,0.0065633343231217,0.0069130456966394,0.0112641472351259,0.0037572579703787,0.0019591280769133,0.006431858308604,0.001014967816298
globalopt,simplifycfg,0.0077030049008273,0.0105508710941815,0.0127912237292939,0.0055834037631457,0.0094966678514157,0.0079989070125442,0.0071292993396877,0.0077516338565599,0.005069606958894,0.0099155067437293,0.0088143070715344,0.0066708487694939,0.0121426561062265,0.0061816205412842,-0.0066152913838431
strip-dead-prototypes,simplifycfg,0.0086409544342621,0.0099520913671705,0.0128576459357584,0.0101089082036275,0.0094350661624774,0.0075887509015,0.00714736689854,0.0090474886521296,0.0061762357919566,0.0096785299481151,0.0118678995723436,0.0070144005615798,0.0100724935622138,0.0061331872378858,-0.0022874319986954
indvars,simplifycfg,0.0075656977006859,0.0067964862472508,0.0089915081941537,0.0058267709570026,0.0084490388008259,0.0068092968549207,0.0038428938616677,0.0105878699255475,0.0071582270455712,0.0091243510410761,0.0104352641869638,0.0047726470374301,0.0042152218956734,0.0044860363785708,0.0001019012611303
mergeicmps,simplifycfg,0.0072353736852859,0.011079044716343,0.0096682027020422,0.0067314760669319,0.0081208382205801,0.0045806186398487,0.0052377148043156,0.0076597838753899,0.0068502031141927,0.0076339277675356,0.009938524774718,0.0027420892160044,0.0052776918556945,0.006977303774379,-0.0018957648762383
separate-const-offset-from-gep,simplifycfg,0.0084791510976506,0.0097534093881433,0.0098155175909603,0.0110318750510334,0.0080969245659471,0.0075625303925203,0.0070981735309518,0.0095832623353178,0.0074081622802199,0.0103078342560548,0.0106285113871732,0.0037707251415401,0.0064582154416603,0.0060513440894416,-0.0003008488412482
libcalls-shrinkwrap,simplifycfg,0.0076958498160397,0.0072665718643248,0.0101378303365945,0.0082670987599403,0.0078666136539341,0.0068124153599654,0.0098850808496421,0.0094763717559743,0.0064172060109164,0.0094606965875322,0.0101177647433745,0.0023300943614692,0.0087136089961311,0.0053607009301303,-0.0010833512738274
flattencfg,simplifycfg,0.0074685011292137,0.0055589741326433,0.0087745430799727,0.0098220768723729,0.0100845074600298,0.0054260342823063,0.0073601271820312,0.0098341109737723,0.0058874816738463,0.0077398575688617,0.0097661274759743,0.0025631802473892,0.006967461396007,0.0059430937705134,0.0066985152895142
loop-reduce,simplifycfg,0.0113656657392431,0.0117626120029989,0.0151803818113852,0.014746877606365,0.0124742334945989,0.0122349985635972,0.0063010113131517,0.0103788602428747,0.0097500411835467,0.0150883764298521,0.0134708436370654,0.0072045772747348,0.0099378664853547,0.0077707121142555,-0.0011958331334278
loop-unroll,simplifycfg,0.0181728251223316,0.0283773354741799,0.0364461709566836,0.010539685593734,0.0232116977082318,0.0172403492396641,0.0112934944643458,0.0168074047666042,0.0102603484735205,0.0238919031458599,0.0135133626043384,0.0191292346179419,0.0212409251953085,0.0183139630157191,-4.127292502859037e-05
loop-rotate,simplifycfg,0.0121038607307167,0.0148464700256146,0.017810423036615,0.0115091620129547,0.0117001524841625,0.0115757652396109,0.0127915880160134,0.0136254698618178,0.0089009723327029,0.0153085579315374,0.0159822238654318,0.0034267358340615,0.008341821722161,0.0093704573032845,-0.0019480019244811
partial-inliner,simplifycfg,0.007689044676339,0.0098930821901093,0.0106763109712374,0.0067339767162772,0.0076869647335783,0.0063787908837394,0.0049334175174738,0.0093669858724447,0.0066064229168273,0.0104423688515994,0.0096333638485418,0.0039012428382356,0.0088650573569423,0.0039060546499099,-0.0015798930253032
lower-expect,simplifycfg,0.0084336045294447,0.0074592551520344,0.0088563323914696,0.0105978229213879,0.0066426051940038,0.0084990553784243,0.0065866460331865,0.0109612050792258,0.0081054752268018,0.0091231648168043,0.0110491827491584,0.0008188141225025,0.0051629843508637,0.0069418362298231,0.0050516280049018
alignment-from-assumptions,simplifycfg,0.007503864175339,0.0077451258599898,0.008929276373233,0.0073615028897585,0.0095822208634248,0.006503695073923,0.0073178898709042,0.0086483127237482,0.0061560124877853,0.0094986946117078,0.009747987969972,0.0018975703583855,0.0039019325326848,0.0054058146965846,0.0007471662826123
rpo-function-attrs,simplifycfg,0.0075042149804299,0.010327600649102,0.0055916906807771,0.0079153755975412,0.0062360735092252,0.0091206419537837,0.0053646689897282,0.0080963620006461,0.0066587414444404,0.0090054831812735,0.0103054247137001,0.007224313452428,0.0023085514282628,0.0049671853608296,0.0019481497442055
inferattrs,simplifycfg,0.0086548500517924,0.0074174556306831,0.0122106831038475,0.0144031375199283,0.0073324612006844,0.0070888820456684,0.0043036918237016,0.0093761563624366,0.0085454780232913,0.0096178762930518,0.0123195684656505,0.004637408756976,0.0023994892256873,0.00655144877432,0.002131006760103
called-value-propagation,simplifycfg,0.0076829119589891,0.0062700872811346,0.0121307953323254,0.0059204552590351,0.0074751821443875,0.0068100172540598,0.0048355781852698,0.0098294641871286,0.0073375907452341,0.0095647059406679,0.0096288618389888,0.0066729327280258,0.0054194365869237,0.0048692344047694,0.0028491992249368
licm,simplifycfg,0.0098592447202069,0.0113371413773987,0.0118676228755659,0.0042427833770403,0.0113125028535212,0.0054743871177422,0.0108730399886854,0.0149019723540127,0.0090429143365545,0.0095824100883278,0.0108840207575173,0.0082018316012978,0.0129882228226559,0.0086375317167334,0.0073947753941979
loop-simplify,simplifycfg,0.0081569857623318,0.0112503205330838,0.0129460130796809,0.0056831642110898,0.0085193471730486,0.0038464980454671,0.00459101974479,0.0104847910221906,0.0076150284788031,0.0093981681151314,0.010370576342533,0.0063540984831296,0.0035312993016907,0.005970659944273,0.0037958685273804
div-rem-pairs,simplifycfg,0.0078740978430811,0.0082389521912438,0.009676400753803,0.0060144138520792,0.0094919483555873,0.0073047867015438,0.0079454892626846,0.0072514102500437,0.0078668186909339,0.0090940443526247,0.0086532181233422,0.0020900241874009,0.0060581911966681,0.0075487690087315,0.0012019365109681
float2int,simplifycfg,0.006794079421329,0.0065758213186955,0.0103580153784583,0.0047564454838509,0.0094207667908614,0.0057751817953803,0.0038077484477172,0.010629976393525,0.0041568315829669,0.0086050089960156,0.0092201020511187,0.0018061680224799,0.0003120035831331,0.0057476736784145,0.0009622329618045
inline,simplifycfg,0.0082908899340505,0.0083745673560365,0.0081144026333935,0.0059091223713262,0.0093115836627466,0.0057108894370115,0.0080203947788283,0.010099228172367,0.008724897942107,0.0088352307580583,0.0099816419761267,0.0037718817811466,0.0052288913280266,0.0084076405027493,0.0015001240813941
sink,simplifycfg,0.0076447296084834,0.0106941131054936,0.0109380543752659,0.0065126969529392,0.0081882251331518,0.0065897308642211,0.0057495261676351,0.0070453733087236,0.0069509664035483,0.010189964227236,0.0077939709869248,0.0086981046636746,0.0074844513068726,0.0042282633780724,0.0063484124881538
loop-vectorize,simplifycfg,0.0262359975686862,0.0180829909072219,0.0518919929444257,0.063513358898575,0.0204221819735568,0.0491121270393227,0.0135373750355931,0.0133236459996872,0.0085320362413554,0.0448218062156634,0.0276221162403557,0.0076606777569043,0.0191637319948879,0.0097308335640504,0.0087219009110933
slp-vectorizer,simplifycfg,0.0063862903750656,0.0035411372430169,0.0083854340627886,0.0081822959821274,0.0066093329300424,0.0063781993503475,0.0010062371771911,0.0092342932238816,0.0058307071867297,0.0082580604295925,0.0103747241180309,-0.0015734591439939,0.0048766679661088,0.0033957326192679,-0.0003784934134435
callsite-splitting,simplifycfg,0.0073575523587192,0.0086492246381876,0.0094194310529948,0.0107816663150345,0.0050696319801139,0.0062247870963977,0.0073483940949095,0.0082614768403275,0.0066688068873224,0.0096561426735478,0.0094890763198216,0.0060441962397483,0.0055483801222582,0.0042402263227854,-0.0001002321332576
dfa-jump-threading,simplifycfg,0.0073869974276156,0.0059135181027056,0.0100370214309329,0.0077506591961742,0.0089276475869968,0.0077846634889335,0.0041832211837392,0.0083672614326223,0.0058088478996762,0.0092756699205269,0.0096861147025377,0.0033582923668005,0.0020261291736256,0.0059770599773681,-0.000403395807376
consthoist,simplifycfg,0.0083299077018063,0.0098833326915439,0.0096260663839888,0.0106140327206443,0.0082273446949633,0.0066499120165031,0.0071627549231321,0.0097186975984165,0.0076099754152311,0.0093472717163331,0.0108103892851243,0.0046894983413645,0.004417303265074,0.0058919057480721,0.0066956025699255
mldst-motion,simplifycfg,0.0091498170545148,0.0073545800698784,0.0136726704364397,0.0086783963472076,0.0073329236287665,0.0076886822219702,0.0083622007452999,0.0103472369628591,0.0094285168324321,0.0099814506535399,0.0118437256107571,0.0012778004376781,0.0110139019913971,0.0077432789623085,0.0007206366360498
slsr,simplifycfg,0.0065159068251841,0.0063122035528281,0.0085909386430707,0.0064068623250194,0.0079100976732308,0.0046041191229863,0.0030602727570301,0.0083632962325403,0.0063313909272683,0.0070593368912569,0.009382173920679,0.001932039176969,0.0065703697860562,0.0048816683530258,0.0006379407561084
loop-interchange,simplifycfg,0.0092068309849885,0.0102232557937883,0.0088412092170848,0.0082516594285356,0.010756024043504,0.0092461062293334,0.006034229937409,0.0094163700147391,0.0093273823786816,0.0109991616300694,0.0107184395561001,0.0089564810613623,0.009388206290513,0.0064194828991268,0.001677167671779
loop-fusion,simplifycfg,0.0072826143890271,0.0064701050598625,0.0120227533468151,0.0129936752279501,0.0062429835833922,0.0057348278356363,0.0061575282792425,0.0066984128618741,0.0062466379028602,0.0081414453242075,0.0110181274178659,0.0018528706210456,0.0034478406425626,0.0062382167525732,-0.0009516316778661
loop-distribute,simplifycfg,0.0073280265635565,0.0080182462470503,0.0095819993941337,0.0071158090538718,0.0078448293189941,0.0043214322258446,0.0070840918569466,0.0104094500836131,0.0066841022557626,0.0086581658055258,0.009746652712565,0.0023797792791612,0.0062642784014033,0.0053847715012282,0.0029629163002334
loop-load-elim,simplifycfg,0.0081862874332274,0.0077815265727531,0.0094016790875944,0.0075211220157804,0.0091929520787373,0.0060991577927392,0.0076425747445464,0.0109927186947464,0.0069805183481293,0.009018060797178,0.0103342856149987,0.0057650193046306,0.0049480300605133,0.0059522559890543,0.0054710561293114
loop-sink,simplifycfg,0.0085116183642861,0.0075056223815286,0.0111192242388706,0.0089049550674532,0.0116833769560433,0.0065510875584267,0.0076919464316759,0.0091716888095593,0.0071398618840041,0.0104558927310772,0.0107276647804829,0.0045701666725071,0.0069352591984095,0.00716014057389,-0.0030817410333808
loop-unroll-and-jam,simplifycfg,0.0088946294545753,0.0083877301788973,0.0111869489363057,0.0099310206294716,0.010889472909018,0.0093054209631968,0.0054762680176655,0.0086069413327998,0.0079413135129109,0.0105510488323146,0.0113999762643324,0.0049131550351146,0.004479047388449,0.007013116291803,0.001175423475543
hotcoldsplit,simplifycfg,0.0083323842473816,0.0074419395138178,0.0063025513748191,0.0109711712649036,0.0102334555200617,0.007726174005642,0.0060953523958476,0.0096367360135987,0.008034816529675,0.0099901030989467,0.0114389937549405,0.0025358469733694,0.0051189359623357,0.0060710292213548,0.0040338129069411
irce,simplifycfg,0.008861477512971,0.0090724280252268,0.0135995987232182,0.0088885757690458,0.0069858745164218,0.0092458118262726,0.0053219534437231,0.0089659423815954,0.0085549717766285,0.0106053027047801,0.0111052339437728,0.0053012722345596,0.0043978257962341,0.0066623957116641,0.0035076866133622
nary-reassociate,simplifycfg,0.0068069782260182,0.0063308612169828,0.008607842594358,0.0091714065573613,0.00528276032988,0.006305646756954,0.0051510693303645,0.0097148720389064,0.005933428991935,0.0078045576432108,0.00991370126427,0.0019709722252703,0.0031770949172891,0.0042685204008283,0.0044685581412858
scalarizer,simplifycfg,0.008836166553309,0.0110188998576851,0.0124531089339983,0.0154764279843499,0.0091140901223869,0.007002950211029,0.0072495780308872,0.0090779248705249,0.0060534510798983,0.0107581933101503,0.012302667908499,0.0055080838301025,0.0076779056024143,0.0049853637450268,-0.0002794034042462
vector-combine,simplifycfg,0.0079577198836385,0.007993978014046,0.0130656203985414,0.0093023283784569,0.0071279321412692,0.0060871370842766,0.0046197116877936,0.0097633594657209,0.0073684589902484,0.0098789925616128,0.0104873291204777,0.0023888479118362,0.0068209227270415,0.0053800397142341,0.0010910981898716
always-inline,simplifycfg,0.0074025431703201,0.0047676491591733,0.0110280715959463,0.0039152269355576,0.0075831130180652,0.0084228113891853,0.0042924306284151,0.0086874645723882,0.007658004720194,0.0098072573129095,0.0085623612819297,0.0010605245413642,0.0038524679550644,0.0066501054040028,-0.0015677921517442
globalsplit,simplifycfg,0.0073153580782626,0.0049657083085459,0.0102111379521586,0.0120868151650511,0.0072258129450946,0.005961499591977,0.0061071023300242,0.0079975491781121,0.0065266346330852,0.0087488255446515,0.0117727362083849,-0.0006200610545484,0.0059994685481033,0.0039553010999165,0.0027008541816219
lowerswitch,simplifycfg,0.0104990672982385,0.006162971875896,0.0157220242956271,0.0145179404715949,0.0091505766541603,0.0071991653780024,0.0041478017096341,0.0169008448900356,0.0092475351454746,0.012185682632583,0.014993245451943,0.0037463120522026,0.0053428146103805,0.0069343701544304,0.0048543133486913
early-cse-memssa,simplifycfg,0.0113156822207943,0.0120737424699116,0.0141877666999495,0.0050885254163083,0.0138702979978826,0.0097499134820398,0.0107111708836011,0.0129810061113912,0.0108608721428647,0.0123871975244797,0.0120736692876126,0.0075745063950552,0.0078865115805103,0.0128792917532089,0.0026567015555684
simple-loop-unswitch,simplifycfg,0.0088201978032742,0.0090504767544871,0.0106100761701287,0.0092479117911575,0.0070932726258263,0.0074033142571381,0.0076475075985468,0.0114184403973214,0.0088293399123248,0.0100735444883015,0.0114130480329756,0.0025512633276688,0.0064177614537833,0.0072952948345397,0.0032409469291864
loop-versioning,simplifycfg,0.0105001511536496,0.0074779406473013,0.0184756040848689,0.0088383733284341,0.0088714885997321,0.0173752764027738,0.009079632852089,0.0088153686698669,0.0069549625437583,0.0155920008565999,0.0099656626955486,0.002113136410963,0.007502010488267,0.0078935314700653,0.0048424563893204
loop-flatten,simplifycfg,0.008956479029308,0.0044887243683275,0.0098332786093496,0.0085876360875357,0.0089723191323227,0.0094517012283605,0.0069708656187251,0.0122464023367025,0.0084125445999035,0.0102142784017371,0.0114351022719799,0.0042921407074393,0.0082864126680685,0.006407767068204,0.0042443243949389
loop-reroll,simplifycfg,0.0075933290579927,0.0057302982999728,0.0094774147846105,0.0072650471469978,0.0070256782975517,0.0074561302915845,0.0052454799008468,0.0102147692672486,0.0070967653631384,0.0079129156054126,0.0101991235064068,0.0059385255349752,0.0091504690423909,0.0054551933655159,0.0027332019321614
loop-instsimplify,simplifycfg,0.0083318527797664,0.009207249986042,0.0090202992323114,0.0108840404625799,0.0084897207152899,0.0069130942458887,0.0074890690928728,0.0113862486343362,0.0059017091328929,0.0094703117871274,0.0119819546377429,0.0049755990717164,0.0044397243238854,0.0060755564309458,0.0002456949904027
loop-simplifycfg,simplifycfg,0.0081341827536571,0.0070750617406016,0.0126791384830974,0.0098493321933485,0.0063561376127083,0.0065598114854178,0.0037640206390393,0.0117483272605369,0.0073050661704815,0.0090463397469935,0.0108027289469434,-0.0010943647083397,0.0088473569017201,0.0071213734224674,0.0023226328967284
loop-predication,simplifycfg,0.0083615881475833,0.0087075366561308,0.0114759856017069,0.007298322196267,0.007622319904911,0.0080376952834876,0.0052166351179785,0.0099962119565939,0.0080900502624795,0.0098490495652336,0.0108633440529765,0.0034469705622381,0.0050449353526128,0.0064784016413476,0.0020517104099079
speculative-execution,simplifycfg,0.0072836614607439,0.0059921165711365,0.0116218064957147,0.0063423577679322,0.00756631138591,0.0073728721343042,0.0049084735389691,0.0077385896934656,0.0065778175362588,0.0094994268210517,0.0083299479272668,0.0011135511266675,0.0093070666706726,0.0052549323038535,0.0013851516310333
partially-inline-libcalls,simplifycfg,0.0083431070111535,0.0069872703070451,0.0120551281520243,0.0113113255993837,0.0074166872849787,0.0092811624129922,0.0071057734722075,0.0090424653717023,0.0066435481348418,0.0106970583460243,0.0104795643294609,-4.393843328781566e-05,0.0076704666538178,0.0063978206876753,0.0014793838357352
load-store-vectorizer,simplifycfg,0.0079507892577954,0.0050442730188995,0.0128878522633613,0.00703606414978,0.0097685403886066,0.0065223643278237,0.0066496721218907,0.0099606865644668,0.0064423543481818,0.0109427474533152,0.010519087725814,-0.0022673559166879,0.0035197455992716,0.004255263554465,0.0056638567201205
iroutliner,simplifycfg,0.0067176838549015,0.0044100383786476,0.0052527274425181,0.0131939714368006,0.0062166938944624,0.0043858553880947,0.0060450868190312,0.0071599239543817,0.0079016937798946,0.0079093456280556,0.0120252259807615,-0.0009820522774083,0.0086963908984699,0.0020658221575269,-0.0004751353470036
global-merge,simplifycfg,0.0077098808762606,0.00876061876912,0.0110245126493502,0.006124505974149,0.0062913774848139,0.007754498788843,0.0094674306684112,0.0075770932815389,0.0069919961571659,0.0090984284790163,0.0095939760596494,0.0030623534998446,0.0052198401528872,0.0057844618810487,0.0008600771626444
break-crit-edges,simplifycfg,0.0315685737036607,0.0264901618698923,0.0335055366148094,0.0186032797189829,0.0321020836978684,0.0189464218442321,0.027865031007371,0.045525563576499,0.0364373450023067,0.0299870470922227,0.0469042611402092,0.0141579956392662,0.0182523942049803,0.028341692600218,0.0068937476519353
unreachableblockelim,simplifycfg,0.0068153671001261,0.0107517776896686,0.0067322563836898,0.0060043942215995,0.0066697940831235,0.004473073331677,0.0067692765705,0.0100360126460402,0.0054078306994989,0.0078373935275981,0.0096672717897621,0.0021510455763671,0.0018472280287955,0.0060341688797764,0.001207023596866
tailcallelim,dse,0.0102056783821369,0.0117702494922663,0.0121180297434512,0.01829189658459,0.0080444861266222,0.010960065513593,0.0090359901287622,0.0073905025876398,0.008884811711848,0.0127044229584757,0.0103872136807492,0.0066961800144043,0.0127709661222257,0.0071284299400475,0.0055463829187559
tailcallelim,jump-threading,0.0068714455930852,0.0064241246831972,0.0103354235169277,0.0176567982489513,0.0056955157898537,0.0044285690011129,0.0073974109053506,0.0068633011114652,0.0045446555239572,0.0082759809681446,0.0102758014277271,0.0020995899397737,0.0021223381089807,0.0049557417812799,0.0001995193513505
tailcallelim,gvn,0.0054225891459445,0.0011335081281741,0.0086659372615042,0.0677484401824219,0.0026507430558953,0.0066057595453661,-0.0046988729025995,-0.0011182997614272,-0.0048211759421869,0.0064143300950238,0.0150890376597317,0.0071373339256413,-0.0068904435660371,-0.0020145810431998,-0.0036096896251108
tailcallelim,early-cse,0.0052664820690765,0.002506008397938,0.0076319353411193,0.0175265018377072,0.0024125651156786,0.0083805195321421,0.0032046323697279,0.0017055897681081,0.0044801472442198,0.0059567403092165,0.0069760861641833,0.0014767830180434,0.005684874062625,0.0032594402822092,-0.0001385001688619
loop-unroll,tailcallelim,0.0070040910605247,0.0166298077721501,0.0167207840619884,-0.0089546657065965,0.0140430976603773,0.0081986815657061,0.0025192788892882,0.0061548918672132,0.0011420347007904,0.0102121082826787,0.0008565480728726,0.011575845652886,0.0081918926752189,0.0091042290848257,0.000622500110718
loop-vectorize,tailcallelim,0.0152969731163884,0.0084652795949313,0.0379684190243909,0.0364943489542253,0.0094151028626054,0.0397390637996974,0.0019388801331934,0.0027290513974203,0.0015997707799947,0.0320910849224804,0.012562974925953,0.0007004984254382,0.0093232998253799,0.0022998141406124,0.0055584288560016
break-crit-edges,tailcallelim,0.0060593983806181,0.0067883139845086,0.0074846283148591,-0.0097242589045806,0.0056123464589077,0.0049971139692525,0.0065212517106431,0.0106438229934416,0.0068771138288367,0.007912979832181,0.0065955706938263,0.005004870697243,-4.063808360804666e-05,0.0052337965038843,0.001762618473429
reassociate,dse,0.007767833878035,0.0101574467873065,0.0082553827100013,0.0029961615368869,0.0058064766214305,0.011456282244737,0.0099895427378888,0.0066316822021417,0.0066641008857864,0.0105701575711959,0.0060615936922603,0.0028077426448668,0.0099256543948538,0.0074806476737406,0.0014693111959281
loop-unroll,reassociate,0.0082423257681885,0.0195024684119073,0.020082121644797,0.003304371568693,0.0145368495070721,0.0080908340100382,0.0035630280093549,0.0044889543220485,0.0018787709655135,0.0129123424418093,0.0023561006795074,0.0155860178644323,0.0102325646387699,0.0087106868226888,-0.000899228504796
loop-vectorize,reassociate,0.0173860364187166,0.0124136371564388,0.0364735737894169,0.0523112988309377,0.0097576866864678,0.041882740884271,0.0029239387590281,0.00375343302549,0.0027589578898259,0.0339395206748669,0.0155873901738468,0.0038222797474819,0.0132081442163283,0.003721506988161,0.0038721550245058
loop-versioning,reassociate,0.0050066995598471,0.0020169543486058,0.0086353844328185,0.005945078222278,0.0061984572518224,0.0129887302959045,0.001984624299757,0.0010656414497165,0.00142363875424,0.0104136283797866,0.0029486063308528,0.004170479138667,0.0060775419566789,0.001957197228144,-0.0023046279565291
break-crit-edges,reassociate,0.0079408598137108,0.0072782304167995,0.0066341467316261,0.0042933598619482,0.0080777816193708,0.0061083510785121,0.0074374572854508,0.0118769648648949,0.0086263466796141,0.0073830974391989,0.0105683510244543,0.007869060353689,0.004631335768469,0.0077753279005065,0.0014525989874492
memcpyopt,dse,0.0088694717736273,0.0116831277036609,0.0080051825876491,0.0053283827390454,0.0082752089081861,0.013184769902421,0.010599140782842,0.0078601591022993,0.0070181671381075,0.0112626720825058,0.0074746264716999,0.0075323698045751,0.0100954030774193,0.0075027051539369,0.0030322210235345
