source,target,ate,p_adj
bdce,instcombine,0.011016313939725353,6.732578363319374e-36
bdce,simplifycfg,0.009698794626637086,5.072877791726421e-25
bdce,dse,0.005559626823104402,9.539135309896308e-09
bdce,jump-threading,0.005988717078759809,7.3228535847758e-10
loop-vectorize,bdce,0.01642095426447665,4.60786888994062e-67
break-crit-edges,bdce,0.011676424291315546,8.072798400744191e-32
ipsccp,instcombine,0.009845987503009968,8.002402500643433e-29
ipsccp,simplifycfg,0.009024351092216443,1.2686435634523098e-21
ipsccp,dse,0.007316772874743527,1.3453729151222414e-14
ipsccp,jump-threading,0.006248253222193301,9.963403751321252e-11
loop-vectorize,ipsccp,0.016435632884485407,1.2369728262414594e-67
break-crit-edges,ipsccp,0.01149681094341054,6.054075560150873e-31
correlated-propagation,instcombine,0.010331555292881822,4.8202672865597336e-32
correlated-propagation,simplifycfg,0.010136194691534539,2.5656768510815512e-27
correlated-propagation,dse,0.005324541961532814,4.8933268358577056e-08
correlated-propagation,jump-threading,0.00738538653049664,1.0813932527446332e-14
licm,correlated-propagation,0.005708204013134377,4.2944210915594346e-08
loop-vectorize,correlated-propagation,0.01688298917958342,2.272709412397904e-71
break-crit-edges,correlated-propagation,0.010559033464014156,3.737897917521888e-26
mem2reg,instsimplify,0.005329688977059044,2.1545772842059696e-12
mem2reg,instcombine,0.007288512978403494,3.0456425633498264e-23
mem2reg,simplifycfg,0.01579954822803692,3.296103022918708e-110
mem2reg,jump-threading,0.013794734806849118,1.5049046796815887e-80
mem2reg,gvn,0.0156346666934295,7.981331095007719e-98
mem2reg,early-cse,0.006665903756266189,2.234636296018743e-19
mem2reg,licm,0.011616584338043578,4.2144239867807e-53
loop-vectorize,mem2reg,0.031037241188855813,0.0
mem2reg,iroutliner,0.01032945524083273,1.346033460482139e-43
break-crit-edges,mem2reg,0.007055505699210873,1.9310103650438267e-18
sroa,instcombine,0.006424931615388485,2.192298134788939e-18
sroa,simplifycfg,0.014000043983190325,5.039290701976388e-86
sroa,jump-threading,0.01223487079156338,8.658050327533356e-64
sroa,gvn,0.013335249684133355,2.4087740870237033e-71
sroa,early-cse,0.005852205894907314,3.676970443946594e-15
sroa,licm,0.011546658715961888,3.93451459962358e-53
loop-vectorize,sroa,0.031552954400345,0.0
sroa,iroutliner,0.009420693676462755,2.5315204148142556e-36
break-crit-edges,sroa,0.008755194961651613,5.797698028958241e-28
instsimplify,instcombine,0.007499390194929845,3.2221639906187007e-17
instsimplify,simplifycfg,0.008504645440571779,1.066895710134946e-19
tailcallelim,instsimplify,0.0057225036362547055,3.9651857772183374e-09
instsimplify,jump-threading,0.0054888819859984506,1.487370017466161e-08
loop-rotate,instsimplify,0.005113483005722508,7.719353225671791e-07
inferattrs,instsimplify,0.005425156037732026,3.104712396280974e-08
licm,instsimplify,0.005604606513871624,6.769500957492151e-08
loop-vectorize,instsimplify,0.01832436014164368,5.039290701976388e-86
scalarizer,instsimplify,0.005843805874807595,3.503412299430657e-09
break-crit-edges,instsimplify,0.013082737738503658,2.2138076470483116e-40
constmerge,instcombine,0.01053374472875146,5.140551270838747e-33
constmerge,simplifycfg,0.010200517508827334,2.7746253369005686e-27
constmerge,dse,0.00597516493646183,4.976521374702313e-10
constmerge,jump-threading,0.007074506816020731,1.5973313008257394e-13
loop-vectorize,constmerge,0.01339028981066731,3.1876345700230205e-45
break-crit-edges,constmerge,0.011908635080889018,6.653201419951868e-33
function-attrs,instcombine,0.010780192303790903,1.2160206075251919e-34
function-attrs,simplifycfg,0.00957547364115735,2.0165180469380618e-24
function-attrs,dse,0.007323628102349655,1.1735834391950177e-14
function-attrs,jump-threading,0.007954379467343342,6.48313147647471e-17
loop-vectorize,function-attrs,0.012895628623579458,1.5869643899918664e-41
break-crit-edges,function-attrs,0.009088324664187186,1.497897654880255e-19
deadargelim,instcombine,0.010689928274745353,4.0181745542316475e-34
deadargelim,simplifycfg,0.009654763455845039,9.291807270421588e-25
deadargelim,dse,0.007054192978919627,1.0930232968431204e-13
deadargelim,jump-threading,0.006032311817569691,5.20762559605227e-10
loop-vectorize,deadargelim,0.013335382366360005,9.337724103533053e-45
break-crit-edges,deadargelim,0.010397723130790515,1.6222790060478748e-25
globaldce,instcombine,0.010292279896885859,1.1509712232783095e-31
globaldce,simplifycfg,0.00984178424559512,8.144755699233111e-26
globaldce,dse,0.007146703053217018,5.524966694541794e-14
globaldce,jump-threading,0.008078400189913959,1.8222504085175886e-17
loop-vectorize,globaldce,0.013804562627822092,4.821433133215942e-48
break-crit-edges,globaldce,0.009067823307798872,1.15160739420842e-19
elim-avail-extern,instcombine,0.010870226522527782,5.356688436063223e-35
elim-avail-extern,simplifycfg,0.011899396868638834,5.717183585721236e-37
elim-avail-extern,dse,0.006658709292880538,3.2912919348668185e-12
elim-avail-extern,jump-threading,0.006327626653188145,4.4163072750545284e-11
loop-vectorize,elim-avail-extern,0.013411118181074544,1.2426812584458574e-45
break-crit-edges,elim-avail-extern,0.009558067247873614,1.1434761191949339e-21
mergefunc,instcombine,0.01101819726914921,8.110625732883914e-36
mergefunc,simplifycfg,0.008274937353707601,2.103371623374255e-18
mergefunc,dse,0.006817677484060591,8.013918528652301e-13
mergefunc,jump-threading,0.0095291778398639,6.254576382342593e-24
loop-vectorize,mergefunc,0.014350573189907734,3.9423789225160154e-52
break-crit-edges,mergefunc,0.010746039972143961,4.3288630174425624e-27
tailcallelim,instcombine,0.01749728415197016,1.9817811748510661e-91
reassociate,instcombine,0.009659886294963893,4.096725657779242e-28
memcpyopt,instcombine,0.008946431476237027,6.1176795413276965e-24
sccp,instcombine,0.010028687146240056,4.766757992894701e-30
dce,instcombine,0.010460707625628451,2.0152693836661178e-32
adce,instcombine,0.010264264044137883,1.3825428419658965e-31
jump-threading,instcombine,0.005146803977298775,9.419544543468538e-09
loop-idiom,instcombine,0.012624399330881941,1.4442961966190147e-46
loop-deletion,instcombine,0.012564114828676698,2.0248868588947806e-46
gvn,instcombine,0.030387801892239663,0.0
gvn-hoist,instcombine,0.010321587301767021,3.0769190832611224e-32
gvn-sink,instcombine,0.011972985838522354,1.951105348531059e-43
newgvn,instcombine,0.016696003969724815,2.4813780449594794e-102
early-cse,instcombine,0.009526731881013606,7.858622767186863e-29
mergereturn,instcombine,0.011139593176285545,1.779373918166273e-36
globalopt,instcombine,0.00884180022514941,1.1693634361160777e-23
strip-dead-prototypes,instcombine,0.010708391044593812,5.302927796446392e-34
indvars,instcombine,0.010046140757085542,3.00173355649992e-30
mergeicmps,instcombine,0.01066512037510814,7.991395202826827e-34
separate-const-offset-from-gep,instcombine,0.010925089442696878,1.2828101573826527e-35
libcalls-shrinkwrap,instcombine,0.010586771539453532,3.087749193658759e-33
flattencfg,instcombine,0.011542293841597107,1.456944979702935e-39
loop-reduce,instcombine,0.014746674358857015,2.4291192085378974e-64
loop-unroll,instcombine,0.014830801119967263,2.6313945723103027e-62
loop-rotate,instcombine,0.010385291809860142,2.7030095779395614e-30
partial-inliner,instcombine,0.009270092389854823,1.3113647254231905e-25
lower-expect,instcombine,0.010475415037138225,1.451686733886382e-32
alignment-from-assumptions,instcombine,0.010803389734137636,9.632387956287472e-35
rpo-function-attrs,instcombine,0.009990802215018635,7.922970880140079e-30
attributor,instcombine,0.00967721572534569,5.062509395179254e-32
inferattrs,instcombine,0.012815335575908415,5.2247187258482194e-49
called-value-propagation,instcombine,0.010580259781848123,1.90806126479373e-33
licm,instcombine,0.014024214539587077,5.794091960782917e-54
loop-simplify,instcombine,0.008961787083122674,4.8006093775053515e-24
div-rem-pairs,instcombine,0.010701493722427236,3.4007448162944316e-34
float2int,instcombine,0.009717389868336979,2.396184453819189e-28
