source,target,ate,p_adj
partially-inline-libcalls,simplifycfg,0.008343107011153594,1.6983691497749007e-53
load-store-vectorizer,simplifycfg,0.007950789257795465,3.8500624282915685e-49
iroutliner,simplifycfg,0.006717683854901513,4.813995511061704e-36
global-merge,simplifycfg,0.007709880876260677,1.0644133873171417e-45
break-crit-edges,simplifycfg,0.031568573703660785,0.0
unreachableblockelim,simplifycfg,0.006815367100126146,2.0584184009212146e-36
tailcallelim,dse,0.010205678382136985,4.339040344517806e-81
tailcallelim,jump-threading,0.006871445593085279,6.3403234660390374e-37
tailcallelim,gvn,0.005422589145944512,1.7630579797593982e-28
tailcallelim,early-cse,0.005266482069076539,2.9660895786504292e-24
loop-unroll,tailcallelim,0.0070040910605247975,4.93961339199623e-35
loop-vectorize,tailcallelim,0.015296973116388446,6.63632408989614e-148
break-crit-edges,tailcallelim,0.006059398380618197,3.728484119301194e-27
reassociate,dse,0.007767833878035091,1.656866812313093e-47
loop-unroll,reassociate,0.008242325768188508,2.2009174934962432e-48
loop-vectorize,reassociate,0.017386036418716666,4.211212039399546e-189
loop-versioning,reassociate,0.005006699559847172,1.9907884257610156e-18
break-crit-edges,reassociate,0.007940859813710899,1.2068853686190973e-45
memcpyopt,dse,0.008869471773627347,3.250727075906085e-61
memcpyopt,jump-threading,0.005561018249420957,3.0445069881608287e-24
loop-unroll,memcpyopt,0.008609022874345507,3.825656423394789e-52
loop-vectorize,memcpyopt,0.01642283381599663,1.6319793723008934e-167
break-crit-edges,memcpyopt,0.007624811015534638,3.93354129555936e-42
sccp,dse,0.007650139882516782,1.2074860052717761e-45
sccp,jump-threading,0.0055181053166782346,1.0073845671298354e-23
loop-unroll,sccp,0.009768133803923718,4.801373114351257e-67
loop-vectorize,sccp,0.017225478319897014,8.441200288576807e-186
break-crit-edges,sccp,0.007114771994313762,9.104754029285794e-37
dce,dse,0.00877748800308864,3.262178982265712e-60
dce,jump-threading,0.005426315433176843,3.5275728284144454e-23
loop-unroll,dce,0.006831752533782598,1.3461654664386756e-33
loop-vectorize,dce,0.018122094660614096,4.118319495953679e-207
break-crit-edges,dce,0.007852069717490362,7.010496363912936e-45
adce,dse,0.007691490236469034,1.2891402690720348e-46
loop-unroll,adce,0.008779604159390164,2.134407979304945e-54
loop-vectorize,adce,0.01789816845622405,1.4054588457846762e-202
break-crit-edges,adce,0.00791071351188427,1.0609441301116946e-45
loop-idiom,dse,0.009569073527781857,4.525174531265769e-71
loop-deletion,dse,0.009148928111381405,4.908941544951965e-65
gvn,dse,0.026284882560872747,0.0
gvn-hoist,dse,0.007242824529661351,8.115788688237304e-42
gvn-sink,dse,0.008623897860917273,2.0922386177541734e-59
newgvn,dse,0.021967472835136725,0.0
early-cse,dse,0.007012055937855921,5.955908332908346e-44
mergereturn,dse,0.009457197254513106,2.383195051442384e-69
globalopt,dse,0.009394046951521073,3.941125030033428e-68
strip-dead-prototypes,dse,0.008322821731856611,6.348197189984376e-54
indvars,dse,0.008476905962330583,5.630777631085724e-57
