pass_a,pass_b,rate_with_bigram,rate_without_bigram,n_with_bigram,chi2,p_value,p_adj,significant,positive
bdce,mem2reg,0.0535426731078905,0.03677094827185473,2484,19.641660527032776,9.341010673603078e-06,9.980736097634285e-05,True,True
bdce,sroa,0.06831566548881036,0.03672362347581303,2547,71.45325579143284,2.839049444086472e-17,1.8685239702592646e-15,True,True
bdce,instcombine,0.060558395595753045,0.036747911383190994,2543,40.524962434902115,1.941201162722777e-10,4.796052841149775e-09,True,True
bdce,simplifycfg,0.047876447876447875,0.03678672800234903,2590,8.952735420769066,0.00277054416576077,0.015499215647313108,True,True
bdce,jump-threading,0.05230530802014723,0.036772865131904926,2581,17.50197871278359,2.8700882283504817e-05,0.0002737945311137755,True,True
bdce,gvn,0.051533742331288344,0.036777756710968126,2445,14.96604963430171,0.00010946298993937368,0.0009169135157274595,True,True
bdce,gvn-hoist,0.047696038803556995,0.03678884762366112,2474,8.273742700707484,0.00402225061381927,0.02114246094458559,True,True
bdce,newgvn,0.05793742757821553,0.036754873305675215,2589,32.6515702088454,1.102503134564857e-08,1.9580055668734603e-07,True,True
bdce,globalopt,0.05078125,0.036778037411761826,2560,14.10997041546299,0.0001724273951999701,0.0013979827735053475,True,True
bdce,libcalls-shrinkwrap,0.05005912495072921,0.0367806726832091,2537,12.573563360091333,0.00039124188328198127,0.002855737586080594,True,True
bdce,attributor,0.04875195007800312,0.03678433445153208,2564,10.32195434061842,0.001314570125628789,0.008197223904398627,True,True
bdce,irce,0.04806201550387597,0.03678627794022291,2580,9.21997560423816,0.0023938873675473566,0.013705355162741885,True,True
bdce,globalsplit,0.047181127548980406,0.03679006274397546,2501,7.590946294811674,0.005866214930620371,0.029263818685744427,True,True
bdce,loop-simplifycfg,0.054343351173322355,0.0367696976591427,2429,21.08880663344616,4.384819811682489e-06,4.9413183727989815e-05,True,True
ipsccp,mem2reg,0.06107171000788022,0.03674646322784594,2538,42.2132305924355,8.184443479275055e-11,2.1295867551389444e-09,True,True
ipsccp,sroa,0.0682984603237268,0.03672421787166159,2533,70.98166591959034,3.605599676914318e-17,2.3532547224660783e-15,True,True
ipsccp,constmerge,0.0472972972972973,0.036789514505146594,2516,7.8088478609304115,0.005199104110157832,0.026389749443134245,True,True
ipsccp,instcombine,0.06041033434650456,0.03674579539420397,2632,41.42614275522748,1.2240936979720181e-10,3.092613497586079e-09,True,True
ipsccp,simplifycfg,0.046706586826347304,0.03679146609251999,2505,6.922512349921382,0.008511731133551035,0.0394338877918269,True,True
ipsccp,jump-threading,0.046702171241294554,0.03679225549810461,2441,6.739096875870433,0.009432236346713443,0.042791893380907435,True,True
ipsccp,gvn,0.05573770491803279,0.03676529950703967,2440,24.69045800918797,6.731663646257711e-07,8.743348205222288e-06,True,True
ipsccp,gvn-hoist,0.051695616211745246,0.03677776527401985,2418,15.127774338578902,0.00010047416489628658,0.0008479673054609014,True,True
ipsccp,newgvn,0.05309734513274336,0.03677000456352289,2599,19.47364437705742,1.0199735902440536e-05,0.00010780611550325813,True,True
ipsccp,early-cse,0.05223585278986941,0.0367741059402537,2527,16.98128948813969,3.7750005231043954e-05,0.0003480205369599199,True,True
ipsccp,indvars,0.04892601431980907,0.036784531143722564,2514,10.417511100036682,0.0012482600879315199,0.007839914201026194,True,True
ipsccp,inferattrs,0.049407921600653326,0.0367840528635439,2449,10.97143593300449,0.0009252703614798786,0.006038931225925342,True,True
ipsccp,sink,0.04888541259288228,0.03678401943740649,2557,10.525284341347216,0.0011775229349694778,0.007473549130211467,True,True
ipsccp,loop-load-elim,0.04979919678714859,0.03678222787659335,2490,11.860064385719326,0.0005735056145891837,0.0039714376423187325,True,True
ipsccp,nary-reassociate,0.048858630356427714,0.03678498947340092,2497,10.231970894223153,0.0013802709805586031,0.008551260494805587,True,True
ipsccp,always-inline,0.05132317562149158,0.03677751463075688,2494,14.833007331466234,0.00011746158953043214,0.0009807667049065508,True,True
ipsccp,early-cse-memssa,0.062146892655367235,0.03674498943083066,2478,44.947770629970634,2.0236046286479973e-11,5.805447418157917e-10,True,True
ipsccp,iroutliner,0.05254963020630596,0.03677232526814301,2569,17.974455166691197,2.238893731352054e-05,0.00021891405373220086,True,True
correlated-propagation,mem2reg,0.06830265848670757,0.03672760411251307,2445,68.52656280312415,1.251800253989621e-16,7.484045487974589e-15,True,True
correlated-propagation,sroa,0.07040523945968072,0.036721398104236413,2443,77.92191676701694,1.0719535846361016e-18,9.125587472684727e-17,True,True
correlated-propagation,constmerge,0.05226337448559671,0.03677585869458851,2430,16.385875004833384,5.166883958343344e-05,0.00046090017268502354,True,True
correlated-propagation,instcombine,0.05841392649903288,0.03675346999198644,2585,34.08892051893349,5.2650196512675385e-09,9.96029804558632e-08,True,True
correlated-propagation,simplifycfg,0.05017640141121129,0.03678007925138151,2551,12.86818157497953,0.0003342162059551827,0.002507261805594819,True,True
correlated-propagation,jump-threading,0.049134111961337094,0.03678435949096416,2483,10.645471678730248,0.0011034073729398542,0.007066137812645085,True,True
correlated-propagation,gvn,0.05065359477124183,0.036780338152077915,2448,13.245200296078888,0.0002732787072215629,0.0021066130265347247,True,True
correlated-propagation,newgvn,0.04820229158435401,0.03678651952058858,2531,9.27147655256308,0.0023274999327815927,0.013383979055466544,True,True
correlated-propagation,attributor,0.048373983739837395,0.036786994336322154,2460,9.284536524625283,0.0023109638582895714,0.013308433042738179,True,True
correlated-propagation,vector-combine,0.050532964863797866,0.03677926933254386,2533,13.468496599497522,0.000242602623218175,0.0018943806032350415,True,True
correlated-propagation,early-cse-memssa,0.059938128383604024,0.03674862117734571,2586,39.08665622523815,4.054053987571317e-10,9.421765825121232e-09,True,True
mem2reg,bdce,0.057805741250491545,0.03675647504853763,2543,31.670876827636974,1.8264062397703066e-08,3.1029096897789676e-07,True,True
mem2reg,ipsccp,0.07829457364341086,0.03669084992108837,2580,125.51749422212993,3.9211791873506424e-29,1.7061486330739017e-26,True,True
mem2reg,correlated-propagation,0.060181368507831824,0.03675243784891942,2426,37.436711718853736,9.442786439918557e-10,2.031755587841817e-08,True,True
mem2reg,sroa,0.06272912423625254,0.036743955620523676,2455,46.60034517813194,8.704491787786216e-12,2.642386809377583e-10,True,True
mem2reg,instsimplify,0.05937372915819439,0.03675392144989975,2459,35.368837007540876,2.728171940043961e-09,5.4369065227542755e-08,True,True
mem2reg,constmerge,0.06051080550098232,0.036748001296786785,2545,40.39446953980859,2.0752770877303017e-10,5.111185582108089e-09,True,True
mem2reg,function-attrs,0.05905667855727309,0.03675312902558883,2523,35.27895014204827,2.8570338894201937e-09,5.636344942553894e-08,True,True
mem2reg,deadargelim,0.05669291338582677,0.0367600102763607,2540,28.367184155582805,1.0035204270700881e-07,1.5231728652738237e-06,True,True
mem2reg,globaldce,0.06752411575562701,0.036728312753375694,2488,66.32885015818823,3.8163183695800854e-16,2.1048877091937484e-14,True,True
mem2reg,elim-avail-extern,0.06027944111776447,0.036749873080146066,2505,38.98482905174389,4.2711181471185407e-10,9.838646273009533e-09,True,True
mem2reg,mergefunc,0.06833976833976833,0.036721885093471664,2590,72.7746592821851,1.4533096563694495e-17,1.0072850644854451e-15,True,True
mem2reg,instcombine,0.078714859437751,0.03669415017248551,2490,123.59305537509546,1.0342047754959804e-28,4.26310094825501e-26,True,True
mem2reg,simplifycfg,0.08156606851549755,0.036687551529178054,2452,138.83073169962532,4.7963747051796086e-32,3.7565206690966697e-29,True,True
mem2reg,tailcallelim,0.0665314401622718,0.03673217245576371,2465,61.5331790719324,4.353449642298645e-15,1.937285090822897e-13,True,True
mem2reg,reassociate,0.050197628458498025,0.03678035771084632,2530,12.802524075226199,0.00034615201725353005,0.0025868917930626407,True,True
mem2reg,memcpyopt,0.07069163163928162,0.03671331024196992,2617,84.91962156573933,3.1074403924559094e-20,3.4767818791020976e-18,True,True
mem2reg,sccp,0.06533066132264528,0.03673474380852769,2495,57.35138751548356,3.645060789682756e-14,1.502532426568176e-12,True,True
mem2reg,dce,0.06393762183235867,0.036736666320032786,2565,53.34378243902001,2.7999602963810196e-13,1.0344004264743465e-11,True,True
mem2reg,adce,0.06351132686084142,0.03674104991204656,2472,49.800272823126335,1.7022029250813402e-12,5.578097618927639e-11,True,True
mem2reg,dse,0.05593561368209256,0.03676365348975186,2485,25.67615868237852,4.0378477250303633e-07,5.4619038657060105e-06,True,True
mem2reg,jump-threading,0.07277289836888332,0.0367166161708207,2391,87.3900568084164,8.909728198015982e-21,1.0903279882322059e-18,True,True
