pass_a,pass_b,rate_with_bigram,rate_without_bigram,n_with_bigram,chi2,p_value,p_adj,significant,positive
bdce,mem2reg,0.06526397818040132,0.04216614658428451,5133,67.49135064591813,2.1161340131205942e-16,4.762517698494395e-15,True,True
bdce,sroa,0.06823069403714566,0.04215738591204182,5115,85.69924309019638,2.094930822711599e-20,6.615926694950501e-19,True,True
bdce,instcombine,0.06462984723854288,0.042168438697545434,5106,63.48866263354434,1.6129245040053584e-15,3.395813095529561e-14,True,True
bdce,simplifycfg,0.0626293022381042,0.042171939791687076,5317,54.83437998376331,1.3112678287133633e-13,2.334056735109787e-12,True,True
bdce,jump-threading,0.05844031423644376,0.042186107778601586,5219,33.980604741247895,5.566418753367987e-09,6.801277952633085e-08,True,True
bdce,gvn,0.055218327785392596,0.04219695553201024,5107,21.341281951480397,3.843646811827395e-06,3.212747260430326e-05,True,True
bdce,gvn-hoist,0.05334364128333977,0.04220219538081998,5174,15.828268197639495,6.935852388651895e-05,0.0004576377077331225,True,True
bdce,newgvn,0.052881871789994296,0.042203087480595654,5257,14.77352300860547,0.00012122571445848342,0.0007668938608952125,True,True
bdce,early-cse,0.04918032786885246,0.04221468446284956,5246,6.272722340836457,0.012261062067946964,0.041842543841464325,True,True
bdce,globalopt,0.05034456355283308,0.042211165051425345,5224,8.51644302181412,0.0035195172958841147,0.014924125317468536,True,True
bdce,separate-const-offset-from-gep,0.04950302085363477,0.04221417713013401,5131,6.718220314085716,0.009543281046289157,0.03395864477716341,True,True
bdce,libcalls-shrinkwrap,0.050523952095808386,0.04221001651569822,5344,9.102481311729576,0.00255262972008874,0.011398059274649382,True,True
bdce,attributor,0.049703689543108394,0.04221312132287686,5231,7.233082471354035,0.007157221310574287,0.026923802739874072,True,True
bdce,slp-vectorizer,0.05251184834123223,0.04220413207980638,5275,13.811638424572944,0.0002020805517618551,0.0012240486321723506,True,True
bdce,consthoist,0.04897646833747848,0.042215395574551444,5227,5.888354125039957,0.015241338772404814,0.049654810842543466,True,True
bdce,loop-unroll-and-jam,0.04925258719816022,0.04221457641767938,5218,6.36966293405701,0.01160876437811814,0.03991213459588291,True,True
bdce,scalarizer,0.05016150484514535,0.04221154867889672,5263,8.1971665240431,0.004195586247168244,0.017204100255404024,True,True
bdce,early-cse-memssa,0.05044799376704324,0.04221128435988575,5134,8.584154566073025,0.0033910079271815023,0.014504846578746873,True,True
bdce,simple-loop-unswitch,0.05114401076716016,0.04220880790169304,5201,10.23322661843763,0.0013793316233263557,0.006756050827949981,True,True
bdce,loop-simplifycfg,0.054027504911591355,0.042200684746116844,5090,17.54685500510306,2.8031403658378224e-05,0.00019654606396814526,True,True
bdce,global-merge,0.05113636363636364,0.04220841283165195,5280,10.371320048477896,0.0012798800242652733,0.006324303059965691,True,True
ipsccp,correlated-propagation,0.049855072463768114,0.04221290529001375,5175,7.448469230562155,0.006349042293556363,0.024327641508382306,True,True
ipsccp,mem2reg,0.06342701014832162,0.04217185717389317,5124,57.05245603525388,4.24341120722513e-14,7.96987927457727e-13,True,True
ipsccp,sroa,0.06945803169634122,0.04215372433283018,5111,93.90923754307447,3.3032888268445107e-22,1.2682038280316769e-20,True,True
ipsccp,instsimplify,0.05045696877380046,0.04221067940993144,5252,8.801275454303385,0.003010200297550393,0.013104996514960911,True,True
ipsccp,mergefunc,0.04956157072054899,0.04221349720638554,5246,6.980404242336142,0.008240699285239624,0.030047093483238703,True,True
ipsccp,instcombine,0.0649375236652783,0.04216512715788474,5282,67.50126194225614,2.1055228181256489e-16,4.752292424080715e-15,True,True
ipsccp,simplifycfg,0.05440215301806997,0.04219874154101864,5202,19.091915520768154,1.2457145839201578e-05,9.30070221283382e-05,True,True
ipsccp,dse,0.05110047846889952,0.04220881562552498,5225,10.180356449106103,0.0014194473821487533,0.006913626801610097,True,True
ipsccp,jump-threading,0.05422707588024854,0.04219850388040067,5311,18.936206898604826,1.3516293413868171e-05,0.0001003408625757493,True,True
ipsccp,loop-idiom,0.049040106443641894,0.042215060363624275,5261,6.039220865252544,0.01399145776215276,0.04647205139659899,True,True
ipsccp,gvn,0.05104408352668213,0.04220926850406321,5172,9.948963052310834,0.0016094002597056517,0.007699952861340662,True,True
ipsccp,gvn-hoist,0.054780876494023904,0.04219893137509779,5020,19.58677135187249,9.613251682281438e-06,7.345462163475924e-05,True,True
ipsccp,gvn-sink,0.05088408644400786,0.04221018191833382,5090,9.438273893728134,0.00212503401816694,0.00973056941957664,True,True
ipsccp,newgvn,0.06134615384615385,0.04217732140885503,5200,47.08817157511853,6.786401045336292e-12,1.0847161834096702e-10,True,True
ipsccp,early-cse,0.052253302253302256,0.042205699211826285,5148,12.808375247658653,0.0003450711119075199,0.001969822848731557,True,True
ipsccp,globalopt,0.05023094688221709,0.04221165067677546,5196,8.234928738434943,0.004109178580321739,0.016938466653199927,True,True
ipsccp,attributor,0.05408024811009886,0.04220003882128142,5159,17.9449165106311,2.273909174368588e-05,0.00016190233321504346,True,True
ipsccp,inferattrs,0.049760765550239235,0.042212970971347706,5225,7.335625556644801,0.006760114929516077,0.025626921649549814,True,True
ipsccp,always-inline,0.05242718446601942,0.042205155723555966,5150,13.262074889008138,0.000270829720140755,0.0015864909260601295,True,True
ipsccp,early-cse-memssa,0.05858310626702997,0.042186453797315074,5138,34.04376848728848,5.388620560432838e-09,6.604644167341155e-08,True,True
ipsccp,load-store-vectorizer,0.05066461182816413,0.042210338173026295,5191,9.1437240980222,0.0024957261047947074,0.011188624414855266,True,True
ipsccp,iroutliner,0.053177193319255134,0.042202478580879776,5209,15.461644367930301,8.41965979903528e-05,0.0005472429505895794,True,True
