source,target,ate,p_adj
gvn,instcombine,0.03660380666300567,0.0
gvn-hoist,instcombine,0.009520884661514517,6.893236235591275e-24
gvn-sink,instcombine,0.013745947675093295,8.304197176208736e-50
newgvn,instcombine,0.02196922029051568,1.06022012513712e-155
early-cse,instcombine,0.009435096224440553,1.0914095654603088e-24
mergereturn,instcombine,0.008761639357767914,3.640507371639215e-20
globalopt,instcombine,0.006615042531411985,5.225884871060936e-12
strip-dead-prototypes,instcombine,0.009339661447752667,3.275054147135567e-23
indvars,instcombine,0.009563067181453777,4.610096974371126e-24
mergeicmps,instcombine,0.008271177360178295,2.2599795871674525e-18
separate-const-offset-from-gep,instcombine,0.009908410749051355,1.315331628493891e-25
libcalls-shrinkwrap,instcombine,0.008040042880510634,2.2278052674246356e-17
flattencfg,instcombine,0.008902974216256354,3.114511955090069e-21
loop-reduce,instcombine,0.012774161378234283,9.93103330940603e-43
loop-unroll,instcombine,0.012075481108966002,4.21758826491874e-37
loop-rotate,instcombine,0.008837896361338915,1.0171262996355534e-19
partial-inliner,instcombine,0.00950974053337722,7.807545019901413e-24
lower-expect,instcombine,0.01051283897617128,6.267901914465647e-29
alignment-from-assumptions,instcombine,0.008508544000451423,2.071755961442785e-19
rpo-function-attrs,instcombine,0.008130432786289221,1.6136399054783637e-17
attributor,instcombine,0.009460542163274632,3.7197704549861793e-25
inferattrs,instcombine,0.010581931059607863,3.137268502387291e-29
called-value-propagation,instcombine,0.009515526609573333,1.2280602726499023e-23
licm,instcombine,0.014121015305672113,8.197154163828983e-50
loop-simplify,instcombine,0.006691930411273028,2.8252872660181e-12
div-rem-pairs,instcombine,0.008733422827448989,2.995237951886646e-20
float2int,instcombine,0.008060311700376077,2.695605208899317e-17
inline,instcombine,0.008156314943562393,6.103091310331071e-18
sink,instcombine,0.007795560443614957,1.3633106137642467e-16
loop-vectorize,instcombine,0.010529210096213493,7.629252517429594e-28
slp-vectorizer,instcombine,0.008393472366858779,1.0676852605073368e-18
callsite-splitting,instcombine,0.008282818218912802,3.283461120997398e-18
dfa-jump-threading,instcombine,0.009390448819608377,6.693352464889142e-23
consthoist,instcombine,0.008580579425503054,8.56273272798282e-20
mldst-motion,instcombine,0.009306820712812747,1.090105071828876e-22
slsr,instcombine,0.007902572658514184,7.03156602003974e-17
loop-interchange,instcombine,0.0096318945916255,4.400989210792876e-24
loop-fusion,instcombine,0.007458881448393684,4.2890938840170625e-15
loop-distribute,instcombine,0.008754944531222053,3.356492535833314e-20
loop-load-elim,instcombine,0.008841882918392219,1.530455911496321e-20
loop-sink,instcombine,0.008913173082083614,4.459198116344573e-21
loop-unroll-and-jam,instcombine,0.009708363253066343,7.941901556589652e-25
hotcoldsplit,instcombine,0.009400369287041743,3.219163585683189e-23
irce,instcombine,0.007901876480643277,1.1613193326486925e-16
nary-reassociate,instcombine,0.009785881011194597,9.140570386892065e-25
scalarizer,instcombine,0.009053417952820386,1.799074763104837e-21
vector-combine,instcombine,0.008146618006264927,7.337698804885343e-18
always-inline,instcombine,0.009885021367445068,1.3139650449055272e-25
globalsplit,instcombine,0.007779595097896053,3.701605129741786e-16
lowerswitch,instcombine,0.00941986136085593,5.395921125737193e-23
early-cse-memssa,instcombine,0.022293737822578596,5.037288073873713e-158
simple-loop-unswitch,instcombine,0.010055518866908308,2.1526246127025598e-26
loop-versioning,instcombine,0.009309167751125835,1.7377776358850576e-22
loop-flatten,instcombine,0.011469771891156055,1.524714836860035e-34
loop-reroll,instcombine,0.009930685884458501,4.528501099389992e-26
loop-instsimplify,instcombine,0.009535219464594347,8.128741936312903e-24
loop-simplifycfg,instcombine,0.010398852264316305,2.1927975661781753e-28
loop-predication,instcombine,0.00901386125000736,1.6080222208530024e-21
speculative-execution,instcombine,0.009522583847615784,1.2551789808782629e-23
