pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,-0.007252297199935309,-1.9910391761711188,0.04650902487051614,4200,4176,0.736951621825814,False
bdce,correlated-propagation,0.001155215580265212,0.32284015315076187,0.7468242113004904,4262,4274,0.9856942367507416,False
bdce,mem2reg,-0.0010378372798761637,-0.38996267848455296,0.6965741505516972,4114,4191,0.9849590368601152,False
bdce,sroa,-0.0036686364755955103,-1.3345207343572068,0.18207001853755775,4145,4128,0.9237843210893845,False
bdce,instsimplify,0.001943514488319198,0.5494620084072092,0.5827028047779562,4250,4289,0.984261240683044,False
bdce,constmerge,-0.0037567986449902335,-1.0361261264279018,0.30017321035677047,4213,4167,0.9533149814315326,False
bdce,function-attrs,0.00337125782557246,0.9102368587038966,0.3627235564709729,4264,4197,0.9613474845801756,False
bdce,deadargelim,-0.0009873422944544075,-0.2771443778445134,0.7816759939307633,4225,4269,0.9885864437109415,False
bdce,globaldce,-0.0005548327772750827,-0.15216435479621435,0.8790610117762482,4151,4142,0.99466548515026,False
bdce,elim-avail-extern,-0.003578319186265,-1.0059571320889502,0.31446470314018193,4306,4233,0.9608390233953371,False
bdce,mergefunc,-0.004395370445503699,-1.2016889823398862,0.2295176592631738,4215,4263,0.9237843210893845,False
bdce,instcombine,0.0012164132526751303,0.3693958793647627,0.7118418880058789,4164,4347,0.9856826641785962,False
bdce,simplifycfg,0.00511826961502837,1.4657529660568653,0.14275256292875543,4278,4233,0.8856432366551277,False
bdce,tailcallelim,-0.00162411561049558,-0.4482947520442349,0.6539520526425452,4159,4249,0.9849590368601152,False
bdce,reassociate,-0.0013889346984064521,-0.37514221260356045,0.7075641709546243,4242,4191,0.9856826641785962,False
bdce,memcpyopt,-0.0010558497626493302,-0.2878649746748227,0.7734572966087246,4056,4242,0.9885864437109415,False
bdce,sccp,0.00018051942028030066,0.04984482227772827,0.9602472341797997,4207,4188,0.9957550333777795,False
bdce,dce,-0.0049223162081185046,-1.3459834456030588,0.17834451451355018,4201,4129,0.9237843210893845,False
bdce,adce,0.0021350613930130047,0.590416416234202,0.5549271722794399,4234,4296,0.984261240683044,False
bdce,dse,-0.000617170691320168,-0.1738916955163306,0.8619547621258998,4218,4207,0.9933533986124261,False
bdce,jump-threading,0.0003206432245905222,0.08945653160329578,0.9287212510356695,4132,4190,0.99466548515026,False
bdce,loop-idiom,-0.0036764567958940675,-0.9934385531648481,0.3205257085203522,4081,4101,0.9613474845801756,False
