pass_a,pass_b,rate_with_bigram,rate_without_bigram,n_with_bigram,chi2,p_value,p_adj,significant,positive
bdce,mem2reg,0.08607095926412615,0.06404177874950356,1522,12.271803513611493,0.0004598536408983897,0.0034202979254664653,True,True
bdce,sroa,0.1242603550295858,0.06392291173213178,1521,92.00278368081774,8.655464315232534e-22,6.711841239297148e-20,True,True
bdce,function-attrs,0.08617234468937876,0.0640425954395367,1497,12.181312084958124,0.00048270678524436265,0.0035712520910898805,True,True
bdce,elim-avail-extern,0.08026315789473684,0.06405994104159843,1520,6.630479124302987,0.010024829604774261,0.04494245304212479,True,True
bdce,instcombine,0.10834926704907584,0.063968093753263,1569,51.342353316310685,7.758361569411512e-13,1.8469145231498772e-11,True,True
bdce,dse,0.08032675289312458,0.06406144134149112,1469,6.457891501794276,0.011046064143037132,0.048575392682912305,True,True
bdce,jump-threading,0.08454608454608455,0.06404984474687703,1443,10.073537483951606,0.0015041396754826568,0.00961667097010626,True,True
bdce,gvn,0.09641693811074918,0.06400868025344703,1535,26.785838760847103,2.2729690102218844e-07,2.9919148383290417e-06,True,True
bdce,gvn-sink,0.08068783068783068,0.06405889192774439,1512,6.946832172456323,0.008396779231211767,0.039121698357436376,True,True
bdce,rpo-function-attrs,0.08617234468937876,0.0640425954395367,1497,12.181312084958124,0.00048270678524436265,0.0035712520910898805,True,True
bdce,float2int,0.08489304812834225,0.06404655847239736,1496,10.802334846555144,0.0010137215970762853,0.0068208484091937,True,True
bdce,hotcoldsplit,0.08967391304347826,0.0640331772180919,1472,16.080897628528785,6.069317818817212e-05,0.0005618782169855367,True,True
bdce,early-cse-memssa,0.09427828348504551,0.06401521510373376,1538,23.402652588224075,1.313972254993308e-06,1.5881220217758623e-05,True,True
bdce,loop-instsimplify,0.08089734874235215,0.06405965664269675,1471,6.929791974193928,0.008477154834357976,0.039402419384386746,True,True
bdce,loop-predication,0.08312182741116751,0.0640488591879187,1576,9.524492146302984,0.0020274768652176886,0.012347744018961848,True,True
ipsccp,mem2reg,0.09546703296703296,0.0640167518176459,1456,23.931293420652985,9.983566024987956e-07,1.2236508467559575e-05,True,True
ipsccp,sroa,0.11177248677248677,0.0639626766675947,1512,57.423779922670796,3.5133373082689905e-14,9.488433723573358e-13,True,True
ipsccp,mergefunc,0.08631153068105192,0.06404280710804332,1483,12.219784006305956,0.00047285404905924005,0.003510325035290965,True,True
ipsccp,instcombine,0.11752988047808766,0.06394551417212903,1506,71.84763089096387,2.3247246659553115e-17,9.38517710503196e-16,True,True
ipsccp,newgvn,0.08066666666666666,0.06405936540429888,1500,6.873944218347395,0.008746140995722046,0.04029637129129003,True,True
ipsccp,early-cse,0.08526107072042301,0.06404469310339886,1513,11.315831188338475,0.0007684905289823769,0.005388377639203201,True,True
ipsccp,indvars,0.0807799442896936,0.06406120794819102,1436,6.670138454768476,0.009804157177894299,0.04432348488618706,True,True
ipsccp,attributor,0.08338720103425985,0.0640491510953971,1547,9.611485128455358,0.0019336420207208096,0.01188719333303405,True,True
