pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,0.006162615749354117,0.836495701912899,0.40297336499580105,1029,1028,0.9723900522633381,False
bdce,correlated-propagation,-0.0034165038671352677,-0.4641685189758082,0.6425767369701636,997,1039,0.9931160327461472,False
bdce,mem2reg,-0.0016339502307094467,-0.33665803426782137,0.7364099063050891,1009,1001,0.9931160327461472,False
bdce,sroa,-0.0018871461784223387,-0.38831641601910044,0.6978230960591882,996,1026,0.9931160327461472,False
bdce,instsimplify,-0.00016024869180997214,-0.023577948504574106,0.9811915449231846,1033,1030,0.9986895420788567,False
bdce,constmerge,-0.0005488405237273342,-0.07358903187493766,0.9413446240796596,1002,1039,0.9985094286878465,False
bdce,function-attrs,0.002826183056335141,0.37350356599021406,0.7088138014335975,1005,980,0.9931160327461472,False
bdce,deadargelim,0.008694570123397527,1.1346650666434464,0.2566536210317239,978,999,0.9723900522633381,False
bdce,globaldce,0.0020003285743132593,0.2704390529728178,0.7868502571117625,995,1018,0.9931160327461472,False
bdce,elim-avail-extern,0.015318806555547237,2.1043576737750613,0.035468789022038774,1027,1024,0.8567336564792163,False
bdce,mergefunc,-0.00058553451194987,-0.08058192778800169,0.935782548240169,977,1030,0.9985094286878465,False
bdce,instcombine,0.0029745624345489108,0.4945090231009539,0.6209998272327479,1046,1002,0.9931160327461472,False
bdce,simplifycfg,-0.006822080338068637,-0.9579198306875762,0.33821488845265474,1044,1031,0.9723900522633381,False
bdce,tailcallelim,0.008747359539286848,1.1975972739312624,0.23121350857480952,1033,1002,0.9723900522633381,False
bdce,reassociate,0.0005926805061883811,0.07917407196551803,0.9369019907068222,1043,992,0.9985094286878465,False
bdce,memcpyopt,-0.006024884518063989,-0.8243302627941225,0.4098438877005417,1083,1058,0.9723900522633381,False
bdce,sccp,0.0017294447435476923,0.23682164726140584,0.8128192302387702,976,1049,0.9931160327461472,False
bdce,dce,0.004318342171359346,0.5982219170460138,0.5497564938889452,1024,1079,0.9931160327461472,False
bdce,adce,-0.004523934000595753,-0.6133449897343066,0.5397185730498254,944,1060,0.9931160327461472,False
bdce,dse,0.018106860605261232,2.536286347874919,0.011279034989714755,1009,998,0.6923087583068096,False
bdce,jump-threading,-0.016377127200172148,-2.2712019520565128,0.023237234878519523,1063,1008,0.7990158660408663,False
bdce,loop-idiom,-0.00028454361061430733,-0.03888356431765338,0.9689871007532156,1000,1003,0.9986895420788567,False
bdce,loop-deletion,0.0026560816766429407,0.3748070552230109,0.7078429848336939,1019,1020,0.9931160327461472,False
bdce,gvn,-0.009831196494962169,-1.7728337194202881,0.07640971249352951,1009,978,0.9001332262440502,False
bdce,gvn-hoist,-0.0015537819524005791,-0.21989082406090055,0.8259780348871868,1026,1030,0.9931160327461472,False
bdce,gvn-sink,0.006576422339708066,0.9043191625703696,0.36593485748221344,977,1030,0.9723900522633381,False
bdce,newgvn,0.0070814024519856855,1.298087320267339,0.19441004934823994,1027,971,0.9723900522633381,False
bdce,early-cse,0.0032580581409400455,0.510055687586187,0.6100668057418657,1045,1030,0.9931160327461472,False
bdce,mergereturn,-0.013497502292184937,-1.8767802360485226,0.06068981546704129,1023,1036,0.8718060389992527,False
bdce,globalopt,0.005072012394242098,0.6884111113620215,0.4912713975820237,995,1085,0.9921705997582284,False
bdce,strip-dead-prototypes,-0.0005022617571131538,-0.06832529628026025,0.9455335109037317,1017,987,0.9985094286878465,False
bdce,indvars,-0.007367221055041895,-1.001850678934008,0.3165326789817508,1034,1041,0.9723900522633381,False
bdce,mergeicmps,0.003158043111763542,0.4233777574685163,0.6720652811095995,1020,984,0.9931160327461472,False
bdce,separate-const-offset-from-gep,-0.008392844029231739,-1.1598118829955189,0.24626435717316172,1011,984,0.9723900522633381,False
bdce,libcalls-shrinkwrap,0.001128090131292836,0.15451533611111998,0.8772188476901679,1054,983,0.9962069989556217,False
bdce,flattencfg,0.0018095668642696405,0.2408145195396056,0.8097235914111551,1014,986,0.9931160327461472,False
bdce,loop-reduce,-0.006959203890344601,-0.9565953103958151,0.33889059805873767,1005,944,0.9723900522633381,False
bdce,loop-unroll,0.004326465381296385,0.5769923783852079,0.5640096789452868,1006,992,0.9931160327461472,False
bdce,loop-rotate,0.007210526139347195,0.9547453837860818,0.33981982228992363,1021,1017,0.9723900522633381,False
bdce,partial-inliner,-0.012291144207567384,-1.6853262620336722,0.09207821078429776,1017,1059,0.9212257222455945,False
bdce,lower-expect,0.0007421947666798601,0.10146520803054013,0.9191916703750738,963,984,0.9985094286878465,False
bdce,alignment-from-assumptions,-0.006242838948775864,-0.8276530046200704,0.4079685766598067,981,966,0.9723900522633381,False
bdce,rpo-function-attrs,0.010784203148685056,1.46073400213554,0.14424760520583027,986,990,0.9541784155169448,False
bdce,attributor,-0.012230746229503042,-1.8226953543134268,0.06849813254925106,1024,987,0.8796574865733798,False
bdce,inferattrs,0.0027514952836746875,0.37493539605506365,0.7077475071616429,1023,1018,0.9931160327461472,False
bdce,called-value-propagation,0.003258388753131669,0.43482350560857036,0.6637384871158446,992,967,0.9931160327461472,False
bdce,licm,0.005603256606124873,0.7119473524551461,0.4765803032156458,1009,996,0.9867115084529647,False
bdce,loop-simplify,0.00017985858644292696,0.024395973419889326,0.980539189965609,1025,982,0.9986895420788567,False
bdce,div-rem-pairs,0.0012120998506013891,0.16373554955309444,0.8699566586681128,958,955,0.9931715056963675,False
bdce,float2int,-0.00841788741838112,-1.146450176966185,0.2517494285818761,961,1004,0.9723900522633381,False
bdce,inline,-0.0012902695348204207,-0.1702047005980398,0.8648665137343189,999,987,0.9931160327461472,False
bdce,sink,-0.0028146680764761234,-0.39328779238573436,0.6941479294122646,1030,1017,0.9931160327461472,False
bdce,loop-vectorize,-0.008990014133997193,-1.2098720670489063,0.22647328654058738,938,1049,0.9723900522633381,False
bdce,slp-vectorizer,-0.0022824475136829503,-0.31358482673153965,0.7538684862637647,1059,992,0.9931160327461472,False
bdce,callsite-splitting,0.002763725200007172,0.3779574728655835,0.7055020463740649,1031,985,0.9931160327461472,False
bdce,dfa-jump-threading,0.0009219616433054356,0.1255702953081329,0.900084493958194,1011,1024,0.9981322037875917,False
bdce,consthoist,0.0026097052556399714,0.36112433361511437,0.7180440113415328,1008,1028,0.9931160327461472,False
bdce,mldst-motion,0.002928212872175373,0.4054552612189941,0.6851856673798986,1036,995,0.9931160327461472,False
bdce,slsr,-0.006241768603609421,-0.8551601741057496,0.3925661109800409,979,1017,0.9723900522633381,False
bdce,loop-interchange,-0.008529375621665836,-1.1479041495047213,0.2511426416451888,994,1057,0.9723900522633381,False
bdce,loop-fusion,0.006219103615058064,0.8668047187632539,0.3861530252517999,956,1063,0.9723900522633381,False
bdce,loop-distribute,-0.008124843233887014,-1.1108563553386317,0.26676483469732326,1001,985,0.9723900522633381,False
bdce,loop-load-elim,0.0014923763123931844,0.2029326064917357,0.8392082887743716,1028,987,0.9931160327461472,False
bdce,loop-sink,0.009786023915307418,1.35701591847968,0.17492661004659513,1014,1026,0.9702987979093435,False
bdce,loop-unroll-and-jam,0.004964994928090383,0.6770373370816306,0.4984636013050544,949,983,0.9931160327461472,False
bdce,hotcoldsplit,-0.011381600964296024,-1.544149410000245,0.12270736607558042,1027,1014,0.9417615021527226,False
bdce,irce,0.001912491579558917,0.26440153067848116,0.791497952443397,1055,953,0.9931160327461472,False
bdce,nary-reassociate,-0.003137122996558772,-0.4243414371759796,0.6713635391533607,1033,935,0.9931160327461472,False
bdce,scalarizer,0.0015614299863569991,0.21307333897794167,0.8312917983118874,980,998,0.9931160327461472,False
bdce,vector-combine,-0.018969762443694693,-2.5281625640234635,0.011543903401850773,1037,932,0.6923087583068096,False
bdce,always-inline,0.004406711408812269,0.5951524197916874,0.5518071210854042,1025,1032,0.9931160327461472,False
bdce,globalsplit,0.0013788550365293473,0.19042318411284714,0.8489958187621343,1059,1058,0.9931160327461472,False
bdce,lowerswitch,-0.005687017147590734,-0.7717734581017651,0.4403392595569167,1014,1000,0.981411459502555,False
bdce,early-cse-memssa,0.006287662308226971,1.1760159118655897,0.23972446602311168,1010,1052,0.9723900522633381,False
bdce,simple-loop-unswitch,0.0027374537729555337,0.3753790738027866,0.7074167494537882,1034,1053,0.9931160327461472,False
bdce,loop-versioning,-0.002306705695517386,-0.3085772922133599,0.7576748872986647,999,1027,0.9931160327461472,False
bdce,loop-flatten,-0.010667769597974719,-1.4959473832883297,0.1348191705298087,1034,1049,0.9444316268961509,False
bdce,loop-reroll,-0.004566346841555324,-0.6125342780104417,0.5402553825620692,958,1012,0.9931160327461472,False
bdce,loop-instsimplify,0.00834153530833831,1.1285020754783603,0.25924164363431,1057,977,0.9723900522633381,False
bdce,loop-simplifycfg,0.013733805440302616,1.8809421433147937,0.06012003424301254,1048,1034,0.8718060389992527,False
bdce,loop-predication,-0.0037198567570870256,-0.5096318180187067,0.6103660929891535,980,1007,0.9931160327461472,False
bdce,speculative-execution,0.010637334886857142,1.4467154847385058,0.1481308243264138,1026,1013,0.9588959644206329,False
bdce,partially-inline-libcalls,0.01141856304753569,1.5448911433564367,0.12253214946421093,1021,974,0.9417615021527226,False
bdce,load-store-vectorizer,-0.0008630846540131909,-0.11624881440417112,0.9074671235492714,958,1035,0.9981322037875917,False
bdce,iroutliner,-0.006753590684427491,-0.9257322578325423,0.3546972156695997,1010,987,0.9723900522633381,False
bdce,global-merge,-0.0009383811758873484,-0.12593813172862753,0.8997933987434595,1042,988,0.9981322037875917,False
bdce,break-crit-edges,0.00020222677018977286,0.02718882210271129,0.9783118193516369,988,1041,0.9986895420788567,False
bdce,unreachableblockelim,-0.0004840496651442594,-0.0675046839151752,0.9461865147934005,996,1068,0.9985094286878465,False
ipsccp,correlated-propagation,-0.0027641484746021017,-0.3797388904413221,0.7041801690029781,1013,966,0.9931160327461472,False
ipsccp,mem2reg,0.0070398331674241255,1.4572369661625835,0.1452074966104624,980,1028,0.954994451349653,False
ipsccp,sroa,-0.0041984079821150155,-0.8599051314903089,0.38994468139592897,1024,974,0.9723900522633381,False
ipsccp,instsimplify,-0.009624556184416655,-1.3470756765926646,0.17810721646492567,993,1027,0.9723900522633381,False
ipsccp,constmerge,-0.010143000398817548,-1.3760928475551433,0.16894657162865911,1003,1013,0.9702987979093435,False
ipsccp,function-attrs,0.0012078130270091747,0.16578541726343238,0.8683425168852932,1001,1011,0.9931160327461472,False
ipsccp,deadargelim,-0.0061876979165576,-0.8365333084916186,0.40295514047710407,1008,989,0.9723900522633381,False
ipsccp,globaldce,-0.0004695319911495188,-0.06290419182797731,0.9498490695000643,1036,972,0.9985094286878465,False
ipsccp,elim-avail-extern,0.00914878976150435,1.2183963668178261,0.22322134113118486,993,960,0.9723900522633381,False
ipsccp,mergefunc,0.002484194378411686,0.33888728290874864,0.7347301147654727,995,1013,0.9931160327461472,False
ipsccp,instcombine,-0.005900768823385083,-0.9688579510117665,0.3327332475092273,1021,981,0.9723900522633381,False
ipsccp,simplifycfg,0.0007564643114599257,0.10411593655919273,0.9170876835095298,1043,986,0.9985094286878465,False
ipsccp,tailcallelim,0.003956672981939802,0.5356614323713218,0.5922525737586491,1010,977,0.9931160327461472,False
ipsccp,reassociate,-0.008348946098110932,-1.1198351715831973,0.2629164247012837,1022,1011,0.9723900522633381,False
ipsccp,memcpyopt,0.008824950512569874,1.1912591178192315,0.2336920485887425,1008,1011,0.9723900522633381,False
ipsccp,sccp,-3.931457713080011e-05,-0.0053190924684566555,0.9957565292382854,1030,982,0.9991910504135928,False
ipsccp,dce,-0.024766850464990886,-3.317652778824706,0.0009239093399750911,997,1029,0.25843064109588976,False
ipsccp,adce,-0.004909105317149831,-0.6738016147052116,0.5005135188215213,988,1066,0.9931160327461472,False
ipsccp,dse,-0.001600631874614733,-0.22540620628661723,0.8216857213657034,1022,1035,0.9931160327461472,False
ipsccp,jump-threading,-0.005767474287240726,-0.7977563548075483,0.42510429625307933,1025,1027,0.9763740061658442,False
ipsccp,loop-idiom,0.00021871024826441987,0.030008596232094828,0.9760631322089611,1052,997,0.9986895420788567,False
ipsccp,loop-deletion,0.00377556757943881,0.5127531954566139,0.6081797458917864,1018,1015,0.9931160327461472,False
ipsccp,gvn,-0.012298685480822302,-2.160956471387348,0.030812910860857506,1025,1051,0.8446848184858412,False
ipsccp,gvn-hoist,0.0066868088876146925,0.8933717839268013,0.37176300665578177,1044,1021,0.9723900522633381,False
ipsccp,gvn-sink,-0.01164825610447534,-1.6413101743466947,0.10088840731254618,1009,1028,0.9303281411370216,False
ipsccp,newgvn,0.0007879440638093316,0.14649133510030624,0.8835485385147632,1009,963,0.9981322037875917,False
ipsccp,early-cse,-0.0068788777433217985,-1.0689157611578912,0.28523978730945443,994,961,0.9723900522633381,False
ipsccp,mergereturn,0.0035794990430969564,0.47153011919024385,0.6373149353268188,950,1004,0.9931160327461472,False
ipsccp,globalopt,-0.0015881446140389999,-0.21247951964792347,0.831754737782646,1001,989,0.9931160327461472,False
ipsccp,strip-dead-prototypes,-0.0008296066548955094,-0.11430121583846134,0.909010494778952,1010,996,0.9981322037875917,False
ipsccp,indvars,-0.0015197579686935803,-0.2066385184705973,0.836313304417917,966,1048,0.9931160327461472,False
ipsccp,mergeicmps,0.0034844682215723344,0.47173427344476543,0.6371681506663193,1010,984,0.9931160327461472,False
ipsccp,separate-const-offset-from-gep,0.008364307518694103,1.1542925997811648,0.2485165249121366,993,1033,0.9723900522633381,False
ipsccp,libcalls-shrinkwrap,0.0035487489506799696,0.4828390689062839,0.6292618812747628,1023,1021,0.9931160327461472,False
ipsccp,flattencfg,-0.01444156019756565,-1.9374238994942978,0.052837483710052924,970,990,0.8718060389992527,False
ipsccp,loop-reduce,-0.00807836534754186,-1.0961617107682229,0.2731376287069936,1061,979,0.9723900522633381,False
ipsccp,loop-unroll,-0.006604665885109995,-0.9062647754608971,0.36490145973460497,1025,1044,0.9723900522633381,False
ipsccp,loop-rotate,-0.006979367737537989,-0.9218310565603317,0.3567238388310085,1033,1049,0.9723900522633381,False
ipsccp,partial-inliner,-0.005475020859512847,-0.7436017712750456,0.4572044338401281,1035,981,0.981411459502555,False
ipsccp,lower-expect,0.010898868373058979,1.477229280148085,0.13977163761897707,1011,991,0.9470130291203844,False
ipsccp,alignment-from-assumptions,0.00586573592849432,0.8209760185385478,0.4117535449287768,1017,1091,0.9723900522633381,False
ipsccp,rpo-function-attrs,0.004547388530616758,0.6261467978307222,0.5312887768854154,1030,1014,0.9931160327461472,False
ipsccp,attributor,-0.001858134961357838,-0.2836341572039089,0.7767199113100646,991,1029,0.9931160327461472,False
ipsccp,inferattrs,0.0022513152756423738,0.30642734549404815,0.7593109779644538,988,1036,0.9931160327461472,False
ipsccp,called-value-propagation,0.009292776365920796,1.2599011301706777,0.20785480055660674,1001,966,0.9723900522633381,False
ipsccp,licm,0.005512218567045646,0.7622455460926324,0.4460022460539641,1012,1015,0.981411459502555,False
ipsccp,loop-simplify,-0.013518144557790102,-1.8711839720233427,0.06146484414126706,965,1065,0.8718060389992527,False
ipsccp,div-rem-pairs,0.004771986295025232,0.6650653408293387,0.5060832107257024,1043,1025,0.9931160327461472,False
ipsccp,float2int,-0.0004061391436965267,-0.05603042651409755,0.9553232112612324,992,994,0.9985094286878465,False
ipsccp,inline,-0.006481861519278376,-0.9196706707032027,0.3578579910891028,1063,923,0.9723900522633381,False
ipsccp,sink,0.025494621851806343,3.3714173254273443,0.0007625265596173909,942,997,0.22969646211243866,False
ipsccp,loop-vectorize,0.00613399891996913,0.8184924200351705,0.4131740079748216,1032,967,0.9723900522633381,False
ipsccp,slp-vectorizer,-5.6587396656759825e-05,-0.007532590007630807,0.993990673069038,1020,980,0.9991910504135928,False
ipsccp,callsite-splitting,0.0030725462718499963,0.41564326918885125,0.677715350066705,1011,1012,0.9931160327461472,False
ipsccp,dfa-jump-threading,0.0005421956954743123,0.07512234436625426,0.9401246852954195,1031,1025,0.9985094286878465,False
ipsccp,consthoist,-0.0023028872172664583,-0.31315961739608356,0.7541917865731599,986,1036,0.9931160327461472,False
ipsccp,mldst-motion,0.010144035015157093,1.3581168686646883,0.17457790545037719,1003,1027,0.9702987979093435,False
ipsccp,slsr,-0.002951293481425532,-0.3942197823555709,0.693461027148666,970,1023,0.9931160327461472,False
