pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,-0.001490228924151571,-0.2787620101104608,0.7804392583615753,2453,2439,0.9819797179926498,False
bdce,correlated-propagation,-0.009660936542216003,-1.8315570864724449,0.0670751761417851,2623,2530,0.7648169515258737,False
bdce,mem2reg,-0.0048735485946987955,-1.3312430319801076,0.18316948085584184,2484,2543,0.8936246540017126,False
bdce,sroa,-0.0029423603751917993,-0.8339913411747684,0.4043253058597679,2547,2558,0.938921317022563,False
bdce,instsimplify,-0.004725339544822349,-0.88660040328894,0.37533652815175184,2483,2550,0.9372979316317167,False
bdce,constmerge,0.007120035389203749,1.3440390224411105,0.17899684893295198,2495,2504,0.8936246540017126,False
bdce,function-attrs,-0.011459492953822925,-2.0629168233049744,0.039171637829210015,2509,2536,0.6893372254732842,False
bdce,deadargelim,-0.007043639260680468,-1.3285582751879619,0.18405474067620203,2448,2531,0.8936246540017126,False
bdce,globaldce,0.001082977625735615,0.19888630187488232,0.8423596058740468,2560,2549,0.9862005430341109,False
bdce,elim-avail-extern,-0.0017456391106163704,-0.3199453476988504,0.7490230756005214,2521,2501,0.9819797179926498,False
bdce,mergefunc,-0.0010567126380125469,-0.19555661008119052,0.8449652519111461,2466,2493,0.9862005430341109,False
bdce,instcombine,0.00046693977958428556,0.09977419999121902,0.9205275761809212,2543,2480,0.9897292090133071,False
bdce,simplifycfg,-0.005670602383154866,-1.0909938202672225,0.2753271633629038,2590,2517,0.9261097314091098,False
bdce,tailcallelim,-0.009974620508738707,-1.8863220164504493,0.05930761255636749,2587,2587,0.7550862434702712,False
bdce,reassociate,0.004316909224779009,0.8034877282275883,0.4217309390576979,2433,2601,0.9410247050427036,False
bdce,memcpyopt,5.442787018711259e-05,0.010037305382157734,0.9919919271693031,2479,2494,0.9965270751411184,False
bdce,sccp,0.0003139650916006431,0.05650724662780588,0.9549399948333255,2501,2470,0.9932346158623248,False
bdce,dce,-0.003943840468389137,-0.719679727862126,0.4717556395208076,2485,2586,0.9576122218629731,False
bdce,adce,-0.0075900843785196015,-1.402687129093133,0.16077259590942528,2520,2454,0.8886940441949083,False
bdce,dse,0.004342286808217133,0.814527037565903,0.41538200965037864,2458,2530,0.938921317022563,False
bdce,jump-threading,0.0045470901161830946,0.860736284405756,0.3894236675486411,2581,2553,0.9387788987599427,False
bdce,loop-idiom,-0.003965591903888621,-0.7121612328035349,0.476398584910162,2441,2503,0.9576122218629731,False
bdce,loop-deletion,0.00932329371315671,1.8206486051552464,0.06871855578464688,2540,2590,0.7648169515258737,False
bdce,gvn,0.0024969744267818172,0.546267265563122,0.5849067265172161,2445,2534,0.9663854998208667,False
bdce,gvn-hoist,-0.0007012834428021253,-0.12902160475451108,0.8973457677379792,2474,2505,0.9887259997126645,False
bdce,gvn-sink,-0.0014355529946635248,-0.26645030520370927,0.7899033077900344,2521,2530,0.9819797179926498,False
bdce,newgvn,-0.0029439606091162807,-0.6976169756502385,0.4854484532746433,2589,2531,0.9591403345224537,False
bdce,early-cse,0.0019474338484654075,0.37139233132660504,0.7103614353377453,2463,2451,0.9802307257169508,False
bdce,mergereturn,0.0014316009625034987,0.2711998315217294,0.7862484190423288,2530,2529,0.9819797179926498,False
bdce,globalopt,0.0005798873677232419,0.10827071291031228,0.9137852901608315,2560,2453,0.9897292090133071,False
bdce,strip-dead-prototypes,-0.004909070112102287,-0.9037777117120578,0.3661576193840609,2495,2420,0.9362139119162718,False
bdce,indvars,0.005576364609608808,1.0550817263585361,0.291438144268499,2471,2622,0.9261097314091098,False
bdce,mergeicmps,0.002510457100987906,0.4732999185221299,0.6360203183381711,2422,2487,0.9663854998208667,False
bdce,separate-const-offset-from-gep,0.0002474156035606745,0.04515668249897262,0.9639842296867887,2472,2531,0.9932346158623248,False
bdce,libcalls-shrinkwrap,0.001554001563915386,0.28016095814711267,0.779365436249885,2537,2542,0.9819797179926498,False
bdce,flattencfg,0.007460304327615963,1.3719335624109892,0.17014506922931047,2546,2508,0.8936246540017126,False
bdce,loop-reduce,0.008720473786737126,1.5607755210435363,0.11863985594134431,2547,2479,0.8266791385521429,False
bdce,loop-unroll,0.0055932954114459865,1.0268489590972933,0.3045426793057153,2454,2424,0.9261097314091098,False
bdce,loop-rotate,-0.013656779054717572,-2.343199172892597,0.019158281530096934,2482,2510,0.5918038420417597,False
bdce,partial-inliner,-0.004966028405427425,-0.9381095049027716,0.3482324147580287,2650,2499,0.9362139119162718,False
bdce,lower-expect,0.0028230896262716465,0.5203101327050565,0.6028703834469139,2505,2529,0.9663854998208667,False
bdce,alignment-from-assumptions,0.0005869428146645927,0.10662485769598655,0.9150908832613084,2474,2521,0.9897292090133071,False
bdce,rpo-function-attrs,0.005128731095618233,0.9638998309859478,0.3351420488698375,2520,2561,0.9362139119162718,False
bdce,attributor,-0.011976986107875509,-2.449307784483131,0.01434599320111396,2564,2637,0.5154028383079108,False
bdce,inferattrs,0.00021940195569780663,0.04031176379286272,0.9678461664125925,2519,2584,0.9932346158623248,False
bdce,called-value-propagation,0.004688617579378718,0.8855056570789616,0.37592718315858376,2469,2473,0.9372979316317167,False
bdce,licm,-0.0010210425465080886,-0.172199239841623,0.8632878382439799,2515,2524,0.9871072133694266,False
bdce,loop-simplify,0.00013940335560774786,0.0254541633351813,0.9796937434648983,2419,2515,0.9946962299724714,False
bdce,div-rem-pairs,0.00032806866833900994,0.05968733990463332,0.9524070822593296,2520,2403,0.9931662807812082,False
bdce,float2int,0.008266628333222503,1.5157906911522976,0.1296352697252201,2588,2462,0.8460861937399365,False
bdce,inline,0.0005065688270625146,0.09569043234946992,0.9237702617721063,2497,2522,0.9897292090133071,False
bdce,sink,0.005031227266525051,0.9240685395889109,0.3554953114312172,2478,2519,0.9362139119162718,False
bdce,loop-vectorize,-0.002500458578963527,-0.41924789654979666,0.6750524151154721,2589,2577,0.9754681153759602,False
bdce,slp-vectorizer,0.0029907269837761152,0.5399451747070461,0.5892590959802246,2549,2444,0.9663854998208667,False
bdce,callsite-splitting,-0.004638136512465807,-0.8648477436040757,0.3871643228173489,2501,2460,0.9387788987599427,False
bdce,dfa-jump-threading,0.0034918653143545253,0.649060010917654,0.5163290265329884,2580,2495,0.9619849369394112,False
bdce,consthoist,0.007034814070102646,1.3354843452895324,0.1817771849647585,2534,2594,0.8936246540017126,False
bdce,mldst-motion,0.005064379444482459,0.9167775726035322,0.35930283719317957,2482,2599,0.9362139119162718,False
bdce,slsr,-0.002814479649671242,-0.525932471856523,0.5989585709970068,2480,2498,0.9663854998208667,False
bdce,loop-interchange,-0.00530453747262738,-0.9783850068398656,0.3279312157059501,2524,2487,0.9342495346719147,False
bdce,loop-fusion,-0.00779630488619204,-1.448385898711159,0.14757275006026188,2543,2408,0.8825861989128816,False
bdce,loop-distribute,-0.0006879429782649105,-0.1317902643209199,0.8951554317206933,2563,2495,0.9881490026644629,False
bdce,loop-load-elim,0.005987003596260976,1.1467427637781147,0.2515422172955095,2592,2494,0.923462493379908,False
bdce,loop-sink,0.012156239343988018,2.1875326171525287,0.02875011006589302,2489,2512,0.6358844367825872,False
bdce,loop-unroll-and-jam,-0.004306730774949308,-0.7930788729966737,0.42776936308756436,2515,2507,0.9476724624063392,False
bdce,hotcoldsplit,-0.004762056200873888,-0.9118788165771834,0.3618751224717688,2626,2538,0.9362139119162718,False
bdce,irce,0.0070394754742255095,1.3407019260630173,0.18007752865130783,2580,2509,0.8936246540017126,False
bdce,nary-reassociate,-0.00019162813838280446,-0.035228773650037036,0.9718986859728347,2598,2547,0.9932346158623248,False
bdce,scalarizer,0.00032631818737027807,0.061254625572520455,0.9511588146612505,2508,2621,0.9931662807812082,False
bdce,vector-combine,-0.002284082649430974,-0.4264755426219792,0.6697795598832926,2503,2546,0.975141818497267,False
bdce,always-inline,-0.002511616359104518,-0.4753421183980316,0.6345635948740209,2492,2592,0.9663854998208667,False
bdce,globalsplit,-0.002297623715189101,-0.4145092270324113,0.6785194217246109,2501,2386,0.9757415586496205,False
bdce,lowerswitch,-0.007707325686332478,-1.4153358954198496,0.15703218024120078,2512,2514,0.8871198774506207,False
bdce,early-cse-memssa,-0.003088993818020358,-0.7172057769300415,0.4732809153942528,2461,2506,0.9576122218629731,False
bdce,simple-loop-unswitch,0.009427950819992759,1.788013934906084,0.07383379110778879,2484,2560,0.7755094798410511,False
bdce,loop-versioning,-0.0026862126800317188,-0.4792771013013084,0.631762888409235,2486,2419,0.9663854998208667,False
bdce,loop-flatten,-0.005639862809185436,-1.0478320559405805,0.29476610758505545,2549,2508,0.9261097314091098,False
bdce,loop-reroll,0.005885049813633025,1.1141327556370495,0.26527591540009343,2486,2505,0.9261097314091098,False
bdce,loop-instsimplify,0.002919923248499934,0.5493097630830716,0.5828167269708955,2587,2561,0.9663854998208667,False
bdce,loop-simplifycfg,0.009944934773756464,1.86083995633628,0.06282570750266955,2429,2569,0.7569390838893625,False
bdce,loop-predication,0.006372164130629687,1.1663401479331656,0.24353241067101108,2432,2618,0.923462493379908,False
bdce,speculative-execution,0.008228577646175739,1.511942524088411,0.13061070750149698,2536,2545,0.8468071698275864,False
bdce,partially-inline-libcalls,0.00021861038325476922,0.04103447002783748,0.9672700135013103,2540,2590,0.9932346158623248,False
bdce,load-store-vectorizer,-0.007053139534752895,-1.3114600873377331,0.1897621254689998,2569,2478,0.8946881968616551,False
bdce,iroutliner,0.006968422426729792,1.3589711038405647,0.1742167518933317,2570,2466,0.8936246540017126,False
bdce,global-merge,-0.013397290607918444,-2.568628934781121,0.010238751595736654,2530,2505,0.45050507021241276,False
bdce,break-crit-edges,-0.008865351076691508,-1.647109295466448,0.09959826780632706,2525,2500,0.7990395200215817,False
bdce,unreachableblockelim,0.006506341983029962,1.2339443595255053,0.2172781704818869,2666,2654,0.9096567763471403,False
ipsccp,correlated-propagation,0.005392303976283763,0.9945742553649233,0.3199913278344641,2497,2525,0.9330499179447219,False
ipsccp,mem2reg,-0.014814676074698663,-3.787806834183843,0.00015372721240461773,2538,2580,0.022296139399129,True
ipsccp,sroa,-0.011066319310423012,-2.9836277888673557,0.0028619987585856736,2533,2595,0.22986745045743961,False
ipsccp,instsimplify,-0.0006194361600533882,-0.11854320697331264,0.9056419392868009,2564,2531,0.9889544369739047,False
ipsccp,constmerge,0.004979411747678575,0.9089194627011561,0.36343646455486084,2516,2500,0.9362139119162718,False
ipsccp,function-attrs,0.007873022361218673,1.4805329724297838,0.1387942191043783,2493,2519,0.8688528143101889,False
ipsccp,deadargelim,-0.000682854932757937,-0.12745393478056913,0.8985862059108626,2530,2522,0.9887259997126645,False
ipsccp,globaldce,-0.0063533207278367865,-1.1689182479994766,0.24249314551844806,2464,2471,0.923462493379908,False
