pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,0.0001513734327285854,0.015839603031969123,0.9873644533124077,743,766,0.9996171662800901,False
bdce,correlated-propagation,-0.008326452900893011,-0.8857301335739468,0.37591161152683306,776,684,0.9457857752755046,False
bdce,mem2reg,0.003229579427762419,0.36429999730755314,0.7156845764864156,774,751,0.9835473392822802,False
bdce,sroa,-0.0018868101180596342,-0.21865190415138827,0.8269517948647246,738,726,0.9901082256876067,False
bdce,instsimplify,-0.014057346436797069,-1.494244133528806,0.13532125213497964,730,783,0.9251789737396658,False
bdce,constmerge,-0.001152548238572304,-0.12354576960138902,0.9016919213566502,748,733,0.9970978780608389,False
bdce,function-attrs,0.009352177861475519,0.982465035173145,0.32602664133556214,748,779,0.9457857752755046,False
bdce,deadargelim,-0.004369319064971733,-0.4560686523742561,0.6484079986232311,734,743,0.9770605452530357,False
bdce,globaldce,-0.015708884848195437,-1.601337282807476,0.10951956548816502,728,728,0.9251789737396658,False
bdce,elim-avail-extern,0.011834219062037077,1.2329150624477072,0.21779934531068176,735,780,0.9457857752755046,False
bdce,mergefunc,-0.003204285090493808,-0.33270339621918665,0.7394078995783457,682,741,0.9845499504999257,False
bdce,instcombine,0.0008414378903542907,0.09600669514084635,0.923528730886396,729,706,0.9982627698090598,False
bdce,simplifycfg,-0.0031580938538248726,-0.33535664312958213,0.7374049472721543,701,748,0.9845499504999257,False
bdce,tailcallelim,-0.008366765439157486,-0.8942950642325762,0.371309644764976,757,723,0.9457857752755046,False
bdce,reassociate,-0.004245103128586225,-0.4303635372866029,0.6669969370045475,732,691,0.9770605452530357,False
bdce,memcpyopt,-0.010569014548474198,-1.0695011202730846,0.28502775191100954,704,707,0.9457857752755046,False
bdce,sccp,-0.006649567719369365,-0.6991225633130733,0.4845822254422106,789,740,0.9559878161230881,False
bdce,dce,0.0024877433583888053,0.25621556845277177,0.7978219116430532,708,709,0.9889819329292807,False
bdce,adce,-0.005073497416418049,-0.5186250785531069,0.6041031014543371,700,732,0.9755448531295355,False
bdce,dse,0.008907674420724654,0.937062219788225,0.3488831626385214,693,761,0.9457857752755046,False
bdce,jump-threading,0.0057146241730864356,0.6218740400030663,0.5341190722571604,799,718,0.9662855158234752,False
bdce,loop-idiom,-0.006017283034199683,-0.6195406302965718,0.5356614756809119,755,663,0.9662855158234752,False
bdce,loop-deletion,0.0011435661149593046,0.12148018757672358,0.9033273478301389,767,712,0.9970978780608389,False
bdce,gvn,0.0027448426055707853,0.3106184822232739,0.7561366492664452,702,715,0.9849354463920251,False
bdce,gvn-hoist,0.017225373626308438,1.7696387335511887,0.07699336352517264,744,737,0.9251789737396658,False
bdce,gvn-sink,0.00501137085996628,0.5443711612477303,0.5862683088573027,719,760,0.9755448531295355,False
bdce,newgvn,-0.012858259623338086,-1.4537463848303984,0.1462290095173675,726,759,0.9251789737396658,False
bdce,early-cse,0.010370489679203065,1.1268896784019837,0.25997419635851465,746,719,0.9457857752755046,False
bdce,mergereturn,0.004964271945205101,0.5259481331815952,0.5990045339407987,744,711,0.9755448531295355,False
bdce,globalopt,0.0026978399882037762,0.2728197847450091,0.7850304253911629,731,734,0.9889819329292807,False
bdce,strip-dead-prototypes,0.0007298345026740538,0.07601398017084758,0.939418739071014,725,691,0.9982627698090598,False
bdce,indvars,-0.009656353915975024,-1.0161897026621247,0.30970668930279144,711,759,0.9457857752755046,False
bdce,mergeicmps,-0.0006851673307580186,-0.07164545210549299,0.9428937390029852,770,717,0.9982627698090598,False
bdce,separate-const-offset-from-gep,-0.0015620896366627113,-0.16663743531566166,0.8676780144597748,730,761,0.9932951532508248,False
bdce,libcalls-shrinkwrap,-0.008625081014039138,-0.8941201340017403,0.3714072367856096,729,714,0.9457857752755046,False
bdce,flattencfg,-0.017159313262382125,-1.839057588226162,0.06610022975712569,764,771,0.9251789737396658,False
bdce,loop-reduce,-0.011429075486627582,-1.1793321669147596,0.2384612817571005,714,731,0.9457857752755046,False
bdce,loop-unroll,0.007583218109531165,0.7867260421701028,0.43156924217169185,742,731,0.9557252842934302,False
bdce,loop-rotate,-0.002748653320056027,-0.2765169388762171,0.7821900307542666,731,737,0.9889819329292807,False
bdce,partial-inliner,0.001029693126791631,0.10504433914023906,0.9163551341169723,768,701,0.9970978780608389,False
bdce,lower-expect,0.008436624590741848,0.886482128754416,0.3754973504615252,740,805,0.9457857752755046,False
bdce,alignment-from-assumptions,-0.0022617694259639554,-0.23611617337026633,0.8133756248218381,747,717,0.9901082256876067,False
bdce,rpo-function-attrs,-0.003725812744597601,-0.40078074651915446,0.6886389602391124,736,766,0.9770605452530357,False
bdce,attributor,-0.006825339383648932,-0.7733010560102467,0.4394695614991915,734,727,0.9557252842934302,False
bdce,inferattrs,0.005756769039475251,0.6046357460748687,0.5455133753108001,749,739,0.9679340179959643,False
bdce,called-value-propagation,-0.009781890038811913,-1.023904883463483,0.30605178809906636,702,751,0.9457857752755046,False
bdce,licm,0.017959405506749848,1.8778192002084644,0.06060845386778428,718,720,0.9251789737396658,False
bdce,loop-simplify,0.0098337729589833,1.0469298330919592,0.295302415217987,783,709,0.9457857752755046,False
bdce,div-rem-pairs,-0.001957306051022789,-0.2097252979421006,0.8339104355987768,744,765,0.9901329256189219,False
bdce,float2int,-0.0029560084138104403,-0.3041227579209091,0.761078370137466,742,702,0.9849354463920251,False
bdce,inline,0.005909696011693,0.6138740271097133,0.539394245918654,791,703,0.9662855158234752,False
bdce,sink,-0.012314019609222682,-1.320064648241981,0.1870191847299926,727,747,0.9457857752755046,False
bdce,loop-vectorize,0.005453875246192119,0.5333173651735987,0.593894281829272,722,756,0.9755448531295355,False
bdce,slp-vectorizer,-0.005054857019142156,-0.5155791760944238,0.6062297006937619,689,736,0.9755448531295355,False
