source,target,ate,p_adj
mem2reg,simplifycfg,0.010053225946945965,0.01662304849664107
loop-vectorize,mem2reg,0.030529201917353754,2.001285426293921e-24
sroa,licm,0.013201987757212041,0.0003652999501406994
loop-vectorize,sroa,0.030701546545951308,3.4519959641763045e-24
sroa,iroutliner,0.012582427598025081,0.0011063207329808228
gvn,instcombine,0.036781884390820585,3.5657000439604485e-32
newgvn,instcombine,0.017411653293891827,3.313075553881483e-07
early-cse-memssa,instcombine,0.011528442522888815,0.013790458715438155
break-crit-edges,simplifycfg,0.03547460106948058,9.41834035995181e-20
tailcallelim,gvn,0.01582612992694027,0.00015684706324007726
tailcallelim,newgvn,0.011781066576988186,0.011875366952247066
gvn,dse,0.028894233482125053,5.060847751386436e-19
newgvn,dse,0.01681835281214117,3.2357179423310767e-06
licm,dse,0.01914853475425432,2.780777007627341e-05
early-cse-memssa,dse,0.011456882046915806,0.01460706725522208
break-crit-edges,jump-threading,0.04051038928676215,9.289581196275497e-26
gvn,attributor,0.033050105173912436,9.289581196275497e-26
licm,gvn,0.0137987779645799,0.006067034743689336
loop-vectorize,gvn,0.031546739825611125,2.1855255613105286e-20
indvars,gvn-sink,0.013013419259281789,0.0466034001407263
early-cse-memssa,attributor,0.015450590661532204,2.6978258956438935e-05
loop-vectorize,licm,0.03464675741527187,1.7637254285639149e-16
licm,early-cse-memssa,0.01450166122993718,0.002717756181323599
