pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,0.003975818156067068,0.5281535232390856,0.5974309973997193,1541,1528,0.9861980951809532,False
bdce,correlated-propagation,0.009478603746016223,1.2601417484649424,0.20771710213058964,1561,1417,0.9482225252092341,False
bdce,mem2reg,-0.012595264987651345,-2.064984233537804,0.03901158671855883,1522,1453,0.777316012995076,False
bdce,sroa,-0.005479366700554322,-0.8435614227858504,0.39898201924628157,1521,1570,0.9709825622439503,False
bdce,instsimplify,-0.005089689711746281,-0.702310503625593,0.48254053802739355,1477,1502,0.9759875973858808,False
bdce,constmerge,0.0012432693188906274,0.16397071582207673,0.869765130199795,1477,1556,0.997048123411111,False
bdce,function-attrs,-0.003935005742930486,-0.5240156143216893,0.6003074280116691,1497,1462,0.9861980951809532,False
bdce,deadargelim,-0.019346977593179382,-2.496329089051224,0.012602963894883428,1424,1530,0.6364171468061489,False
bdce,globaldce,-0.0106299000012115,-1.4477205895744227,0.14779855747136297,1570,1466,0.8822852912467337,False
bdce,elim-avail-extern,-0.013486211109582369,-1.7747018876368383,0.07604939653740911,1520,1460,0.8358537900143976,False
bdce,mergefunc,-0.006077634854095071,-0.8172769111285126,0.4138361735142851,1495,1462,0.9709825622439503,False
bdce,instcombine,0.006039609866448525,0.9223746525853053,0.3564062222422787,1569,1490,0.9709825622439503,False
bdce,simplifycfg,0.008597651068073864,1.1293325447793567,0.25884802590493844,1534,1464,0.9580611387000704,False
bdce,tailcallelim,-0.004907168753252977,-0.7129168461388057,0.47595120549329034,1533,1550,0.9759875973858808,False
bdce,reassociate,0.0008847808035039595,0.1188647775318807,0.9053904011510651,1530,1489,0.9980320096783862,False
bdce,memcpyopt,-0.006300262301615067,-0.8401918522920924,0.4008664977498246,1544,1520,0.9709825622439503,False
bdce,sccp,0.0025703971197090225,0.32923754358104457,0.7419996264764273,1449,1505,0.9861980951809532,False
bdce,dce,-0.007216710475190402,-0.9701538005951851,0.33204864494014186,1565,1474,0.9709825622439503,False
bdce,adce,0.002264495600656391,0.303936660547074,0.7611968737056757,1518,1557,0.9861980951809532,False
bdce,dse,0.00838812857539778,1.1883288379705423,0.23479862412323177,1469,1513,0.9530494505269939,False
bdce,jump-threading,-0.00034178410198554277,-0.04609380755688295,0.9632385878364129,1443,1533,0.9980320096783862,False
bdce,loop-idiom,0.006607433391459139,0.8571485850099193,0.3914316592264756,1503,1484,0.9709825622439503,False
bdce,loop-deletion,-0.004288870741409545,-0.6092618648002135,0.5423965075977364,1511,1552,0.9799485543764739,False
bdce,gvn,-0.0020430437806132073,-0.32287273723715043,0.746814169977592,1535,1461,0.9861980951809532,False
bdce,gvn-hoist,-0.0026378684789665763,-0.3440893515198596,0.7308033811123825,1502,1481,0.9861980951809532,False
bdce,gvn-sink,-0.008464108795339653,-1.1309552901043138,0.2581636182124409,1512,1523,0.9580611387000704,False
bdce,newgvn,-0.003984893326706207,-0.6324888879314294,0.5271158039543791,1501,1499,0.9799485543764739,False
bdce,early-cse,0.015621248840314406,2.3850468017486115,0.017136620820954386,1527,1610,0.6628879864144239,False
bdce,mergereturn,-0.007094279891558752,-0.9779971257364809,0.32815495944845724,1521,1469,0.9709825622439503,False
bdce,globalopt,-0.003008052526375593,-0.39594497252902583,0.6921745516053824,1504,1419,0.9861980951809532,False
bdce,strip-dead-prototypes,0.004349938389078767,0.6115932092427617,0.5408532950760462,1490,1511,0.9799485543764739,False
bdce,indvars,-0.0031871264542827626,-0.4328575628875181,0.6651498592224568,1519,1458,0.9861980951809532,False
