pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,ipsccp,-0.004560101644245695,-0.8746897400253683,0.3817872509133722,2318,2411,0.9865608034832073,False
bdce,correlated-propagation,-0.002886880243627321,-0.5514372373238711,0.5813614473610378,2301,2210,0.9865608034832073,False
bdce,mem2reg,-0.004495851058561817,-1.0480101310536887,0.2946891504282308,2266,2331,0.9729566895916917,False
bdce,sroa,-0.011193309715540722,-2.609184760073395,0.009105765276107116,2255,2262,0.7131635364247093,False
bdce,instsimplify,0.0039154171919197345,0.7727750243144391,0.43969327793238194,2440,2403,0.9865608034832073,False
bdce,constmerge,-0.004095345593837285,-0.810054379200769,0.41794981568123246,2322,2403,0.9865608034832073,False
bdce,function-attrs,0.0018616729550160471,0.34926834446345,0.7269038306545483,2282,2326,0.9865608034832073,False
bdce,deadargelim,-0.008081459352730636,-1.5554539945753945,0.11990596952141704,2387,2291,0.9249253738910935,False
bdce,globaldce,-0.0034323422853937413,-0.6527442803070734,0.5139538300477088,2309,2285,0.9865608034832073,False
bdce,elim-avail-extern,0.003132824285536351,0.6017797881958411,0.5473495486129738,2390,2346,0.9865608034832073,False
bdce,mergefunc,-0.007129229350057054,-1.4008997988720242,0.1613106067530524,2313,2362,0.9564733479459058,False
bdce,instcombine,-0.0037357088551344675,-0.778501704513592,0.43631268952889757,2287,2427,0.9865608034832073,False
bdce,simplifycfg,0.0024426431804583926,0.4824698537296515,0.6294945618993886,2354,2377,0.9865608034832073,False
bdce,tailcallelim,0.00736826440761329,1.3852056664030996,0.16605641634598228,2333,2294,0.9605272177413097,False
bdce,reassociate,-0.004592659552577372,-0.8736132289952164,0.3823742395429453,2309,2325,0.9865608034832073,False
bdce,memcpyopt,0.006556105906300125,1.2788812185885803,0.20100299746226377,2293,2338,0.9643241360986091,False
bdce,sccp,0.010234838672840307,2.005492773189737,0.044967668161192555,2373,2328,0.8946745102425557,False
bdce,dce,0.000752831342140825,0.1427171379493863,0.8865198223736807,2335,2275,0.9865608034832073,False
bdce,adce,0.009483039007357863,1.7726687452477643,0.07634985811944452,2312,2285,0.9032811008934886,False
bdce,dse,0.0005249060080441126,0.1009845398470376,0.9195670305742463,2345,2382,0.9887087899022623,False
bdce,jump-threading,-0.0012958689963001868,-0.25026794200366315,0.8023913911651753,2288,2286,0.9865608034832073,False
bdce,loop-idiom,0.0038187755381771105,0.7201460158278791,0.4714721724888136,2261,2315,0.9865608034832073,False
bdce,loop-deletion,0.0025672441971872906,0.4919558038221624,0.6227733591209297,2320,2429,0.9865608034832073,False
bdce,gvn,-0.008496431420473516,-1.8123560183495149,0.06999636991586404,2340,2270,0.8946745102425557,False
bdce,gvn-hoist,-0.0022921897030323546,-0.44506119284565615,0.6562960709114559,2346,2347,0.9865608034832073,False
bdce,gvn-sink,-0.002683239621963318,-0.5316833104240752,0.5949701920253337,2368,2391,0.9865608034832073,False
bdce,newgvn,-0.004020095284614,-0.9365015343684667,0.349063088453139,2289,2418,0.9793420160182434,False
bdce,early-cse,0.008830952073983656,1.817710865388587,0.06917116101999984,2392,2378,0.8946745102425557,False
bdce,mergereturn,-0.003399076785398969,-0.6547049046304259,0.5126900042622592,2389,2285,0.9865608034832073,False
bdce,globalopt,-0.005727400151441964,-1.0996203655712782,0.27155470767919454,2317,2318,0.9643241360986091,False
bdce,strip-dead-prototypes,0.0024516210938927974,0.4665518684219764,0.640842590671197,2417,2228,0.9865608034832073,False
bdce,indvars,0.003413421190173127,0.6604745359302776,0.5089820073096556,2336,2325,0.9865608034832073,False
bdce,mergeicmps,-0.0005337276668188062,-0.10209670666826265,0.9186842483299488,2357,2370,0.9887087899022623,False
bdce,separate-const-offset-from-gep,0.0041292301994533265,0.7931565856048143,0.4277272717523081,2309,2320,0.9865608034832073,False
bdce,libcalls-shrinkwrap,0.003986999942785119,0.7493355912741827,0.4536935009500689,2272,2304,0.9865608034832073,False
bdce,flattencfg,0.009773609405789974,1.9234925282377775,0.054477562486843316,2399,2382,0.8946745102425557,False
bdce,loop-reduce,-0.00045176211729147653,-0.08777772699437361,0.9300569883358457,2455,2377,0.990302723264796,False
bdce,loop-unroll,0.003657923009523889,0.6880651995941766,0.49144626785774387,2320,2303,0.9865608034832073,False
bdce,loop-rotate,-0.00435732602037342,-0.8271610261523591,0.40818817195018653,2327,2333,0.9865608034832073,False
bdce,partial-inliner,0.00394151944683685,0.755464652192045,0.450006897713104,2474,2381,0.9865608034832073,False
bdce,lower-expect,-0.00814302115560267,-1.566478467005118,0.11730539112028168,2300,2306,0.9249253738910935,False
bdce,alignment-from-assumptions,-0.0021694044048634065,-0.4190350259219772,0.6752099439781288,2357,2287,0.9865608034832073,False
bdce,rpo-function-attrs,0.0018225880640918568,0.36046998845072975,0.7185118531262129,2338,2378,0.9865608034832073,False
bdce,attributor,-0.008934292225242946,-1.8535666471850372,0.06386474119893798,2357,2279,0.8946745102425557,False
bdce,inferattrs,0.0019205346319555727,0.36869442020536175,0.7123723317474919,2423,2254,0.9865608034832073,False
bdce,called-value-propagation,-0.0029338670004369627,-0.5657273812292333,0.5716065605935462,2286,2342,0.9865608034832073,False
bdce,licm,-0.0001940705249259267,-0.0366533334839262,0.9707629467748626,2339,2480,0.995941236460666,False
bdce,loop-simplify,-0.00581146416335665,-1.1054101751185579,0.26903933673334707,2289,2355,0.9643241360986091,False
bdce,div-rem-pairs,0.00154286562073791,0.2925286876238408,0.7698954707565099,2285,2371,0.9865608034832073,False
bdce,float2int,0.0005184149720705578,0.10072391751087606,0.9197739783026684,2274,2411,0.9887087899022623,False
bdce,inline,0.002953282113659028,0.5550278346633346,0.5789022894036169,2279,2381,0.9865608034832073,False
bdce,sink,0.00426527958506967,0.8177199926793212,0.41355959134892034,2339,2252,0.9865608034832073,False
bdce,loop-vectorize,-0.00944370692052432,-1.816453334694267,0.06936613803854527,2276,2315,0.8946745102425557,False
bdce,slp-vectorizer,-0.0015306765895929941,-0.28941116997692223,0.7722799414943963,2321,2243,0.9865608034832073,False
bdce,callsite-splitting,-0.003875659625209582,-0.7488203639972929,0.45400248981408625,2412,2355,0.9865608034832073,False
bdce,dfa-jump-threading,-0.006657425394198335,-1.2927166081717516,0.19617379356034892,2295,2323,0.9643241360986091,False
bdce,consthoist,-0.0019726722900654248,-0.38955705762541915,0.6968813580322737,2416,2400,0.9865608034832073,False
bdce,mldst-motion,0.006837696692792217,1.2947713095369475,0.19546458513352763,2313,2257,0.9643241360986091,False
bdce,slsr,-0.0008368159483710946,-0.1614225491800651,0.8717676124537617,2345,2314,0.9865608034832073,False
bdce,loop-interchange,-0.0009760332798341986,-0.18990110163702542,0.849394866355452,2377,2320,0.9865608034832073,False
bdce,loop-fusion,0.008205010532025825,1.573768452801265,0.11560874336549366,2314,2359,0.9249253738910935,False
bdce,loop-distribute,0.0045420351323493535,0.876755160809724,0.38066427199948744,2326,2395,0.9865608034832073,False
bdce,loop-load-elim,-0.0016861424711174244,-0.3248515994160088,0.7453079551177176,2376,2295,0.9865608034832073,False
bdce,loop-sink,0.004906110154451082,0.9474943475193004,0.343435480427669,2337,2396,0.9793420160182434,False
